ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1620	"ENSG00000174953"	"DHX36"	chr3	-	154283187	154283271	154284582	154284669	154280762	154280862	154284813	154284987
1622	"ENSG00000164463"	"CREBRF"	chr5	+	173086500	173086626	173090314	173091401	173080584	173080784	173108623	173108818
1623	"ENSG00000143252"	"SDHC"	chr1	+	161326650	161326768	161328395	161328497	161323613	161323670	161340593	161340655
1624	"ENSG00000240303"	"ACAD11"	chr3	-	132618633	132618772	132619467	132619545	132605097	132605205	132626690	132626817
1631	"ENSG00000152952"	"PLOD2"	chr3	-	146076781	146076895	146077861	146077924	146073286	146073352	146079115	146079257
1636	"ENSG00000175066"	"GK5"	chr3	-	142198801	142198933	142204694	142204788	142187703	142187779	142213525	142213601
1645	"ENSG00000180530"	"NRIP1"	chr21	-	14991200	14991306	15014343	15014466	14988140	14988192	15043494	15043574
1646	"ENSG00000051382"	"PIK3CB"	chr3	-	138684624	138684803	138688874	138688974	138683677	138683787	138690999	138691143
1648	"ENSG00000168038"	"ULK4"	chr3	-	41455496	41455595	41463086	41463253	41398078	41398264	41566024	41566130
1649	"ENSG00000168038"	"ULK4"	chr3	-	41463086	41463253	41566024	41566130	41455496	41455595	41615668	41615717
1650	"ENSG00000168038"	"ULK4"	chr3	-	41566024	41566130	41615668	41615717	41463086	41463253	41663606	41663699
1651	"ENSG00000168038"	"ULK4"	chr3	-	41615668	41615717	41663606	41663699	41566024	41566130	41681507	41681652
1652	"ENSG00000176261"	"ZBTB8OS"	chr1	-	32627507	32627544	32631826	32631879	32621829	32621948	32633644	32633727
1658	"ENSG00000116668"	"SWT1"	chr1	+	185181945	185182057	185184242	185184344	185180390	185180450	185184742	185184931
1659	"ENSG00000116668"	"SWT1"	chr1	+	185202653	185202799	185204699	185204863	185190548	185190642	185206624	185206763
1661	"ENSG00000145819"	"ARHGAP26"	chr5	+	142885297	142885399	142894237	142894348	142879373	142879445	142901934	142902039
1662	"ENSG00000145819"	"ARHGAP26"	chr5	+	142894237	142894348	142901934	142902039	142885297	142885399	142903539	142903669
1669	"ENSG00000151726"	"ACSL1"	chr4	-	184773842	184773875	184776483	184776662	184773662	184773714	184776883	184776983
1670	"ENSG00000151726"	"ACSL1"	chr4	-	184776883	184776983	184780331	184780433	184773842	184773875	184783926	184783991
1672	"ENSG00000143612"	"C1orf43"	chr1	-	154213892	154213946	154214456	154214574	154212457	154212624	154219835	154219937
1673	"ENSG00000143612"	"C1orf43"	chr1	-	154214456	154214574	154218715	154218785	154213892	154213946	154219835	154219937
1674	"ENSG00000273257"	"AC069200.1"	chr4	+	55378583	55378703	55382916	55382980	55373636	55373960	55386342	55388497
1675	"ENSG00000173226"	"IQCB1"	chr3	-	121795456	121795566	121797117	121797227	121790072	121790215	121799195	121799374
1679	"ENSG00000113492"	"AGXT2"	chr5	-	35025762	35025855	35032731	35032825	35013986	35014119	35033459	35033553
1683	"ENSG00000170927"	"PKHD1"	chr6	-	51791235	51791373	51830860	51830989	51775807	51775921	51836403	51836469
1684	"ENSG00000170927"	"PKHD1"	chr6	-	51830860	51830989	51836403	51836469	51791235	51791373	51847774	51847970
1685	"ENSG00000170927"	"PKHD1"	chr6	-	52010308	52010459	52017409	52017629	51959869	51960026	52022800	52022944
1686	"ENSG00000105792"	"CFAP69"	chr7	+	90265300	90265377	90268285	90268384	90261946	90262056	90271525	90271675
1697	"ENSG00000188554"	"NBR1"	chr17	+	43190608	43190776	43191371	43191581	43189587	43189802	43193093	43193253
1698	"ENSG00000188554"	"NBR1"	chr17	+	43202654	43202712	43203680	43203786	43201685	43201780	43209900	43211688
1699	"ENSG00000106733"	"NMRK1"	chr9	-	75069741	75069813	75069894	75070042	75068995	75069102	75077158	75077207
1709	"ENSG00000036054"	"TBC1D23"	chr3	+	100283606	100283811	100290577	100290701	100281741	100281847	100295086	100295211
1711	"ENSG00000122970"	"IFT81"	chr12	+	110136775	110136860	110143381	110143545	110135326	110135437	110146952	110147048
1719	"ENSG00000175105"	"ZNF654"	chr3	+	88126133	88126269	88128808	88129011	88113114	88113196	88129686	88129826
1720	"ENSG00000041515"	"MYO16"	chr13	+	108992375	108992448	109008896	109009049	108964760	108964902	109019710	109019911
1727	"ENSG00000163898"	"LIPH"	chr3	-	185524070	185524160	185527483	185527585	185519141	185519309	185533570	185533679
1728	"ENSG00000146039"	"SLC17A4"	chr6	+	25773512	25773674	25776594	25777788	25768984	25769190	25777925	25778016
1729	"ENSG00000127483"	"HP1BP3"	chr1	-	20749722	20749882	20757165	20757256	20747543	20747655	20765376	20765531
1730	"ENSG00000127483"	"HP1BP3"	chr1	-	20757165	20757256	20765376	20765531	20749722	20749882	20767583	20767664
1731	"ENSG00000127483"	"HP1BP3"	chr1	-	20765376	20765531	20767583	20767664	20757165	20757256	20770929	20771073
1733	"ENSG00000136933"	"RABEPK"	chr9	+	125207563	125207721	125213369	125213522	125203007	125203066	125220538	125220700
1734	"ENSG00000136933"	"RABEPK"	chr9	+	125213369	125213522	125220538	125220700	125207563	125207721	125227909	125228059
1741	"ENSG00000165115"	"KIF27"	chr9	-	83870518	83870632	83880296	83880494	83859155	83859371	83883812	83884018
1742	"ENSG00000164258"	"NDUFS4"	chr5	+	53603451	53603530	53646232	53646405	53560674	53560760	53683117	53683338
1743	"ENSG00000164258"	"NDUFS4"	chr5	+	53604723	53604895	53646232	53646405	53603451	53603530	53658550	53658624
1744	"ENSG00000164258"	"NDUFS4"	chr5	+	53604806	53604895	53646232	53646405	53603451	53603530	53658550	53658624
1745	"ENSG00000144741"	"SLC25A26"	chr3	+	66346363	66346408	66362859	66362929	66263331	66263379	66369477	66369542
1748	"ENSG00000163687"	"DNASE1L3"	chr3	-	58204768	58204881	58205470	58205560	58200996	58201109	58208217	58208306
1752	"ENSG00000163681"	"SLMAP"	chr3	+	57864806	57864857	57865241	57865292	57864547	57864716	57896510	57896591
1753	"ENSG00000163681"	"SLMAP"	chr3	+	57864806	57864857	57890040	57890100	57864547	57864716	57896510	57896591
1754	"ENSG00000163681"	"SLMAP"	chr3	+	57865241	57865292	57890040	57890100	57864547	57864716	57896510	57896591
1757	"ENSG00000163681"	"SLMAP"	chr3	+	57865241	57865292	57890040	57890100	57864806	57864857	57896510	57896591
1763	"ENSG00000163939"	"PBRM1"	chr3	-	52641953	52642045	52643247	52643343	52634601	52634815	52644703	52644789
1764	"ENSG00000163939"	"PBRM1"	chr3	-	52643247	52643343	52644703	52644789	52641953	52642045	52648343	52648442
1765	"ENSG00000163939"	"PBRM1"	chr3	-	52644703	52644789	52648343	52648442	52643247	52643343	52651741	52651810
1775	"ENSG00000004534"	"RBM6"	chr3	+	50068689	50068764	50070454	50070552	50066241	50066502	50075200	50075330
1776	"ENSG00000173402"	"DAG1"	chr3	+	49470964	49471049	49476848	49476905	49470131	49470433	49510418	49510819
1777	"ENSG00000173402"	"DAG1"	chr3	+	49470964	49471049	49492822	49492973	49470131	49470433	49510418	49510819
1780	"ENSG00000114316"	"USP4"	chr3	-	49305714	49305888	49310619	49310737	49302383	49302542	49324701	49324763
1781	"ENSG00000183323"	"CCDC125"	chr5	-	69303846	69303929	69306816	69306902	69300011	69300127	69307950	69308028
1784	"ENSG00000111731"	"C2CD5"	chr12	-	22458483	22458585	22459491	22459542	22456970	22457161	22469708	22469795
1786	"ENSG00000113790"	"EHHADH"	chr3	-	185218135	185218240	185229431	185229543	185204415	185204757	185235289	185235462
1787	"ENSG00000166323"	"C11orf65"	chr11	-	108407095	108407149	108431745	108431838	108406762	108406963	108461478	108461569
1794	"ENSG00000223546"	"LINC00630"	chrX	+	102826968	102827144	102845856	102846020	102770351	102770420	102865041	102865152
1795	"ENSG00000223546"	"LINC00630"	chrX	+	102826968	102827144	102839800	102839863	102816991	102817082	102845856	102846020
1797	"ENSG00000135776"	"ABCB10"	chr1	-	229521591	229521635	229525935	229526116	229518840	229518875	229527228	229527308
1798	"ENSG00000114126"	"TFDP2"	chr3	-	141963811	141963963	141970072	141970141	141959673	141959840	141974047	141974191
1799	"ENSG00000114126"	"TFDP2"	chr3	-	141993537	141993585	141995019	141995141	141978519	141978682	142005440	142005544
1800	"ENSG00000114126"	"TFDP2"	chr3	-	142005440	142005544	142054114	142054149	141995019	141995141	142093060	142093127
1801	"ENSG00000115760"	"BIRC6"	chr2	+	32401462	32401623	32406498	32406557	32401162	32401385	32414768	32416163
1803	"ENSG00000164327"	"RICTOR"	chr5	-	38942832	38942971	38944445	38944569	38937919	38942378	38944912	38945068
1804	"ENSG00000121940"	"CLCC1"	chr1	-	108940044	108940142	108941404	108941498	108939635	108939782	108943474	108943615
1808	"ENSG00000164828"	"SUN1"	chr7	+	848417	848615	851383	851482	843340	843520	851949	852043
1810	"ENSG00000164253"	"WDR41"	chr5	-	77440812	77440997	77449759	77449860	77438239	77438361	77453816	77453928
1811	"ENSG00000196187"	"TMEM63A"	chr1	-	225866573	225866682	225867111	225867163	225865896	225865967	225867887	225868030
1812	"ENSG00000273259"	"AL049839.2"	chr14	+	94619194	94619468	94622340	94622491	94614433	94615084	94623610	94624646
1813	"ENSG00000135537"	"AFG1L"	chr6	+	108401995	108402054	108447213	108447296	108366232	108366332	108476864	108476935
1819	"ENSG00000137312"	"FLOT1"	chr6	-	30741189	30741333	30741613	30741704	30740678	30740798	30741791	30741867
1822	"ENSG00000013573"	"DDX11"	chr12	+	31084582	31084669	31084968	31085126	31083812	31084061	31087937	31087983
1823	"ENSG00000048740"	"CELF2"	chr10	+	11217424	11217507	11249152	11249201	11165483	11165682	11257737	11257872
1824	"ENSG00000117020"	"AKT3"	chr1	-	243664771	243664883	243695590	243695716	243645892	243646037	243843124	243843170
1825	"ENSG00000082146"	"STRADB"	chr2	+	201478356	201478601	201479488	201479531	201478086	201478191	201480031	201480846
1826	"ENSG00000082146"	"STRADB"	chr2	+	201478562	201478601	201479488	201479531	201478149	201478191	201480031	201480523
1832	"ENSG00000117335"	"CD46"	chr1	+	207767778	207767823	207783291	207783330	207767012	207767195	207785070	207785106
1833	"ENSG00000166377"	"ATP9B"	chr18	+	79143801	79143860	79193182	79193263	79126266	79126375	79206936	79207012
1844	"ENSG00000172766"	"NAA16"	chr13	+	41336649	41336756	41355143	41355216	41331273	41331369	41358303	41358718
1846	"ENSG00000124571"	"XPO5"	chr6	-	43551297	43551453	43553372	43553503	43549892	43549934	43555835	43555964
1850	"ENSG00000112337"	"SLC17A2"	chr6	-	25914544	25914670	25915735	25915868	25913316	25913451	25916684	25916846
1851	"ENSG00000112337"	"SLC17A2"	chr6	-	25914579	25914670	25915735	25915868	25912753	25913451	25916684	25916846
1852	"ENSG00000112337"	"SLC17A2"	chr6	-	25915735	25915868	25916684	25916846	25914579	25914670	25916968	25917087
1855	"ENSG00000139144"	"PIK3C2G"	chr12	+	18293900	18294015	18313961	18314064	18290854	18291012	18320961	18321032
1859	"ENSG00000158019"	"BABAM2"	chr2	+	28244779	28244862	28298337	28298491	28241322	28241393	28338449	28338901
1866	"ENSG00000116711"	"PLA2G4A"	chr1	+	186911247	186911389	186932762	186932899	186906964	186907002	186939007	186939230
1872	"ENSG00000117054"	"ACADM"	chr1	+	75750450	75750546	75761121	75761370	75749418	75749559	75762691	75763596
1874	"ENSG00000148737"	"TCF7L2"	chr10	+	112951482	112951607	113040024	113040126	112951206	112951273	113141183	113141316
1881	"ENSG00000166912"	"MTMR10"	chr15	-	30948301	30948471	30951967	30952038	30947053	30947300	30953561	30953631
1884	"ENSG00000203734"	"ECT2L"	chr6	+	138814490	138814603	138838351	138838514	138813171	138813340	138842978	138843231
1899	"ENSG00000151422"	"FER"	chr5	+	108768092	108768238	108798123	108798389	108748966	108748993	108832769	108832943
1900	"ENSG00000151422"	"FER"	chr5	+	108798123	108798389	108832769	108832943	108768092	108768238	108835707	108835807
1902	"ENSG00000117682"	"DHDDS"	chr1	+	26457790	26457905	26460036	26460144	26446315	26446432	26468891	26471294
1904	"ENSG00000138138"	"ATAD1"	chr10	-	87770951	87771041	87776320	87776427	87767672	87767723	87784469	87784670
1905	"ENSG00000138138"	"ATAD1"	chr10	-	87776320	87776427	87784469	87784670	87770951	87771041	87790309	87790430
1912	"ENSG00000072210"	"ALDH3A2"	chr17	+	19656365	19656574	19657744	19657862	19652546	19652632	19661126	19661268
1919	"ENSG00000163491"	"NEK10"	chr3	-	27287697	27287743	27290616	27290754	27284839	27284961	27291261	27291390
1929	"ENSG00000100991"	"TRPC4AP"	chr20	-	35021189	35021356	35035122	35035308	35016007	35016139	35044504	35044712
1930	"ENSG00000100991"	"TRPC4AP"	chr20	-	35035122	35035308	35044504	35044712	35021189	35021356	35049865	35049994
2014	"ENSG00000138709"	"LARP1B"	chr4	+	128082164	128082305	128091000	128091144	128077787	128077962	128091346	128091512
2015	"ENSG00000138709"	"LARP1B"	chr4	+	128082164	128082305	128091000	128091144	128077787	128077962	128098185	128098330
2016	"ENSG00000138709"	"LARP1B"	chr4	+	128091000	128091144	128091346	128091512	128082164	128082305	128098185	128098330
2017	"ENSG00000138709"	"LARP1B"	chr4	+	128091346	128091512	128098185	128098330	128091000	128091144	128107138	128107313
2018	"ENSG00000138709"	"LARP1B"	chr4	+	128162193	128162317	128176871	128176907	128121825	128122188	128178430	128178642
2019	"ENSG00000138709"	"LARP1B"	chr4	+	128162193	128162317	128179405	128179512	128121825	128122188	128199438	128199599
2020	"ENSG00000138709"	"LARP1B"	chr4	+	128178430	128178642	128179405	128179512	128122116	128122188	128199438	128199599
2022	"ENSG00000166669"	"ATF7IP2"	chr16	+	10457371	10457529	10472109	10472183	10440363	10440462	10473478	10473534
2023	"ENSG00000143164"	"DCAF6"	chr1	+	168022987	168023047	168038370	168038488	168004532	168004793	168043024	168043140
2024	"ENSG00000152683"	"SLC30A6"	chr2	+	32175318	32175361	32184272	32184338	32174062	32174147	32192335	32192416
2025	"ENSG00000152683"	"SLC30A6"	chr2	+	32206885	32206933	32209492	32209561	32204589	32204692	32220212	32224112
2029	"ENSG00000114098"	"ARMC8"	chr3	+	138274448	138274544	138284430	138284526	138272966	138273116	138289047	138289120
2032	"ENSG00000163291"	"PAQR3"	chr4	-	78920533	78920681	78923856	78923947	78917760	78917880	78926520	78926718
2033	"ENSG00000132122"	"SPATA6"	chr1	-	48305786	48305878	48355669	48355769	48295372	48298893	48359585	48359770
2035	"ENSG00000145982"	"FARS2"	chr6	+	5368549	5369182	5404541	5404701	5261498	5261660	5431040	5431172
2040	"ENSG00000198734"	"F5"	chr1	-	169572220	169572343	169582430	169582522	169560553	169560766	169586228	169586481
2044	"ENSG00000076685"	"NT5C2"	chr10	-	103101234	103101326	103105357	103105381	103101044	103101102	103105705	103105801
2045	"ENSG00000076685"	"NT5C2"	chr10	-	103106588	103106706	103111744	103111805	103105705	103105801	103139405	103139479
2046	"ENSG00000076685"	"NT5C2"	chr10	-	103106588	103106706	103111744	103111805	103105705	103105801	103174857	103174982
2047	"ENSG00000076685"	"NT5C2"	chr10	-	103106588	103106706	103139405	103139479	103105705	103105801	103174857	103174982
2049	"ENSG00000076685"	"NT5C2"	chr10	-	103111744	103111805	103139405	103139479	103105705	103105801	103174857	103174982
2056	"ENSG00000135241"	"PNPLA8"	chr7	-	108479183	108479379	108487758	108487953	108470416	108472675	108491409	108491467
2058	"ENSG00000076321"	"KLHL20"	chr1	+	173766145	173766289	173774304	173774438	173756975	173757159	173775633	173775842
2061	"ENSG00000151466"	"SCLT1"	chr4	-	128936654	128936851	128942995	128943188	128891058	128891137	128946006	128946152
2067	"ENSG00000162687"	"KCNT2"	chr1	-	196342078	196342228	196373139	196373248	196340340	196340570	196398562	196398671
2069	"ENSG00000162687"	"KCNT2"	chr1	-	196373139	196373248	196398562	196398671	196342078	196342228	196423049	196423113
2070	"ENSG00000162687"	"KCNT2"	chr1	-	196468993	196469068	196479178	196479238	196467702	196467786	196482330	196482379
2072	"ENSG00000143952"	"VPS54"	chr2	-	63933672	63934013	63942464	63942561	63921205	63921335	63944599	63944655
2073	"ENSG00000197302"	"ZNF720"	chr16	+	31722625	31722752	31723257	31723353	31713228	31713448	31753765	31754536
2079	"ENSG00000163565"	"IFI16"	chr1	+	159032523	159032691	159045296	159045464	159020340	159020529	159049431	159049599
2080	"ENSG00000163565"	"IFI16"	chr1	+	159032523	159032691	159045296	159045464	159020340	159020529	159051678	159052098
2086	"ENSG00000138382"	"METTL5"	chr2	-	169819560	169819643	169821091	169821273	169812456	169812506	169821942	169822057
2087	"ENSG00000138382"	"METTL5"	chr2	-	169819560	169819643	169821942	169822057	169812456	169812506	169824488	169824640
2089	"ENSG00000131725"	"WDR44"	chrX	+	118436701	118436824	118441367	118441559	118432780	118432894	118442243	118442345
2090	"ENSG00000084734"	"GCKR"	chr2	+	27497561	27497630	27498254	27498323	27497243	27497399	27498723	27498797
2091	"ENSG00000110871"	"COQ5"	chr12	-	120510016	120510123	120516566	120516788	120503969	120504081	120522213	120522363
2094	"ENSG00000143416"	"SELENBP1"	chr1	-	151365562	151365684	151366274	151366453	151365188	151365281	151368198	151368319
2097	"ENSG00000143363"	"PRUNE1"	chr1	+	151018466	151018669	151024610	151024795	151017811	151017904	151027232	151027327
2099	"ENSG00000143363"	"PRUNE1"	chr1	+	151018556	151018669	151024610	151024795	151017811	151017904	151027232	151027327
2101	"ENSG00000143363"	"PRUNE1"	chr1	+	151024610	151024795	151025514	151025673	151017811	151017904	151027232	151027327
2103	"ENSG00000248932"	"AC046134.2"	chr3	+	139459930	139459985	139561652	139561748	139423015	139423114	139577791	139577850
2105	"ENSG00000251095"	"AC093866.1"	chr4	+	89627781	89627917	89691284	89691405	89587820	89587940	89726383	89726503
2106	"ENSG00000143457"	"GOLPH3L"	chr1	-	150661813	150661928	150663631	150663763	150646229	150648748	150694655	150694850
2108	"ENSG00000196821"	"ILRUN"	chr6	-	34606554	34606904	34646600	34646798	34587287	34590600	34654624	34654779
2110	"ENSG00000223745"	"CCDC18-AS1"	chr1	-	93305387	93305470	93318167	93318228	93264644	93264772	93324634	93324729
2112	"ENSG00000223745"	"CCDC18-AS1"	chr1	-	93311489	93311608	93318167	93318228	93305387	93305470	93324634	93324729
2113	"ENSG00000223745"	"CCDC18-AS1"	chr1	-	93315148	93315269	93318167	93318228	93305387	93305470	93324634	93324691
2119	"ENSG00000082458"	"DLG3"	chrX	+	70493375	70493475	70495407	70495453	70492520	70492596	70498519	70498570
2132	"ENSG00000172965"	"MIR4435-2HG"	chr2	-	111233627	111233739	111344060	111344237	111208755	111208977	111367486	111367575
2135	"ENSG00000172965"	"MIR4435-2HG"	chr2	-	111344060	111344237	111367486	111367575	111233627	111233739	111494884	111495067
2137	"ENSG00000133657"	"ATP13A3"	chr3	-	194413758	194413839	194419878	194419967	194402671	194406116	194425341	194425529
2138	"ENSG00000037474"	"NSUN2"	chr5	-	6625563	6625669	6631872	6631977	6623213	6623285	6632598	6632756
2143	"ENSG00000096060"	"FKBP5"	chr6	-	35580035	35580221	35587033	35587117	35576993	35577233	35591129	35591220
2149	"ENSG00000143337"	"TOR1AIP1"	chr1	+	179889312	179889369	179900125	179900167	179884691	179884769	179901301	179901388
2150	"ENSG00000143337"	"TOR1AIP1"	chr1	+	179900125	179900167	179901301	179901388	179889312	179889369	179903965	179904022
2169	"ENSG00000196235"	"SUPT5H"	chr19	+	39459891	39459960	39464797	39465049	39459558	39459589	39466479	39466569
2173	"ENSG00000058673"	"ZC3H11A"	chr1	+	203840305	203840374	203847183	203847687	203837965	203838064	203848330	203848407
2174	"ENSG00000102606"	"ARHGEF7"	chr13	+	111209871	111210002	111217678	111217880	111205288	111205373	111233204	111233293
2176	"ENSG00000270231"	"NBPF8"	chr1	+	120442840	120443050	120444896	120444999	120441277	120441489	120445828	120446043
2181	"ENSG00000166263"	"STXBP4"	chr17	+	55007505	55007597	55031167	55031264	55000807	55000883	55034167	55034259
2182	"ENSG00000166263"	"STXBP4"	chr17	+	55031167	55031264	55034167	55034259	55007505	55007597	55043235	55043325
2183	"ENSG00000166263"	"STXBP4"	chr17	+	55047088	55047154	55072899	55073076	55043235	55043325	55078077	55078194
2184	"ENSG00000003756"	"RBM5"	chr3	+	50109602	50109688	50110678	50110770	50108231	50108304	50113382	50113489
2187	"ENSG00000157796"	"WDR19"	chr4	+	39194543	39194659	39199477	39199593	39189655	39189781	39203641	39203722
2196	"ENSG00000113600"	"C9"	chr5	-	39315774	39316029	39331675	39331814	39311136	39311377	39341145	39341293
2200	"ENSG00000114423"	"CBLB"	chr3	-	105751461	105751618	105776395	105776542	105745916	105746038	105853413	105853664
2201	"ENSG00000114423"	"CBLB"	chr3	-	105776395	105776542	105853413	105853664	105751461	105751618	105867409	105867591
2202	"ENSG00000138069"	"RAB1A"	chr2	-	65088938	65089070	65090982	65091078	65086853	65088690	65097970	65098066
2203	"ENSG00000138069"	"RAB1A"	chr2	-	65090982	65091078	65097970	65098066	65087870	65088690	65104733	65104806
2204	"ENSG00000138069"	"RAB1A"	chr2	-	65090982	65091078	65097970	65098066	65088938	65089070	65104733	65104806
2205	"ENSG00000122483"	"CCDC18"	chr1	+	93210801	93210926	93212100	93212261	93207106	93207398	93214745	93214966
2208	"ENSG00000107625"	"DDX50"	chr10	+	68910306	68910382	68911067	68911246	68906710	68907007	68913161	68913230
2211	"ENSG00000117448"	"AKR1A1"	chr1	+	45552435	45552563	45561788	45561878	45550965	45551155	45566568	45566688
2215	"ENSG00000082068"	"WDR70"	chr5	+	37516513	37516590	37605063	37605238	37479833	37479987	37697654	37697754
2222	"ENSG00000133789"	"SWAP70"	chr11	+	9713465	9713639	9724657	9724885	9694145	9694286	9728052	9728199
2245	"ENSG00000113312"	"TTC1"	chr5	+	160051128	160051183	160064931	160065022	160049513	160049662	160065276	160065487
2248	"ENSG00000243818"	"AC021074.3"	chr3	+	142933204	142933268	142938474	142938653	142926750	142926896	142941398	142942536
2249	"ENSG00000145979"	"TBC1D7"	chr6	-	13307599	13307745	13316570	13316708	13306397	13306527	13320907	13321095
2261	"ENSG00000114982"	"KANSL3"	chr2	-	96619671	96619762	96631311	96631482	96619358	96619544	96636920	96637185
2268	"ENSG00000154814"	"OXNAD1"	chr3	+	16271658	16271722	16286341	16286448	16270944	16271071	16294855	16294997
2269	"ENSG00000154814"	"OXNAD1"	chr3	+	16272144	16272321	16286341	16286448	16271658	16271722	16294855	16294997
2270	"ENSG00000154814"	"OXNAD1"	chr3	+	16286341	16286448	16294855	16294997	16271658	16271722	16301625	16301868
2271	"ENSG00000154814"	"OXNAD1"	chr3	+	16286341	16286448	16294855	16294997	16272144	16272321	16301625	16301868
2272	"ENSG00000146842"	"TMEM209"	chr7	-	130178401	130178527	130181622	130181719	130175511	130175609	130184183	130184255
2274	"ENSG00000107566"	"ERLIN1"	chr10	-	100164003	100164095	100167347	100167406	100156144	100156234	100174207	100174281
2281	"ENSG00000120800"	"UTP20"	chr12	+	101344594	101344750	101345553	101345694	101342940	101343093	101346450	101346588
2282	"ENSG00000007933"	"FMO3"	chr1	+	171114006	171114362	171116207	171116280	171110797	171110997	171117099	171117819
2285	"ENSG00000117593"	"DARS2"	chr1	+	173828332	173828399	173830659	173830761	173826686	173826786	173831534	173831630
2287	"ENSG00000117593"	"DARS2"	chr1	+	173845228	173845291	173850326	173850479	173840865	173840973	173856665	173856741
2288	"ENSG00000117593"	"DARS2"	chr1	+	173845228	173845291	173853348	173853567	173840865	173840973	173856665	173856741
2289	"ENSG00000117593"	"DARS2"	chr1	+	173850326	173850479	173853348	173853567	173840865	173840973	173856665	173856741
2292	"ENSG00000109323"	"MANBA"	chr4	-	102690879	102690957	102714437	102714561	102690595	102690771	102722870	102723041
2293	"ENSG00000109323"	"MANBA"	chr4	-	102714437	102714561	102722870	102723041	102690595	102690771	102723861	102723967
2294	"ENSG00000112096"	"SOD2"	chr6	-	159682473	159682638	159688125	159688242	159679063	159679298	159692660	159692863
2295	"ENSG00000112096"	"SOD2"	chr6	-	159682473	159682638	159684853	159685033	159679115	159679298	159692660	159692863
2303	"ENSG00000172456"	"FGGY"	chr1	+	59339957	59340069	59346246	59346398	59321535	59321750	59456960	59457076
2305	"ENSG00000172456"	"FGGY"	chr1	+	59346246	59346398	59378748	59378837	59321535	59321750	59456960	59457076
2306	"ENSG00000172456"	"FGGY"	chr1	+	59346246	59346398	59378748	59378837	59339957	59340069	59456960	59457076
2308	"ENSG00000198408"	"OGA"	chr10	-	101800241	101800400	101803734	101804019	101798841	101799455	101806044	101806143
2312	"ENSG00000102763"	"VWA8"	chr13	-	41727193	41727313	41732079	41732155	41721369	41721575	41761127	41761204
2313	"ENSG00000102763"	"VWA8"	chr13	-	41761127	41761204	41787436	41787543	41732079	41732155	41811224	41811340
2316	"ENSG00000171759"	"PAH"	chr12	-	102877461	102877550	102894734	102894918	102866595	102866663	102912790	102912898
2317	"ENSG00000171759"	"PAH"	chr12	-	102894734	102894918	102912790	102912898	102877234	102877550	102917070	102917114
2329	"ENSG00000078304"	"PPP2R5C"	chr14	+	101883431	101883562	101890236	101890296	101883256	101883349	101892999	101893108
2331	"ENSG00000078304"	"PPP2R5C"	chr14	+	101909588	101909690	101912400	101912473	101906401	101906529	101925140	101927519
2334	"ENSG00000162929"	"KIAA1841"	chr2	+	61092463	61092587	61097699	61097852	61088357	61088468	61103852	61103998
2335	"ENSG00000277147"	"LINC00869"	chr1	+	149664520	149664646	149668299	149668458	149660853	149661089	149669188	149669310
2361	"ENSG00000116171"	"SCP2"	chr1	+	52948008	52948080	52950754	52950886	52941795	52941853	52961502	52961629
2362	"ENSG00000116171"	"SCP2"	chr1	+	52950754	52950886	52954739	52954804	52948008	52948080	52961502	52961629
2364	"ENSG00000228697"	"AL023755.1"	chr1	-	168464312	168464373	168485242	168485306	168422129	168422204	168485572	168485731
2371	"ENSG00000162594"	"IL23R"	chr1	+	67182835	67182959	67200736	67200897	67169341	67169638	67206909	67207055
2384	"ENSG00000136628"	"EPRS1"	chr1	-	220025131	220025258	220030385	220030480	220024263	220024456	220032386	220032526
2388	"ENSG00000169855"	"ROBO1"	chr3	-	78647628	78647655	78651731	78651929	78646147	78646190	78657097	78657269
2389	"ENSG00000118873"	"RAB3GAP2"	chr1	-	220196249	220196398	220202275	220202374	220195297	220195377	220205906	220206006
2391	"ENSG00000204410"	"MSH5"	chr6	+	31761749	31761780	31761817	31761865	31761471	31761615	31762111	31762185
2392	"ENSG00000204410"	"MSH5"	chr6	+	31761749	31761780	31761817	31761955	31761471	31761615	31762111	31762185
2393	"ENSG00000204410"	"MSH5"	chr6	+	31761749	31761780	31761865	31761955	31761471	31761615	31762111	31762185
2401	"ENSG00000136643"	"RPS6KC1"	chr1	+	213117316	213117410	213129526	213129889	213104453	213104569	213167857	213167973
2402	"ENSG00000136643"	"RPS6KC1"	chr1	+	213129526	213129889	213167857	213167973	213117316	213117410	213230496	213230544
2403	"ENSG00000136643"	"RPS6KC1"	chr1	+	213167857	213167973	213230496	213230544	213129526	213129889	213232122	213232255
2404	"ENSG00000136643"	"RPS6KC1"	chr1	+	213176399	213176492	213232122	213232255	213167857	213167973	213240701	213242297
2405	"ENSG00000111880"	"RNGTT"	chr6	-	88769773	88769874	88801563	88801632	88678352	88678419	88844356	88844521
2407	"ENSG00000159023"	"EPB41"	chr1	+	28997214	28997319	29011864	29011907	28987430	28987905	29015691	29015767
2408	"ENSG00000159023"	"EPB41"	chr1	+	28997214	28997319	29011864	29011907	28993329	28993542	29015691	29015767
2411	"ENSG00000159023"	"EPB41"	chr1	+	29064981	29065158	29097806	29097935	29053103	29053312	29109335	29109437
