ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2774	"ENSG00000213523"	"SRA1"	chr5	-	140551060	140552184	140551060	140551169	140551981	140552184	2774	36	6	69,49	18,7	961	149	0.656662313743	0.8442801176695715	0.482	0.373,0.52	0.035
2777	"ENSG00000175110"	"MRPS22"	chr3	+	139350178	139351060	139350178	139350322	139350976	139351060	2777	24	139	32,12	54,18	803	149	7.9950329322e-05	0.0008645178467345934	0.031	0.099,0.11	-0.074
2778	"ENSG00000175110"	"MRPS22"	chr3	+	139350178	139351060	139350178	139350322	139351030	139351060	2778	92	8	62,42	2,3	857	149	0.212156819767	0.4014659820206308	0.667	0.843,0.709	-0.109
2779	"ENSG00000010278"	"CD9"	chr12	+	6232631	6233486	6232631	6232729	6233411	6233486	2779	0	15	13,6	11,14	831	149	0.000186276011689	0.0016206295465010117	0.0	0.175,0.071	-0.123
2780	"ENSG00000010278"	"CD9"	chr12	+	6235475	6236275	6235475	6235565	6236191	6236275	2780	2	25	12,18	42,30	775	149	0.0038736363521	0.01862373698924951	0.015	0.052,0.103	-0.062
2781	"ENSG00000041357"	"PSMA4"	chr15	+	78542176	78542645	78542176	78542219	78542482	78542645	2781	21	201	47,29	154,90	412	149	8.25588974324e-05	0.0008862322371652538	0.036	0.099,0.104	-0.066
2783	"ENSG00000113971"	"NPHP3"	chr3	-	132684553	132686387	132684553	132684794	132686259	132686387	2783	46	14	76,54	23,20	1614	149	0.845624666768	0.980858159646026	0.233	0.234,0.2	0.016
2784	"ENSG00000081307"	"UBA5"	chr3	+	132671776	132672177	132671776	132671881	132672049	132672177	2784	20	112	29,4	49,29	317	149	0.056472585359	0.14546864919700525	0.077	0.218,0.061	-0.063
2789	"ENSG00000155975"	"VPS37A"	chr8	+	17280238	17280443	17280238	17280297	17280374	17280443	2789	17	108	41,24	167,77	226	149	0.0786621071198	0.18790248144863883	0.094	0.139,0.17	-0.061
2791	"ENSG00000181789"	"COPG1"	chr3	+	129252622	129252955	129252622	129252694	129252875	129252955	2791	3	43	1,2	45,40	330	149	0.29806712128	0.5062682059945685	0.031	0.01,0.022	0.015
2792	"ENSG00000169714"	"CNBP"	chr3	-	129171078	129171538	129171078	129171277	129171445	129171538	2792	111	227	58,22	70,75	317	149	0.86738700189	0.9951521296460474	0.187	0.28,0.121	-0.014
2793	"ENSG00000169714"	"CNBP"	chr3	-	129171078	129171538	129171078	129171280	129171445	129171538	2793	109	86	56,22	20,25	314	149	0.572614059303	0.7873109935083633	0.376	0.571,0.295	-0.057
2794	"ENSG00000169714"	"CNBP"	chr3	-	129171078	129171538	129171078	129171283	129171445	129171538	2794	109	6	56,22	1,4	311	149	0.940688124822	1.0	0.897	0.964,0.725	0.052
2797	"ENSG00000075785"	"RAB7A"	chr3	+	128806371	128807671	128806371	128806590	128807542	128807671	2797	47	158	68,39	200,162	1101	149	0.975569396523	1.0	0.039	0.044,0.032	0.001
2800	"ENSG00000145431"	"PDGFC"	chr4	-	156810836	156811017	156810836	156810868	156810952	156811017	2800	120	0	84,29	1,0	233	149	1	1.0	1.0	0.982,1.0	0.009
2803	"ENSG00000149480"	"MTA2"	chr11	-	62597315	62597712	62597315	62597415	62597609	62597712	2803	6	12	6,10	3,6	343	149	0.0407193193335	0.1140052078305418	0.178	0.465,0.42	-0.265
2814	"ENSG00000075826"	"SEC31B"	chr10	-	100505360	100506201	100505360	100505495	100506039	100506201	2814	41	0	39,45	2,0	693	149	0.907807042282	1.0	1.0	0.807,1.0	0.097
2815	"ENSG00000184436"	"THAP7"	chr22	-	21000646	21001411	21000646	21000787	21001255	21001411	2815	8	24	6,16	6,9	617	149	0.00649819445217	0.02768062052352935	0.074	0.195,0.3	-0.173
2816	"ENSG00000175455"	"CCDC14"	chr3	-	123955842	123956115	123955842	123955965	123956045	123956115	2816	8	2	47,39	3,4	229	149	0.458685337968	0.6853665655346721	0.722	0.911,0.864	-0.165
2817	"ENSG00000175455"	"CCDC14"	chr3	-	123956354	123956795	123956354	123956427	123956739	123956795	2817	62	4	141,62	6,4	461	149	0.74373401171	0.9177930399470977	0.834	0.884,0.834	-0.025
2819	"ENSG00000109861"	"CTSC"	chr11	-	88296132	88300645	88296132	88296264	88300529	88300645	2819	170	72	409,279	143,136	4414	149	0.8412577079	0.9795276138300473	0.074	0.088,0.065	-0.003
2820	"ENSG00000109861"	"CTSC"	chr11	-	88328111	88335082	88328111	88328196	88334936	88335082	2820	196	24	1037,1000	61,77	6889	149	0.0236285394559	0.0745207782839923	0.15	0.269,0.219	-0.094
2822	"ENSG00000173145"	"NOC3L"	chr10	-	94357173	94358215	94357173	94357331	94358082	94358215	2822	102	66	44,59	25,13	900	149	0.110796055886	0.24665909274168327	0.204	0.226,0.429	-0.124
2826	"ENSG00000138459"	"SLC35A5"	chr3	+	112580545	112581326	112580545	112580706	112581178	112581326	2826	336	0	332,129	2,0	621	149	1	1.0	1.0	0.976,1.0	0.012
2827	"ENSG00000138459"	"SLC35A5"	chr3	+	112580545	112581326	112580545	112580706	112581244	112581326	2827	362	2	346,137	2,2	687	149	0.73536979727	0.9098120878210562	0.975	0.974,0.937	0.019
2828	"ENSG00000144848"	"ATG3"	chr3	-	112532509	112534337	112532509	112532780	112534268	112534337	2828	113	129	112,46	78,56	1637	149	0.214238683257	0.40436866558482354	0.074	0.116,0.07	-0.019
2830	"ENSG00000198034"	"RPS4X"	chrX	-	72273800	72275150	72273800	72273972	72275052	72275150	2830	180	1181	99,131	549,671	1229	149	0.216738090483	0.4078547860709598	0.018	0.021,0.023	-0.004
2833	"ENSG00000156709"	"AIFM1"	chrX	-	130129969	130131799	130129969	130130166	130131674	130131799	2833	25	81	40,35	89,76	1657	149	0.176294213979	0.34787467892112833	0.027	0.039,0.04	-0.013
2836	"ENSG00000156709"	"AIFM1"	chrX	-	130136044	130136731	130136044	130136185	130136642	130136731	2836	2	57	10,18	61,35	606	149	0.000188281084221	0.001629928916775343	0.009	0.039,0.112	-0.067
2838	"ENSG00000182481"	"KPNA2"	chr17	+	68042084	68042999	68042084	68042353	68042904	68042999	2838	2	32	8,0	30,22	700	149	0.241362158291	0.43871503457313965	0.013	0.054,0.0	-0.014
2839	"ENSG00000182481"	"KPNA2"	chr17	+	68042904	68043363	68042904	68042999	68043099	68043363	2839	2	50	0,2	40,21	249	149	0.583909345648	0.7961664611329774	0.023	0.0,0.054	-0.004
2840	"ENSG00000182481"	"KPNA2"	chr17	+	68043099	68044071	68043099	68043363	68043837	68044071	2840	1	53	3,2	29,33	623	149	0.624510944296	0.825357263928279	0.004	0.024,0.014	-0.015
2841	"ENSG00000182481"	"KPNA2"	chr17	+	68043837	68044503	68043837	68044071	68044320	68044503	2841	4	71	6,9	60,44	398	149	0.080889326613	0.19256878400127098	0.021	0.036,0.071	-0.032
2844	"ENSG00000105792"	"CFAP69"	chr7	+	90299866	90304820	90299866	90300059	90304743	90304820	2844	54	2	62,44	2,2	4833	149	0.958497916297	1.0	0.454	0.489,0.404	0.008
2847	"ENSG00000106733"	"NMRK1"	chr9	-	75068995	75070042	75068995	75069102	75069894	75070042	2847	104	2	117,42	0,1	941	149	0.105413890641	0.23736217023053546	0.892	1.0,0.869	-0.042
2848	"ENSG00000138757"	"G3BP2"	chr4	-	75646337	75647157	75646337	75646456	75647028	75647157	2848	10	80	57,28	76,44	721	149	3.23600075403e-07	9.274440996016078e-06	0.025	0.134,0.116	-0.1
2849	"ENSG00000138757"	"G3BP2"	chr4	-	75653982	75655246	75653982	75654081	75655065	75655246	2849	62	25	128,73	20,15	1133	149	0.00985430797476	0.03827620676512042	0.246	0.457,0.39	-0.177
2850	"ENSG00000131876"	"SNRPA1"	chr15	-	101285725	101287010	101285725	101285801	101286907	101287010	2850	117	6	208,149	0,3	1255	149	0.00317136380524	0.016039233052358152	0.698	1.0,0.855	-0.23
2851	"ENSG00000114021"	"NIT2"	chr3	+	100345584	100346255	100345584	100345678	100346180	100346255	2851	667	400	455,233	99,45	651	149	1.37415745449e-10	9.893933672327999e-09	0.276	0.513,0.542	-0.252
2854	"ENSG00000169727"	"GPS1"	chr17	+	82056285	82056550	82056285	82056391	82056469	82056550	2854	0	32	0,3	12,37	227	149	0.621631652008	0.8243740506413368	0.0	0.0,0.051	-0.025
2859	"ENSG00000142798"	"HSPG2"	chr1	-	21834678	21835637	21834678	21834945	21835539	21835637	2859	2	0	13,18	0,2	743	149	0.626762722519	0.8263526381760107	1.0	1.0,0.643	0.178
2861	"ENSG00000100003"	"SEC14L2"	chr22	+	30415758	30416087	30415758	30415865	30415947	30416087	2861	2	178	12,14	2,8	231	149	0	0.0	0.007	0.795,0.53	-0.656
2866	"ENSG00000080823"	"MOK"	chr14	-	102232534	102233789	102232534	102232708	102233687	102233789	2866	4	1	36,14	3,2	1128	149	0.323499651791	0.5383150913681127	0.346	0.613,0.48	-0.201
2867	"ENSG00000178904"	"DPY19L3"	chr19	+	32467473	32468813	32467473	32467626	32468730	32468813	2867	70	0	78,62	0,2	1253	149	0.82844273725	0.9712323115019857	1.0	1.0,0.787	0.107
2870	"ENSG00000159433"	"STARD9"	chr15	+	42663280	42663917	42663280	42663490	42663819	42663917	2870	2	1	4,8	1,0	478	149	0.0138365293866	0.049330235204400004	0.384	0.555,1.0	-0.394
2871	"ENSG00000141458"	"NPC1"	chr18	-	23533354	23534559	23533354	23533517	23534445	23534559	2871	23	2	58,32	10,9	1077	149	0.186817411011	0.36570623163426524	0.614	0.445,0.33	0.226
2875	"ENSG00000184154"	"LRTOMT"	chr11	+	72094947	72096895	72094947	72095096	72095378	72096895	2875	2	0	12,4	1,2	431	149	0.0212526724832	0.06834192720087844	1.0	0.806,0.409	0.392
2877	"ENSG00000174243"	"DDX23"	chr12	-	48836568	48837037	48836568	48836794	48836893	48837037	2877	6	18	4,2	19,42	248	149	0.0509918993118	0.1348817981796	0.167	0.112,0.028	0.097
2878	"ENSG00000174243"	"DDX23"	chr12	-	48837280	48837657	48837280	48837393	48837523	48837657	2878	4	27	4,10	3,11	279	149	0.00221900946885	0.012062618746331029	0.073	0.416,0.327	-0.298
2885	"ENSG00000156508"	"EEF1A1"	chr6	-	73517514	73518264	73517514	73517934	73518029	73518264	2885	73	7677	72,28	4492,4014	244	149	1	1.0	0.006	0.01,0.004	-0.001
2886	"ENSG00000156508"	"EEF1A1"	chr6	-	73518029	73518610	73518029	73518264	73518353	73518610	2886	154	6253	117,153	3246,4367	238	149	0.0243159467157	0.07636241989866639	0.015	0.022,0.021	-0.006
2887	"ENSG00000156508"	"EEF1A1"	chr6	-	73518697	73519228	73518697	73518848	73518931	73519228	2887	35	5427	47,20	3950,5056	232	149	1	1.0	0.004	0.008,0.003	-0.001
2888	"ENSG00000156508"	"EEF1A1"	chr6	-	73518931	73519516	73518931	73519228	73519336	73519516	2888	348	15263	302,182	11370,6891	257	149	0.318970478885	0.5322786058047032	0.013	0.015,0.015	-0.002
2889	"ENSG00000156508"	"EEF1A1"	chr6	-	73519336	73520056	73519336	73519507	73519882	73520056	2889	996	2	634,421	0,0	524	149	1	1.0	0.993	1.0,1.0	-0.007
2890	"ENSG00000156508"	"EEF1A1"	chr6	-	73519336	73520056	73519336	73519516	73519882	73520056	2890	242	18035	247,160	14691,11350	515	149	1	1.0	0.004	0.005,0.004	-0.001
2892	"ENSG00000143862"	"ARL8A"	chr1	-	202135458	202135800	202135458	202135526	202135706	202135800	2892	1	20	3,5	38,36	329	149	0.218233834291	0.40877301956029943	0.022	0.035,0.059	-0.025
2894	"ENSG00000168615"	"ADAM9"	chr8	+	39016117	39017414	39016117	39016194	39017218	39017414	2894	49	32	84,35	66,34	1173	149	0.390251832989	0.6131045295282214	0.163	0.139,0.116	0.036
2896	"ENSG00000168615"	"ADAM9"	chr8	+	39018852	39021714	39018852	39018918	39021642	39021714	2896	57	33	123,77	98,58	2873	149	0.312058475206	0.5237047292826106	0.082	0.061,0.064	0.02
2897	"ENSG00000168615"	"ADAM9"	chr8	+	39090046	39091346	39090046	39090188	39091242	39091346	2897	45	0	31,10	1,2	1203	149	0.0134276369871	0.04839851573372308	1.0	0.793,0.382	0.412
2898	"ENSG00000168615"	"ADAM9"	chr8	+	39090046	39091346	39090046	39090188	39091258	39091346	2898	47	53	31,10	78,31	1219	149	0.00292120293353	0.014997201843096627	0.098	0.046,0.038	0.056
2901	"ENSG00000157601"	"MX1"	chr21	+	41441715	41443866	41441715	41441914	41443787	41443866	2901	22	18	16,14	14,5	2022	149	0.647935556415	0.8375373745686725	0.083	0.078,0.171	-0.041
2902	"ENSG00000157601"	"MX1"	chr21	+	41445999	41449295	41445999	41446141	41449136	41449295	2902	24	17	28,15	14,13	3144	149	0.798318977476	0.9550477939193096	0.063	0.087,0.052	-0.006
2908	"ENSG00000204435"	"CSNK2B"	chr6	+	31666820	31668654	31666820	31666903	31668538	31668654	2908	14	2	27,35	0,0	1784	149	0.000255914814483	0.0020985014787606	0.369	1.0,1.0	-0.631
2910	"ENSG00000134440"	"NARS1"	chr18	-	57602354	57602943	57602354	57602486	57602811	57602943	2910	59	184	84,45	288,146	474	149	0.74746094813	0.9193769661999	0.092	0.084,0.088	0.006
2911	"ENSG00000134440"	"NARS1"	chr18	-	57615640	57615975	57615640	57615730	57615816	57615975	2911	3	165	4,1	128,72	235	149	0.714448508118	0.8921539746042031	0.011	0.019,0.009	-0.003
2912	"ENSG00000168291"	"PDHB"	chr3	-	58429707	58430238	58429707	58429799	58430127	58430238	2912	49	311	34,16	159,91	477	149	0.407485340195	0.6307796141875407	0.047	0.063,0.052	-0.01
2915	"ENSG00000168291"	"PDHB"	chr3	-	58431730	58431984	58431730	58431793	58431876	58431984	2915	12	185	8,3	51,20	232	149	0.127066882601	0.2724048202165229	0.04	0.092,0.088	-0.05
2916	"ENSG00000168291"	"PDHB"	chr3	-	58431876	58433684	58431876	58431984	58433630	58433684	2916	31	12	27,17	3,0	1795	149	0.024126453602	0.07592888169840513	0.177	0.428,1.0	-0.537
2924	"ENSG00000099330"	"OCEL1"	chr19	+	17228802	17229215	17228802	17228826	17228945	17229215	2924	22	0	4,30	0,6	268	149	0.00538327009355	0.024151084067111854	1.0	1.0,0.735	0.133
2933	"ENSG00000163930"	"BAP1"	chr3	-	52402778	52403298	52402778	52402871	52403137	52403298	2933	4	7	3,3	10,6	415	149	0.55198497119	0.7711593161158921	0.17	0.097,0.152	0.046
2942	"ENSG00000247596"	"TWF2"	chr3	-	52229660	52230995	52229660	52229782	52229919	52230995	2942	0	4	0,4	2,4	286	149	0.02419290195	0.07605691859041534	0.0	0.0,0.343	-0.172
2945	"ENSG00000243989"	"ACY1"	chr3	+	51985851	51986331	51985851	51985946	51986254	51986331	2945	0	53	0,1	8,23	457	149	1	1.0	0.0	0.0,0.014	-0.007
2946	"ENSG00000243989"	"ACY1"	chr3	+	51986604	51987453	51986604	51986661	51986987	51987453	2946	2	18	2,0	0,2	475	149	0.866037821217	0.9939905319722333	0.034	1.0,0.0	-0.466
2951	"ENSG00000094880"	"CDC23"	chr5	-	138191861	138192388	138191861	138191937	138192268	138192388	2951	9	40	9,7	24,16	480	149	0.273649857622	0.4796997504157625	0.065	0.104,0.12	-0.047
2952	"ENSG00000015479"	"MATR3"	chr5	+	139314674	139316188	139314674	139314736	139316075	139316188	2952	419	2	660,231	2,0	1488	149	0.278833985672	0.4876291029050616	0.955	0.971,1.0	-0.031
2953	"ENSG00000004534"	"RBM6"	chr3	+	50061461	50062108	50061461	50061547	50061961	50062108	2953	175	13	230,148	25,4	563	149	0.844064653365	0.9798186617119466	0.781	0.709,0.907	-0.027
2954	"ENSG00000179222"	"MAGED1"	chrX	+	51897794	51898193	51897794	51897886	51898113	51898193	2954	0	25	6,0	69,46	376	149	0.591090064119	0.8029902757843019	0.0	0.033,0.0	-0.017
2955	"ENSG00000179222"	"MAGED1"	chrX	+	51901552	51902354	51901552	51901938	51902145	51902354	2955	9	86	17,26	164,108	356	149	0.238796071743	0.435677381820356	0.042	0.042,0.092	-0.025
2957	"ENSG00000173540"	"GMPPB"	chr3	-	49722595	49723114	49722595	49722754	49722971	49723114	2957	6	3	8,5	0,0	366	149	9.11317237227e-05	0.0009607887443907516	0.449	1.0,1.0	-0.551
2958	"ENSG00000173540"	"GMPPB"	chr3	-	49722595	49723302	49722595	49723114	49723253	49723302	2958	3	0	0,0	2,0	288	149	1	1.0	1.0	0.0,NA	1.0
2962	"ENSG00000164068"	"RNF123"	chr3	+	49705533	49706065	49705533	49705679	49705981	49706065	2962	2	6	0,2	5,3	451	149	0.26527892057	0.46920513692189336	0.099	0.0,0.18	0.009
2963	"ENSG00000164068"	"RNF123"	chr3	+	49712478	49713587	49712478	49712656	49713512	49713587	2963	6	2	2,2	6,7	1005	149	0.00865778846387	0.0346781432094223	0.308	0.047,0.041	0.264
2966	"ENSG00000164068"	"RNF123"	chr3	+	49720799	49721105	49720799	49720894	49721019	49721105	2966	2	1	0,1	0,0	274	149	1	1.0	0.521	NA,1.0	-0.479
2970	"ENSG00000183323"	"CCDC125"	chr5	-	69320236	69320580	69320236	69320345	69320464	69320580	2970	64	9	75,36	7,0	268	149	0.0862926878671	0.20265394954946633	0.798	0.856,1.0	-0.13
2971	"ENSG00000172053"	"QARS1"	chr3	-	49097991	49098480	49097991	49098117	49098191	49098480	2971	0	60	3,1	67,78	223	149	0.545595323058	0.7644779643642715	0.0	0.029,0.008	-0.019
2974	"ENSG00000172053"	"QARS1"	chr3	-	49098191	49098480	49098191	49098258	49098352	49098480	2974	0	56	4,2	100,91	243	149	0.895108016116	1.0	0.0	0.024,0.013	-0.018
2977	"ENSG00000172053"	"QARS1"	chr3	-	49098599	49098989	49098599	49098692	49098884	49098989	2977	8	4	33,22	8,9	341	149	0.461162697666	0.6878990821172472	0.466	0.643,0.516	-0.113
2978	"ENSG00000172053"	"QARS1"	chr3	-	49099760	49100091	49099760	49099853	49099960	49100091	2978	2	15	0,1	44,76	256	149	0.397907397083	0.6205085241357718	0.072	0.0,0.008	0.068
2981	"ENSG00000172053"	"QARS1"	chr3	-	49103344	49103706	49103344	49103409	49103630	49103706	2981	1	2	7,6	9,10	370	149	0.548608481806	0.7671682796263912	0.168	0.239,0.195	-0.049
2982	"ENSG00000172053"	"QARS1"	chr3	-	49103344	49103706	49103344	49103431	49103630	49103706	2982	1	0	7,4	2,0	348	149	0.581976184726	0.7948552947959888	1.0	0.6,1.0	0.2
2984	"ENSG00000198218"	"QRICH1"	chr3	-	49032621	49033228	49032621	49032773	49033119	49033228	2984	53	16	46,50	17,5	495	149	0.457750772083	0.6846210242178237	0.499	0.449,0.751	-0.101
2985	"ENSG00000178035"	"IMPDH2"	chr3	-	49024342	49024578	49024342	49024404	49024494	49024578	2985	0	32	3,5	23,54	239	149	0.0226754913469	0.07182194254940859	0.0	0.075,0.055	-0.065
2986	"ENSG00000178035"	"IMPDH2"	chr3	-	49024494	49024802	49024494	49024578	49024658	49024802	2986	0	61	0,3	84,119	229	149	1	1.0	0.0	0.0,0.016	-0.008
2987	"ENSG00000178035"	"IMPDH2"	chr3	-	49024494	49025040	49024494	49024802	49024895	49025040	2987	2	54	9,18	85,73	242	149	0.00618552967245	0.02673452941884685	0.022	0.061,0.132	-0.075
2988	"ENSG00000178035"	"IMPDH2"	chr3	-	49025125	49026419	49025125	49025269	49026323	49026419	2988	4	1	10,22	3,2	1203	149	0.593470827073	0.8036357254676587	0.331	0.292,0.577	-0.103
2989	"ENSG00000178035"	"IMPDH2"	chr3	-	49025125	49026609	49025125	49026419	49026518	49026609	2989	4	42	13,2	18,29	248	149	0.0720414052198	0.17575721339574346	0.054	0.303,0.04	-0.117
2990	"ENSG00000178035"	"IMPDH2"	chr3	-	49026518	49027047	49026518	49026609	49026686	49027047	2990	11	68	19,7	97,105	226	149	0.644984933812	0.8373427844151877	0.096	0.114,0.042	0.018
2991	"ENSG00000178035"	"IMPDH2"	chr3	-	49026686	49027047	49026686	49026886	49026959	49027047	2991	6	78	5,18	116,110	222	149	0.506512005893	0.7299142768625712	0.049	0.028,0.099	-0.014
2992	"ENSG00000178035"	"IMPDH2"	chr3	-	49026686	49027916	49026686	49027047	49027709	49027916	2992	22	72	32,54	75,71	811	149	0.0256083658866	0.07959268918463848	0.053	0.073,0.123	-0.045
2994	"ENSG00000178035"	"IMPDH2"	chr3	-	49027709	49028322	49027709	49027916	49028247	49028322	2994	16	29	11,11	20,44	480	149	0.249641916933	0.44955251191260004	0.146	0.146,0.072	0.037
2996	"ENSG00000178035"	"IMPDH2"	chr3	-	49028247	49028532	49028247	49028322	49028430	49028532	2996	4	47	11,2	54,76	257	149	0.905084646448	1.0	0.047	0.106,0.015	-0.013
2998	"ENSG00000178035"	"IMPDH2"	chr3	-	49027709	49028806	49027709	49028532	49028757	49028806	2998	7	65	30,31	63,69	374	149	0.000140981532997	0.0012944655331231306	0.041	0.159,0.152	-0.114
2999	"ENSG00000178149"	"DALRD3"	chr3	-	49015818	49016086	49015818	49015872	49015972	49016086	2999	65	9	85,74	1,0	249	149	5.37701115932e-06	9.432613127917917e-05	0.812	0.981,1.0	-0.178
3000	"ENSG00000178149"	"DALRD3"	chr3	-	49015972	49016340	49015972	49016060	49016157	49016340	3000	6	0	8,2	5,2	246	149	0.000444787259868	0.0033166465476163636	1.0	0.492,0.377	0.566
3001	"ENSG00000178149"	"DALRD3"	chr3	-	49015972	49016340	49015972	49016086	49016157	49016340	3001	3	4	8,2	0,2	220	149	0.0222118681961	0.07073293949826019	0.337	1.0,0.404	-0.365
3002	"ENSG00000178149"	"DALRD3"	chr3	-	49017227	49017513	49017227	49017356	49017433	49017513	3002	0	2	2,2	0,0	226	149	4.70353822224e-07	1.2856337807456e-05	0.0	1.0,1.0	-1.0
3006	"ENSG00000013441"	"CLK1"	chr2	-	200856890	200857884	200856890	200856985	200857717	200857884	3006	162	277	233,148	266,138	881	149	0.00464902782882	0.02157850652622113	0.09	0.129,0.154	-0.052
3007	"ENSG00000013441"	"CLK1"	chr2	-	200859679	200861466	200859679	200859746	200861237	200861466	3007	2032	13	2484,1279	2,0	1640	149	2.78688032233e-05	0.00035614158924321035	0.934	0.991,1.0	-0.061
3015	"ENSG00000163702"	"IL17RC"	chr3	+	9923880	9924291	9923880	9924020	9924231	9924291	3015	14	14	2,8	6,3	360	149	0.836646660128	0.9762190610095899	0.293	0.121,0.525	-0.03
3016	"ENSG00000163702"	"IL17RC"	chr3	+	9923880	9924291	9923880	9924137	9924231	9924291	3016	14	8	0,8	0,2	243	149	1	1.0	0.518	NA,0.71	-0.192
3018	"ENSG00000108641"	"B9D1"	chr17	-	19343056	19343857	19343056	19343461	19343789	19343857	3018	2	2	0,0	0,5	477	149	1	1.0	0.238	NA,0.0	0.238
3019	"ENSG00000165195"	"PIGA"	chrX	-	15324664	15325152	15324664	15324871	15325019	15325152	3019	7	12	128,80	89,46	297	149	0.0324931092973	0.09620195198102044	0.226	0.419,0.466	-0.216
3020	"ENSG00000165195"	"PIGA"	chrX	-	15331215	15331992	15331215	15331299	15331589	15331992	3020	44	0	594,358	2,0	439	149	1	1.0	1.0	0.99,1.0	0.005
3025	"ENSG00000182983"	"ZNF662"	chr3	+	42908021	42908909	42908021	42908148	42908795	42908909	3025	23	2	38,22	0,0	796	149	0.0153337543325	0.05310913193006519	0.683	1.0,1.0	-0.317
3026	"ENSG00000159079"	"CFAP298"	chr21	-	32601666	32603292	32601666	32601973	32603160	32603292	3026	22	4	38,27	0,0	1336	149	2.01368979591e-06	4.276555595342676e-05	0.38	1.0,1.0	-0.62
3027	"ENSG00000231500"	"RPS18"	chr6	+	33275964	33276267	33275964	33276066	33276175	33276267	3027	112	1609	87,79	1376,1360	258	149	0.434570526641	0.660589807172552	0.039	0.035,0.032	0.005
3028	"ENSG00000114857"	"NKTR"	chr3	+	42619019	42619708	42619019	42619127	42619663	42619708	3028	139	59	264,103	37,14	685	149	5.92868344418e-06	0.00010237071004516211	0.339	0.608,0.615	-0.272
3030	"ENSG00000114857"	"NKTR"	chr3	+	42619663	42621516	42619663	42619708	42621428	42621516	3030	733	11	1146,512	15,0	1869	149	0.175134449032	0.3469777809009826	0.842	0.859,1.0	-0.088
3031	"ENSG00000114857"	"NKTR"	chr3	+	42620015	42621516	42620015	42620043	42621428	42621516	3031	634	8	1030,473	10,10	1534	149	0.836995407661	0.9762190610095899	0.885	0.909,0.821	0.02
3032	"ENSG00000114857"	"NKTR"	chr3	+	42627199	42630575	42627199	42627227	42630545	42630575	3032	823	8	1716,1055	2,2	3467	149	0.000687187363537	0.004864693278564086	0.816	0.974,0.958	-0.15
3042	"ENSG00000184432"	"COPB2"	chr3	-	139373665	139374588	139373665	139373808	139374488	139374588	3042	305	145	113,45	80,50	829	149	0.00358875220967	0.01758374292854806	0.274	0.202,0.139	0.104
3045	"ENSG00000164088"	"PPM1M"	chr3	+	52249173	52250595	52249173	52249322	52249669	52250595	3045	1	0	3,5	6,4	496	149	0.00301609322325	0.015403991686910036	1.0	0.131,0.273	0.798
3046	"ENSG00000169908"	"TM4SF1"	chr3	-	149375442	149375769	149375442	149375588	149375679	149375769	3046	28	120	61,131	234,346	240	149	0.166332147739	0.33360868305997826	0.127	0.139,0.19	-0.038
3047	"ENSG00000137135"	"ARHGEF39"	chr9	-	35660093	35662002	35660093	35660967	35661712	35662002	3047	6	0	41,13	0,2	894	149	0.514748966905	0.7394350123131679	1.0	1.0,0.52	0.24
3049	"ENSG00000161281"	"COX7A1"	chr19	-	36151461	36151755	36151461	36151546	36151668	36151755	3049	1	4	0,0	3,4	271	149	0.328608295752	0.5440559108580505	0.121	0.0,0.0	0.121
3053	"ENSG00000085465"	"OVGP1"	chr1	-	111421275	111421673	111421275	111421461	111421564	111421673	3053	4	4	2,0	13,0	252	149	1	1.0	0.372	0.083,NA	0.289
3056	"ENSG00000158864"	"NDUFS2"	chr1	+	161202366	161203543	161202366	161202480	161203436	161203543	3056	16	17	17,20	13,3	1105	149	0.0968347276343	0.22193797824258818	0.113	0.15,0.473	-0.199
3058	"ENSG00000158864"	"NDUFS2"	chr1	+	161209482	161209931	161209482	161209595	161209856	161209931	3058	6	148	11,2	243,212	410	149	0.789064495136	0.9488058613610885	0.015	0.016,0.003	0.005
3060	"ENSG00000158864"	"NDUFS2"	chr1	+	161209482	161210188	161209482	161209931	161210110	161210188	3060	12	153	23,13	238,162	328	149	0.67790434495	0.8636916816108761	0.034	0.042,0.035	-0.005
3061	"ENSG00000158864"	"NDUFS2"	chr1	+	161209482	161210389	161209482	161210188	161210303	161210389	3061	13	176	33,22	237,155	264	149	0.0445823790925	0.12197143937076922	0.04	0.073,0.074	-0.033
3062	"ENSG00000158864"	"NDUFS2"	chr1	+	161209482	161210710	161209482	161210389	161210590	161210710	3062	9	118	11,5	125,110	350	149	0.806345689747	0.9601986591904575	0.031	0.036,0.019	0.004
3064	"ENSG00000158864"	"NDUFS2"	chr1	+	161209482	161212480	161209482	161210710	161212350	161212480	3064	30	78	101,176	118,74	1789	149	8.49735491415e-07	2.0229186860137744e-05	0.031	0.067,0.165	-0.085
3067	"ENSG00000158864"	"NDUFS2"	chr1	+	161212350	161213475	161212350	161212480	161213379	161213475	3067	9	141	35,24	165,131	1048	149	0.00132188189053	0.008320245929306098	0.009	0.029,0.025	-0.018
3068	"ENSG00000158864"	"NDUFS2"	chr1	+	161213863	161214299	161213863	161213921	161214155	161214299	3068	11	43	58,19	74,39	383	149	0.00735687807416	0.0304218451273442	0.091	0.234,0.159	-0.106
