ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
18948	"ENSG00000088387"	"DOCK9"	chr13	-	98825871	98825940	98824397	98824504	98826829	98826887
18949	"ENSG00000088387"	"DOCK9"	chr13	-	98825871	98825975	98824397	98824504	98826829	98826887
18950	"ENSG00000088387"	"DOCK9"	chr13	-	98845328	98845372	98837493	98837609	98845923	98846060
18951	"ENSG00000088387"	"DOCK9"	chr13	-	98845923	98846060	98845328	98845372	98848591	98848639
18952	"ENSG00000088387"	"DOCK9"	chr13	-	98846519	98846556	98845923	98845991	98848591	98848639
18953	"ENSG00000088387"	"DOCK9"	chr13	-	98846519	98846556	98845947	98846060	98848591	98848639
18954	"ENSG00000088387"	"DOCK9"	chr13	-	98854533	98854740	98853407	98853522	98855897	98856031
18955	"ENSG00000088387"	"DOCK9"	chr13	-	98860404	98860522	98855897	98856031	98863018	98863132
18956	"ENSG00000088387"	"DOCK9"	chr13	-	98879897	98879969	98868230	98868377	98880546	98880672
18957	"ENSG00000088387"	"DOCK9"	chr13	-	98959402	98959534	98955434	98955551	99086222	99086393
18958	"ENSG00000184470"	"TXNRD2"	chr22	-	19880621	19880717	19880178	19880271	19883324	19883461
18959	"ENSG00000184470"	"TXNRD2"	chr22	-	19880855	19880945	19880621	19880717	19881035	19881154
18960	"ENSG00000184470"	"TXNRD2"	chr22	-	19919542	19919599	19918859	19919004	19931029	19931095
18961	"ENSG00000184470"	"TXNRD2"	chr22	-	19931029	19931095	19919542	19919599	19941700	19941803
18962	"ENSG00000184470"	"TXNRD2"	chr22	-	19931029	19931098	19919542	19919599	19941700	19941804
18963	"ENSG00000147799"	"ARHGAP39"	chr8	-	144537720	144537813	144534128	144534202	144545248	144545810
18964	"ENSG00000147799"	"ARHGAP39"	chr8	-	144543872	144543970	144537757	144537813	144545248	144545664
18965	"ENSG00000234492"	"RPL34-DT"	chr4	-	108598537	108598695	108556790	108557064	108620307	108620460
18966	"ENSG00000234492"	"RPL34-DT"	chr4	-	108602712	108602845	108598537	108598695	108620307	108620460
18967	"ENSG00000234492"	"RPL34-DT"	chr4	-	108608522	108608650	108556100	108557064	108620307	108620395
18968	"ENSG00000136521"	"NDUFB5"	chr3	+	179614970	179615059	179604689	179604939	179615982	179616049
18969	"ENSG00000058056"	"USP13"	chr3	+	179690240	179690301	179681877	179682003	179701007	179701129
18970	"ENSG00000058056"	"USP13"	chr3	+	179765694	179765848	179763936	179764168	179781738	179781823
18971	"ENSG00000169696"	"ASPSCR1"	chr17	+	81979183	81979239	81977549	81977748	81983553	81983626
18972	"ENSG00000169696"	"ASPSCR1"	chr17	+	81982613	81982676	81979183	81979239	81983553	81983668
18973	"ENSG00000169696"	"ASPSCR1"	chr17	+	82009931	82010052	82009485	82009567	82010801	82010868
18974	"ENSG00000169696"	"ASPSCR1"	chr17	+	82015074	82015356	82012230	82012283	82016475	82016527
18975	"ENSG00000136522"	"MRPL47"	chr3	-	179592643	179592739	179588284	179588995	179593764	179593895
18976	"ENSG00000136522"	"MRPL47"	chr3	-	179602651	179602737	179601729	179601790	179604526	179604640
18977	"ENSG00000136522"	"MRPL47"	chr3	-	179602651	179602797	179601729	179601790	179604526	179604638
18978	"ENSG00000243955"	"GSTA1"	chr6	-	52796181	52796314	52794124	52794266	52797585	52797637
18979	"ENSG00000243955"	"GSTA1"	chr6	-	52797585	52797637	52796181	52796314	52799180	52799297
18980	"ENSG00000171109"	"MFN1"	chr3	+	179367438	179367592	179365117	179365225	179368035	179368103
18981	"ENSG00000171109"	"MFN1"	chr3	+	179377041	179377168	179375219	179375341	179377343	179377448
18982	"ENSG00000171109"	"MFN1"	chr3	+	179377343	179377448	179377041	179377168	179385568	179385721
18983	"ENSG00000171109"	"MFN1"	chr3	+	179378340	179378814	179377343	179377448	179385568	179385721
18984	"ENSG00000152583"	"SPARCL1"	chr4	-	87480371	87480520	87479429	87479578	87482423	87482560
18985	"ENSG00000152583"	"SPARCL1"	chr4	-	87490272	87490393	87482423	87482560	87490759	87490878
18986	"ENSG00000152583"	"SPARCL1"	chr4	-	87497130	87497239	87494980	87495127	87499520	87499585
18987	"ENSG00000152583"	"SPARCL1"	chr4	-	87504821	87504923	87499520	87499585	87528554	87528619
18988	"ENSG00000152583"	"SPARCL1"	chr4	-	87504821	87504923	87499520	87499585	87529044	87529457
18989	"ENSG00000152583"	"SPARCL1"	chr4	-	87528125	87528233	87499520	87499585	87529044	87529241
18990	"ENSG00000152583"	"SPARCL1"	chr4	-	87528554	87528614	87499520	87499585	87529044	87529372
18991	"ENSG00000152583"	"SPARCL1"	chr4	-	87530544	87530631	87529044	87529101	87530977	87531049
18992	"ENSG00000237978"	"KCNMB2-AS1"	chr3	-	178757079	178757136	178749109	178749236	178801792	178801934
18993	"ENSG00000237978"	"KCNMB2-AS1"	chr3	-	178859488	178859623	178841544	178841616	178860293	178860349
18994	"ENSG00000231574"	"LINC02015"	chr3	+	177820716	177820889	177816928	177816996	177895612	177895776
18995	"ENSG00000231574"	"LINC02015"	chr3	+	177896563	177896895	177895612	177895776	177899010	177899223
18996	"ENSG00000162736"	"NCSTN"	chr1	+	160343703	160343802	160343390	160343481	160344721	160344826
18997	"ENSG00000162736"	"NCSTN"	chr1	+	160343703	160343888	160343392	160343481	160344721	160344826
18998	"ENSG00000162736"	"NCSTN"	chr1	+	160344475	160344614	160343315	160343481	160344721	160344826
18999	"ENSG00000162736"	"NCSTN"	chr1	+	160351221	160351372	160350104	160350250	160351695	160351805
19000	"ENSG00000162736"	"NCSTN"	chr1	+	160351287	160351372	160350104	160350250	160351695	160351805
19001	"ENSG00000162736"	"NCSTN"	chr1	+	160352886	160352991	160352053	160352206	160353159	160353237
19002	"ENSG00000162736"	"NCSTN"	chr1	+	160353322	160353501	160353159	160353237	160354117	160354290
19003	"ENSG00000204397"	"CARD16"	chr11	-	105043482	105043545	105041522	105041719	105044391	105044658
19004	"ENSG00000003137"	"CYP26B1"	chr2	-	72143988	72144213	72135143	72135419	72147630	72147862
19005	"ENSG00000116731"	"PRDM2"	chr1	+	13732778	13732855	13730999	13731117	13742004	13742157
19006	"ENSG00000116731"	"PRDM2"	chr1	+	13732778	13732882	13730999	13731117	13742004	13742157
19007	"ENSG00000116731"	"PRDM2"	chr1	+	13769038	13769173	13749435	13749487	13773077	13773188
19008	"ENSG00000116731"	"PRDM2"	chr1	+	13769117	13769173	13749360	13749487	13773077	13773126
19009	"ENSG00000116731"	"PRDM2"	chr1	+	13773077	13773188	13749360	13749487	13816426	13816570
19010	"ENSG00000116731"	"PRDM2"	chr1	+	13778417	13782831	13773077	13773188	13786514	13787657
19011	"ENSG00000116731"	"PRDM2"	chr1	+	13778417	13782831	13773077	13773188	13816426	13816570
19012	"ENSG00000254737"	"OR10G4"	chr11	+	124014918	124015240	124012996	124013112	124015547	124018732
19013	"ENSG00000100968"	"NFATC4"	chr14	+	24376293	24376554	24375974	24376101	24377637	24377705
19014	"ENSG00000100968"	"NFATC4"	chr14	+	24376293	24376878	24375974	24376101	24377637	24377705
19015	"ENSG00000187862"	"TTC24"	chr1	+	156583041	156583170	156582230	156582434	156583799	156583895
19016	"ENSG00000187862"	"TTC24"	chr1	+	156583799	156583895	156583041	156583170	156584876	156584974
19017	"ENSG00000131263"	"RLIM"	chrX	-	74612581	74612643	74595808	74596000	74614421	74614617
19018	"ENSG00000163521"	"GLB1L"	chr2	-	219239919	219240094	219239774	219239833	219240190	219240285
19019	"ENSG00000163521"	"GLB1L"	chr2	-	219243778	219243942	219243501	219243631	219245228	219245444
19020	"ENSG00000236540"	"AC006547.1"	chr22	-	20067013	20067249	20065145	20065280	20069042	20069162
19021	"ENSG00000236540"	"AC006547.1"	chr22	-	20069042	20069164	20065145	20065280	20069970	20070261
19022	"ENSG00000177694"	"NAALADL2"	chr3	+	174536620	174536683	174440982	174441032	174550568	174550637
19023	"ENSG00000177694"	"NAALADL2"	chr3	+	174536620	174536683	174523412	174523548	174550568	174550637
19024	"ENSG00000177694"	"NAALADL2"	chr3	+	174691972	174692056	174550568	174550637	174737640	174737746
19025	"ENSG00000177694"	"NAALADL2"	chr3	+	175233930	175234204	175096789	175097291	175256410	175256530
19026	"ENSG00000177694"	"NAALADL2"	chr3	+	175324174	175324325	175256410	175256530	175447228	175447372
19027	"ENSG00000177694"	"NAALADL2"	chr3	+	175447228	175447372	175324174	175324325	175463400	175463493
19028	"ENSG00000177694"	"NAALADL2"	chr3	+	175460044	175460175	175447228	175447372	175463400	175463493
19029	"ENSG00000177694"	"NAALADL2"	chr3	+	175466978	175467184	175463400	175463493	175471638	175471758
19030	"ENSG00000182853"	"VMO1"	chr17	-	4785900	4786052	4785284	4785659	4786157	4786371
19031	"ENSG00000182853"	"VMO1"	chr17	-	4785936	4786052	4785284	4785659	4786157	4786364
19032	"ENSG00000182853"	"VMO1"	chr17	-	4785956	4786052	4785284	4785659	4786157	4786398
19033	"ENSG00000258301"	"VASH1-AS1"	chr14	-	76783692	76783851	76782134	76782776	76786084	76786154
19034	"ENSG00000079150"	"FKBP7"	chr2	-	178469651	178469782	178465769	178465931	178477061	178477213
19035	"ENSG00000079150"	"FKBP7"	chr2	-	178469651	178469785	178463663	178465931	178477061	178477213
19036	"ENSG00000079150"	"FKBP7"	chr2	-	178469651	178469785	178463663	178465931	178478278	178478595
19037	"ENSG00000079150"	"FKBP7"	chr2	-	178473028	178473142	178469651	178469782	178477061	178477213
19038	"ENSG00000079150"	"FKBP7"	chr2	-	178473028	178473142	178469651	178469785	178477061	178477213
19039	"ENSG00000079150"	"FKBP7"	chr2	-	178473028	178473142	178469651	178469785	178478278	178478553
19040	"ENSG00000079150"	"FKBP7"	chr2	-	178477061	178477213	178465255	178465931	178478278	178478317
19041	"ENSG00000079150"	"FKBP7"	chr2	-	178477061	178477213	178469651	178469785	178478278	178478317
19042	"ENSG00000079150"	"FKBP7"	chr2	-	178477061	178477213	178473028	178473142	178478278	178478317
19043	"ENSG00000114346"	"ECT2"	chr3	+	172752149	172752272	172750762	172750857	172754508	172754660
19044	"ENSG00000114346"	"ECT2"	chr3	+	172752149	172752436	172750762	172750857	172754508	172754660
19045	"ENSG00000114346"	"ECT2"	chr3	+	172752149	172752472	172750684	172750857	172754508	172754585
19046	"ENSG00000114346"	"ECT2"	chr3	+	172752149	172752472	172750958	172751116	172754508	172754585
19047	"ENSG00000114346"	"ECT2"	chr3	+	172755482	172755575	172755294	172755374	172756982	172757009
19048	"ENSG00000114346"	"ECT2"	chr3	+	172818547	172818814	172816690	172816837	172820147	172820311
19049	"ENSG00000145428"	"RNF175"	chr4	-	153728206	153728361	153723350	153723458	153745668	153745727
19050	"ENSG00000145428"	"RNF175"	chr4	-	153728206	153728361	153723350	153723458	153748644	153748786
19051	"ENSG00000145428"	"RNF175"	chr4	-	153745668	153745727	153723350	153723458	153748644	153748749
19052	"ENSG00000145428"	"RNF175"	chr4	-	153745668	153745727	153728206	153728361	153748644	153748749
19053	"ENSG00000145428"	"RNF175"	chr4	-	153748644	153748786	153728206	153728361	153751437	153751475
19054	"ENSG00000145428"	"RNF175"	chr4	-	153748644	153748827	153728206	153728361	153751437	153751447
19055	"ENSG00000145428"	"RNF175"	chr4	-	153751437	153751475	153728206	153728361	153759796	153759873
19056	"ENSG00000112578"	"BYSL"	chr6	+	41930131	41930270	41927373	41927536	41930634	41930768
19057	"ENSG00000179262"	"RAD23A"	chr19	+	12948496	12948552	12948176	12948358	12948685	12948813
19058	"ENSG00000179262"	"RAD23A"	chr19	+	12948513	12948552	12948176	12948358	12948685	12948813
19059	"ENSG00000179262"	"RAD23A"	chr19	+	12949080	12949159	12948685	12948813	12949274	12949408
19060	"ENSG00000179262"	"RAD23A"	chr19	+	12951491	12951589	12949274	12949408	12952688	12952853
19061	"ENSG00000179262"	"RAD23A"	chr19	+	12952688	12952820	12949277	12949408	12952935	12953595
19062	"ENSG00000179262"	"RAD23A"	chr19	+	12952688	12952853	12949274	12949408	12952935	12953269
19063	"ENSG00000136881"	"BAAT"	chr9	-	101362880	101363015	101355273	101355407	101368119	101368322
19064	"ENSG00000136881"	"BAAT"	chr9	-	101362922	101363015	101355273	101355407	101368119	101368322
19065	"ENSG00000136881"	"BAAT"	chr9	-	101368119	101368322	101360416	101363015	101370938	101371463
19066	"ENSG00000121858"	"TNFSF10"	chr3	-	172509216	172509321	172505507	172506919	172511616	172511659
19067	"ENSG00000121858"	"TNFSF10"	chr3	-	172509216	172509321	172505507	172506919	172514860	172514998
19068	"ENSG00000121858"	"TNFSF10"	chr3	-	172511616	172511659	172505507	172506919	172514860	172514998
19069	"ENSG00000121858"	"TNFSF10"	chr3	-	172511616	172511659	172509145	172509321	172514860	172514998
19070	"ENSG00000121858"	"TNFSF10"	chr3	-	172514860	172514998	172509216	172509321	172523252	172523310
19071	"ENSG00000107758"	"PPP3CB"	chr10	-	73439871	73439901	73436432	73438420	73444724	73444822
19072	"ENSG00000107758"	"PPP3CB"	chr10	-	73444724	73444822	73436805	73438420	73446491	73446573
19073	"ENSG00000107758"	"PPP3CB"	chr10	-	73448663	73448690	73446491	73446576	73454411	73454489
19074	"ENSG00000107758"	"PPP3CB"	chr10	-	73470686	73470781	73466957	73467678	73470886	73470964
19075	"ENSG00000075420"	"FNDC3B"	chr3	+	172133470	172133546	172112451	172112590	172226870	172226947
19076	"ENSG00000075420"	"FNDC3B"	chr3	+	172184244	172184383	172148534	172148570	172226870	172227263
19077	"ENSG00000075420"	"FNDC3B"	chr3	+	172247532	172247776	172226870	172226947	172251259	172251456
19078	"ENSG00000075420"	"FNDC3B"	chr3	+	172247532	172247776	172226870	172226947	172285925	172285984
19079	"ENSG00000075420"	"FNDC3B"	chr3	+	172251259	172251541	172226870	172226947	172285925	172285984
19080	"ENSG00000075420"	"FNDC3B"	chr3	+	172251259	172251541	172247532	172247776	172285925	172285984
19081	"ENSG00000075420"	"FNDC3B"	chr3	+	172285925	172285984	172251259	172251541	172295362	172295514
19082	"ENSG00000075420"	"FNDC3B"	chr3	+	172333088	172333175	172329073	172330715	172334943	172335082
19083	"ENSG00000237937"	"LINC02702"	chr11	+	116655034	116655190	116652897	116653053	116657941	116658247
19084	"ENSG00000237937"	"LINC02702"	chr11	+	116655034	116655190	116652897	116653375	116657941	116658247
19085	"ENSG00000100151"	"PICK1"	chr22	+	38059233	38059345	38057652	38057850	38065001	38065130
19086	"ENSG00000100151"	"PICK1"	chr22	+	38067703	38067770	38065001	38065130	38069032	38069085
19087	"ENSG00000259456"	"ADNP-AS1"	chr20	+	50933719	50933827	50931374	50931449	50944356	50945134
19088	"ENSG00000259456"	"ADNP-AS1"	chr20	+	50933723	50933827	50931371	50931449	50944356	50945148
19089	"ENSG00000198700"	"IPO9"	chr1	+	201834953	201835064	201829148	201829372	201847278	201847340
19090	"ENSG00000198700"	"IPO9"	chr1	+	201848392	201848594	201847551	201847638	201852103	201852192
19091	"ENSG00000198700"	"IPO9"	chr1	+	201857095	201857194	201855782	201855934	201858446	201858553
19092	"ENSG00000198700"	"IPO9"	chr1	+	201863447	201863607	201858854	201858994	201866732	201866959
19093	"ENSG00000197046"	"SIGLEC15"	chr18	+	45837512	45837885	45837028	45837088	45838717	45839095
19094	"ENSG00000197046"	"SIGLEC15"	chr18	+	45837512	45837896	45837028	45837088	45838717	45839095
19095	"ENSG00000169715"	"MT1E"	chr16	+	56626465	56626531	56625474	56625879	56626879	56627112
19096	"ENSG00000136603"	"SKIL"	chr3	+	170381243	170381341	170359622	170361429	170384532	170384627
19097	"ENSG00000136603"	"SKIL"	chr3	+	170384532	170384627	170381243	170381341	170390222	170390464
19098	"ENSG00000136603"	"SKIL"	chr3	+	170384532	170384765	170381243	170381341	170390222	170390464
19099	"ENSG00000187609"	"EXD3"	chr9	-	137307607	137307646	137306895	137307263	137309606	137309700
19100	"ENSG00000187609"	"EXD3"	chr9	-	137352065	137352201	137351317	137351528	137352619	137352786
19101	"ENSG00000187609"	"EXD3"	chr9	-	137352872	137352944	137352619	137352786	137353643	137353771
19102	"ENSG00000187609"	"EXD3"	chr9	-	137354566	137354773	137354338	137354377	137356267	137356368
19103	"ENSG00000187609"	"EXD3"	chr9	-	137354699	137354773	137354338	137354377	137356267	137356368
19104	"ENSG00000187609"	"EXD3"	chr9	-	137365126	137366156	137356267	137356368	137366492	137366541
19105	"ENSG00000187609"	"EXD3"	chr9	-	137374611	137374763	137373425	137373599	137383312	137383377
19106	"ENSG00000173889"	"PHC3"	chr3	-	170128339	170128387	170122590	170122744	170128683	170128807
19107	"ENSG00000173889"	"PHC3"	chr3	-	170136418	170136665	170128683	170129552	170145422	170145521
19108	"ENSG00000173889"	"PHC3"	chr3	-	170145422	170145521	170136365	170136665	170171372	170171450
19109	"ENSG00000173889"	"PHC3"	chr3	-	170149085	170149244	170145422	170145521	170171372	170171450
19110	"ENSG00000173889"	"PHC3"	chr3	-	170176864	170176925	170172556	170172712	170178772	170178938
19111	"ENSG00000155621"	"C9orf85"	chr9	+	71918424	71918555	71911640	71911836	71947005	71947112
19112	"ENSG00000155621"	"C9orf85"	chr9	+	71941804	71941934	71918424	71918555	71947005	71947112
19113	"ENSG00000155621"	"C9orf85"	chr9	+	71947005	71947112	71911544	71911836	71971504	71971618
19114	"ENSG00000155621"	"C9orf85"	chr9	+	71971504	71971618	71947005	71947112	71982656	71983250
19115	"ENSG00000080511"	"RDH8"	chr19	+	10018730	10018910	10017056	10017215	10020708	10020802
19116	"ENSG00000239219"	"AC008040.1"	chr3	-	169954519	169955207	169949038	169949257	169965977	169966114
19117	"ENSG00000114248"	"LRRC31"	chr3	-	169860560	169860728	169856704	169856872	169861669	169861813
19118	"ENSG00000173638"	"SLC19A1"	chr21	-	45543776	45543859	45537777	45538008	45544136	45544402
19119	"ENSG00000185904"	"LINC00839"	chr10	+	42492079	42492342	42486978	42487126	42494014	42495331
19120	"ENSG00000171757"	"LRRC34"	chr3	-	169795484	169795611	169793002	169793838	169796213	169796279
19121	"ENSG00000171757"	"LRRC34"	chr3	-	169800658	169800754	169796744	169796899	169804052	169804181
19122	"ENSG00000171757"	"LRRC34"	chr3	-	169808627	169808745	169807587	169807709	169812409	169812525
19123	"ENSG00000197977"	"ELOVL2"	chr6	-	10995006	10995178	10990317	10990442	11000086	11000164
19124	"ENSG00000068650"	"ATP11A"	chr13	+	112851036	112851218	112842275	112842379	112854278	112854530
19125	"ENSG00000068650"	"ATP11A"	chr13	+	112860286	112860414	112859392	112859452	112862439	112862575
19126	"ENSG00000173905"	"GOLIM4"	chr3	-	168036835	168036994	168032519	168032852	168041391	168041474
19127	"ENSG00000173905"	"GOLIM4"	chr3	-	168040785	168040869	168036835	168036994	168041391	168041474
19128	"ENSG00000169180"	"XPO6"	chr16	-	28117317	28117462	28112903	28113050	28121669	28121762
19129	"ENSG00000169180"	"XPO6"	chr16	-	28126617	28126760	28125831	28125848	28132333	28132403
19130	"ENSG00000169180"	"XPO6"	chr16	-	28152929	28152964	28152658	28152785	28155945	28155975
19131	"ENSG00000169180"	"XPO6"	chr16	-	28152929	28152964	28152658	28152785	28156073	28156117
19132	"ENSG00000169180"	"XPO6"	chr16	-	28166507	28166585	28156073	28156527	28169749	28169909
19133	"ENSG00000169180"	"XPO6"	chr16	-	28177219	28177332	28175897	28176095	28180940	28181031
19134	"ENSG00000169180"	"XPO6"	chr16	-	28180940	28181031	28177219	28177332	28211365	28211965
19135	"ENSG00000169180"	"XPO6"	chr16	-	28208986	28209055	28180940	28181031	28211365	28211920
19136	"ENSG00000169180"	"XPO6"	chr16	-	28208986	28209122	28180940	28181031	28211365	28211550
19137	"ENSG00000174776"	"WDR49"	chr3	-	167527819	167528017	167522314	167522484	167529051	167529239
19138	"ENSG00000174776"	"WDR49"	chr3	-	167566829	167566894	167560063	167560228	167575917	167576151
19139	"ENSG00000174776"	"WDR49"	chr3	-	167626851	167627292	167604300	167604468	167653260	167653499
19140	"ENSG00000174776"	"WDR49"	chr3	-	167626851	167627292	167621466	167621643	167653260	167653499
19141	"ENSG00000174776"	"WDR49"	chr3	-	167633408	167633532	167627132	167627292	167653260	167653499
19142	"ENSG00000164284"	"GRPEL2"	chr5	+	149349653	149349735	149348271	149348425	149350917	149354583
19143	"ENSG00000114204"	"SERPINI2"	chr3	-	167473736	167473827	167471587	167471844	167474002	167474026
19144	"ENSG00000113430"	"IRX4"	chr5	-	1880065	1880143	1879503	1879832	1880724	1880834
19145	"ENSG00000123130"	"ACOT9"	chrX	-	23713134	23713208	23707716	23707944	23721880	23721984
19146	"ENSG00000123130"	"ACOT9"	chrX	-	23722669	23722753	23721880	23721984	23730526	23730564
19147	"ENSG00000123130"	"ACOT9"	chrX	-	23734340	23734367	23733171	23733217	23735918	23736016
19148	"ENSG00000123130"	"ACOT9"	chrX	-	23735918	23736016	23733171	23733217	23743124	23743276
19149	"ENSG00000087495"	"PHACTR3"	chr20	+	59767185	59767395	59755181	59755364	59773278	59773453
19150	"ENSG00000100462"	"PRMT5"	chr14	-	22927525	22927660	22926701	22926814	22928125	22928143
19151	"ENSG00000100462"	"PRMT5"	chr14	-	22928496	22928615	22927525	22927614	22929251	22929368
19152	"ENSG00000100462"	"PRMT5"	chr14	-	22928496	22928615	22928125	22928211	22929166	22929356
19153	"ENSG00000100462"	"PRMT5"	chr14	-	22928496	22928615	22928125	22928211	22929251	22929368
19154	"ENSG00000244128"	"LINC01322"	chr3	+	165258405	165258523	165206995	165207159	165382794	165382959
19155	"ENSG00000244128"	"LINC01322"	chr3	+	165300499	165300634	165206986	165207159	165345471	165345525
19156	"ENSG00000244128"	"LINC01322"	chr3	+	165345471	165345525	165206947	165207159	165382794	165382907
19157	"ENSG00000244128"	"LINC01322"	chr3	+	165374258	165374424	165345471	165345525	165382794	165382907
19158	"ENSG00000244128"	"LINC01322"	chr3	+	165389888	165390111	165382794	165382907	165460451	165460632
19159	"ENSG00000244128"	"LINC01322"	chr3	+	165389888	165390111	165382794	165382959	165460451	165460632
19160	"ENSG00000244128"	"LINC01322"	chr3	+	165446042	165446263	165382794	165382907	165460451	165460632
19161	"ENSG00000244128"	"LINC01322"	chr3	+	165446042	165446263	165382794	165382959	165460451	165460632
19162	"ENSG00000244128"	"LINC01322"	chr3	+	165460451	165460632	165382794	165382907	165491195	165491266
19163	"ENSG00000244128"	"LINC01322"	chr3	+	165460451	165460632	165382794	165382959	165491195	165491266
19164	"ENSG00000244128"	"LINC01322"	chr3	+	165460538	165460632	165382794	165382907	165491195	165491266
19165	"ENSG00000244128"	"LINC01322"	chr3	+	165460538	165460632	165382794	165382959	165491195	165491266
19166	"ENSG00000244128"	"LINC01322"	chr3	+	165474079	165474237	165460433	165460632	165491195	165491266
19167	"ENSG00000244128"	"LINC01322"	chr3	+	165474079	165474241	165460364	165460632	165491195	165491266
19168	"ENSG00000244128"	"LINC01322"	chr3	+	165491195	165491266	165460378	165460632	165495220	165495266
19169	"ENSG00000244128"	"LINC01322"	chr3	+	165491195	165491266	165460378	165460632	165511510	165511651
19170	"ENSG00000244128"	"LINC01322"	chr3	+	165495220	165495266	165491195	165491266	165497943	165498002
19171	"ENSG00000244128"	"LINC01322"	chr3	+	165495220	165495290	165491195	165491266	165497943	165497996
19172	"ENSG00000244128"	"LINC01322"	chr3	+	165511510	165511651	165491195	165491266	165539064	165539311
19173	"ENSG00000244128"	"LINC01322"	chr3	+	165602439	165602552	165580858	165581054	165616438	165616512
19174	"ENSG00000249364"	"AC112206.2"	chr5	+	67620145	67620289	67619790	67619915	67774997	67775034
19175	"ENSG00000249364"	"AC112206.2"	chr5	+	67763974	67764093	67619790	67619915	67774997	67775073
19176	"ENSG00000249364"	"AC112206.2"	chr5	+	67790448	67790538	67774997	67775073	67793082	67793292
19177	"ENSG00000249364"	"AC112206.2"	chr5	+	67797349	67797492	67793157	67793292	67797628	67797756
19178	"ENSG00000249364"	"AC112206.2"	chr5	+	67797349	67797507	67793114	67793292	67797628	67797756
19179	"ENSG00000249364"	"AC112206.2"	chr5	+	67797349	67797756	67793067	67793292	67804645	67805238
19180	"ENSG00000249364"	"AC112206.2"	chr5	+	67797393	67797507	67793162	67793292	67797628	67797756
19181	"ENSG00000249364"	"AC112206.2"	chr5	+	67797628	67797756	67792944	67793292	67804645	67805068
19182	"ENSG00000249364"	"AC112206.2"	chr5	+	67801625	67801698	67797628	67797756	67804645	67805238
19183	"ENSG00000249364"	"AC112206.2"	chr5	+	67804279	67804325	67797628	67797756	67804645	67805224
19184	"ENSG00000137261"	"KIAA0319"	chr6	-	24600618	24600709	24595872	24596618	24601048	24601208
19185	"ENSG00000137261"	"KIAA0319"	chr6	-	24601048	24601208	24595872	24596618	24645626	24646021
19186	"ENSG00000146830"	"GIGYF1"	chr7	-	100689301	100689555	100688591	100688718	100693936	100693968
19187	"ENSG00000116191"	"RALGPS2"	chr1	+	178784417	178784522	178776681	178776821	178785556	178785607
19188	"ENSG00000116191"	"RALGPS2"	chr1	+	178821611	178821704	178811314	178811404	178833423	178833550
19189	"ENSG00000116191"	"RALGPS2"	chr1	+	178833423	178833550	178821611	178821704	178877497	178877635
19190	"ENSG00000116191"	"RALGPS2"	chr1	+	178877497	178877635	178833423	178833550	178878901	178878992
19191	"ENSG00000116191"	"RALGPS2"	chr1	+	178892229	178892307	178889641	178889696	178893918	178894024
19192	"ENSG00000116191"	"RALGPS2"	chr1	+	178906775	178906867	178902105	178902211	178916329	178916375
19193	"ENSG00000214135"	"AC132008.2"	chr3	-	197600271	197600373	197593090	197593159	197613224	197613318
19194	"ENSG00000214135"	"AC132008.2"	chr3	-	197621703	197621868	197619739	197619888	197623219	197623382
19195	"ENSG00000214135"	"AC132008.2"	chr3	-	197622186	197622330	197621703	197621868	197623219	197623382
19196	"ENSG00000214135"	"AC132008.2"	chr3	-	197624471	197624720	197624111	197624197	197627779	197627842
19197	"ENSG00000213186"	"TRIM59"	chr3	-	160447731	160447842	160438840	160439186	160448725	160448795
19198	"ENSG00000213186"	"TRIM59"	chr3	-	160448725	160448795	160435502	160439186	160449683	160449760
19199	"ENSG00000213186"	"TRIM59"	chr3	-	160448725	160448795	160435502	160439186	160449716	160449765
19200	"ENSG00000123737"	"EXOSC9"	chr4	+	121804621	121804759	121802914	121803017	121807539	121807622
19201	"ENSG00000123737"	"EXOSC9"	chr4	+	121809833	121809916	121807539	121807622	121811582	121811671
19202	"ENSG00000123737"	"EXOSC9"	chr4	+	121809966	121810073	121807539	121807622	121811582	121811671
19203	"ENSG00000123737"	"EXOSC9"	chr4	+	121809966	121810099	121807539	121807622	121811582	121811641
19204	"ENSG00000123737"	"EXOSC9"	chr4	+	121813233	121813380	121811582	121811671	121813865	121814047
19205	"ENSG00000123737"	"EXOSC9"	chr4	+	121816143	121816194	121813865	121814047	121816368	121816447
19206	"ENSG00000125247"	"TMTC4"	chr13	-	100635678	100635779	100635064	100635195	100636531	100636632
19207	"ENSG00000125247"	"TMTC4"	chr13	-	100656380	100656468	100642210	100642311	100662963	100663180
19208	"ENSG00000125247"	"TMTC4"	chr13	-	100665968	100666107	100664220	100664336	100668578	100668794
19209	"ENSG00000125247"	"TMTC4"	chr13	-	100670282	100670569	100668578	100668794	100674743	100674879
19210	"ENSG00000125247"	"TMTC4"	chr13	-	100670359	100670569	100668578	100668794	100674743	100674795
19211	"ENSG00000204410"	"MSH5"	chr6	+	31745236	31745319	31744545	31744581	31747386	31747432
19212	"ENSG00000255152"	"MSH5-SAPCD1"	chr6	+	31762789	31763168	31762419	31762570	31763414	31763555
19213	"ENSG00000250337"	"PURPL"	chr5	+	27438376	27438530	27407042	27407118	27472382	27472519
19214	"ENSG00000250337"	"PURPL"	chr5	+	27476068	27476158	27475534	27475695	27477638	27477801
