ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1738	"ENSG00000140905"	"GCSH"	chr16	-	81084462	81084594	81084462	81084534	81087600	81087664	1738	820,555,603,1417,845	2,0,0,0,2	282,159,311,206,312,624,298,554,102,504,1026,121,230,210,1550,66	2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0	209	149	1	1.0	0.997,1.0,1.0,1.0,0.997	0.99,1.0,0.991,1.0,1.0,1.0,1.0,1.0,1.0,0.997,1.0,1.0,1.0,1.0,1.0,1.0	0.0
1739	"ENSG00000103121"	"CMC2"	chr16	-	80998284	80998354	80998284	80998351	81001247	81001334	1739	0,4,0,0,0	0,0,0,0,0	2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1	0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0	152	149	1	1.0	NA,1.0,NA,NA,NA	1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,NA,0.0,NA,1.0	0.4
1740	"ENSG00000103121"	"CMC2"	chr16	-	80998284	80998473	80998284	80998354	81006733	81006894	1740	2,4,0,1,7	0,0,0,0,1	4,0,0,0,0,3,1,2,13,0,0,1,0,4,0,3	1,0,0,0,25,0,0,4,0,4,24,0,0,0,4,0	268	149	1	1.0	1.0,1.0,NA,1.0,0.796	0.69,NA,NA,NA,0.0,1.0,1.0,0.218,1.0,0.0,0.0,1.0,NA,1.0,0.0,1.0	0.373
1745	"ENSG00000260876"	"LINC01229"	chr16	+	79714814	79714887	79714819	79714887	79713835	79714134	1745	1,0,0,0,0	1,0,0,0,0	0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	154	149	1	1.0	0.492,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	-0.508
1748	"ENSG00000176715"	"ACSF3"	chr16	+	89145213	89145401	89145266	89145401	89133135	89133262	1748	0,7,0,0,11	13,113,15,8,160	0,0,0,0,26,1,2,1,3,6,4,1,2,1,17,0	38,11,3,0,42,9,16,39,74,151,244,15,23,3,99,9	202	149	1	1.0	0.0,0.044,0.0,0.0,0.048	0.0,0.0,0.0,NA,0.313,0.076,0.084,0.019,0.029,0.028,0.012,0.047,0.06,0.197,0.112,0.0	-0.047
1749	"ENSG00000103111"	"MON1B"	chr16	+	77193436	77193777	77193450	77193777	77191475	77191633	1749	0,0,0,0,0	0,84,0,0,117	0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0	13,0,0,0,153,0,0,6,71,216,384,25,0,0,12,36	163	149	1	1.0	NA,0.0,NA,NA,0.0	0.0,NA,NA,NA,0.0,NA,NA,0.132,0.0,0.008,0.0,0.035,NA,NA,0.0,0.0	-0.019
1750	"ENSG00000123154"	"WDR83"	chr19	+	12670518	12670611	12670562	12670611	12670179	12670285	1750	0,1,0,0,2	4,42,0,0,33	2,0,0,0,31,0,0,2,4,2,1,3,0,0,1,0	12,2,0,0,46,0,2,8,17,21,145,0,0,0,35,13	193	149	1	1.0	0.0,0.018,NA,NA,0.045	0.114,0.0,NA,NA,0.342,NA,0.0,0.162,0.154,0.068,0.005,1.0,NA,NA,0.022,0.0	-0.149
1751	"ENSG00000123154"	"WDR83"	chr19	+	12670694	12670821	12670710	12670821	12670562	12670611	1751	4,32,0,0,32	0,4,0,0,0	19,2,0,0,47,0,2,13,18,39,137,2,0,0,50,1	0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0	165	149	1	1.0	1.0,0.878,NA,NA,1.0	1.0,1.0,NA,NA,1.0,NA,1.0,1.0,1.0,1.0,0.961,1.0,NA,NA,1.0,1.0	-0.037
1752	"ENSG00000205084"	"TMEM231"	chr16	-	75545825	75546077	75545825	75545954	75555803	75555973	1752	0,0,0,0,7	0,0,2,0,12	2,0,0,0,42,2,0,0,11,7,21,1,0,0,0,6	2,0,0,2,90,0,0,0,4,28,31,13,2,2,9,43	272	149	1	1.0	NA,NA,0.0,NA,0.242	0.354,NA,NA,0.0,0.204,1.0,NA,NA,0.601,0.12,0.271,0.04,0.0,0.0,0.0,0.071	-0.101
1754	"ENSG00000123815"	"COQ8B"	chr19	-	40695988	40696661	40695988	40696054	40700066	40700174	1754	0,6,2,0,6	0,140,10,0,109	0,0,0,0,13,1,2,5,9,6,19,0,2,0,1,2	32,10,0,4,209,1,0,26,75,84,181,5,9,4,88,65	298	149	1	1.0	NA,0.021,0.091,NA,0.027	0.0,0.0,NA,0.0,0.03,0.333,1.0,0.088,0.057,0.034,0.05,0.0,0.1,0.0,0.006,0.015	-0.068
1755	"ENSG00000123815"	"COQ8B"	chr19	-	40700309	40700451	40700309	40700447	40702599	40702693	1755	0,94,0,0,67	0,0,0,0,2	8,0,0,0,158,0,0,12,37,90,171,11,2,0,16,9	0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0	153	149	1	1.0	NA,1.0,NA,NA,0.97	1.0,NA,NA,NA,1.0,NA,NA,0.854,0.947,0.967,1.0,1.0,1.0,NA,1.0,1.0	0.008
1756	"ENSG00000123815"	"COQ8B"	chr19	-	40703540	40703855	40703540	40703622	40705095	40705447	1756	0,78,0,0,123	0,0,0,0,0	11,0,0,0,157,0,0,20,70,119,130,12,1,0,2,23	0,0,0,0,0,0,0,1,1,4,1,2,0,0,0,2	298	149	1	1.0	NA,1.0,NA,NA,1.0	1.0,NA,NA,NA,1.0,NA,NA,0.909,0.972,0.937,0.985,0.75,1.0,NA,1.0,0.852	0.059
1757	"ENSG00000123815"	"COQ8B"	chr19	-	40705095	40705181	40705095	40705174	40705324	40705447	1757	2,57,2,0,68	0,0,0,0,2	17,0,0,0,115,0,0,19,31,74,144,23,0,0,13,10	0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0	156	149	1	1.0	1.0,1.0,1.0,NA,0.97	1.0,NA,NA,NA,1.0,NA,NA,1.0,1.0,1.0,0.986,0.917,NA,NA,1.0,1.0	0.003
1759	"ENSG00000123815"	"COQ8B"	chr19	-	40703540	40703855	40703540	40703622	40710058	40710136	1759	0,6,0,0,0	0,0,0,0,0	1,0,0,0,0,0,0,0,2,4,2,2,1,0,0,2	0,0,0,0,22,0,0,0,0,2,1,0,0,0,0,0	298	149	1	1.0	NA,1.0,NA,NA,NA	1.0,NA,NA,NA,0.0,NA,NA,NA,1.0,0.5,0.5,1.0,1.0,NA,NA,1.0	0.25
1761	"ENSG00000123815"	"COQ8B"	chr19	-	40714066	40714153	40714066	40714133	40714277	40714397	1761	0,0,0,0,0	0,77,0,0,106	0,0,0,0,0,0,0,0,2,6,12,0,0,0,1,0	0,0,0,0,374,0,0,24,60,107,225,26,0,0,15,31	169	149	1	1.0	NA,0.0,NA,NA,0.0	NA,NA,NA,NA,0.0,NA,NA,0.0,0.029,0.047,0.045,0.0,NA,NA,0.056,0.0	-0.022
1762	"ENSG00000130304"	"SLC27A1"	chr19	+	17487099	17487335	17487173	17487335	17486562	17486957	1762	0,0,0,0,2	0,16,0,0,21	0,0,0,0,26,0,0,0,1,3,11,2,0,0,0,0	0,0,0,0,14,0,0,0,21,52,23,5,2,0,2,6	223	149	1	1.0	NA,0.0,NA,NA,0.06	NA,NA,NA,NA,0.554,NA,NA,NA,0.031,0.037,0.242,0.211,0.0,NA,0.0,0.0	-0.104
1763	"ENSG00000118557"	"PMFBP1"	chr16	-	72119850	72120149	72119850	72120089	72122913	72122988	1763	0,0,0,0,2	0,0,0,1,1	0,0,0,0,0,0,0,0,4,10,18,0,0,0,0,0	0,0,0,0,14,0,0,0,23,9,2,0,0,0,1,1	209	149	1	1.0	NA,NA,NA,0.0,0.588	NA,NA,NA,NA,0.0,NA,NA,NA,0.11,0.442,0.865,NA,NA,NA,0.0,0.0	0.058
1764	"ENSG00000140829"	"DHX38"	chr16	+	72110955	72111077	72111042	72111077	72109414	72109510	1764	0,404,0,0,277	0,12,0,0,2	15,0,0,2,415,0,0,63,244,328,907,45,4,0,47,99	0,0,0,0,0,0,0,1,2,2,7,1,0,0,0,0	236	149	1	1.0	NA,0.955,NA,NA,0.989	1.0,NA,NA,1.0,1.0,NA,NA,0.975,0.987,0.99,0.988,0.966,1.0,NA,1.0,1.0	-0.019
1765	"ENSG00000257017"	"HP"	chr16	+	72059113	72059188	72059116	72059188	72058253	72058355	1765	2627,41719,9077,2809,80265	7,14,5,10,19	1547,1040,159,162,867,1956,1274,1375,6495,22719,2113,101,953,8,169,591	0,0,1,0,0,0,6,1,3,7,3,0,0,0,1,0	152	149	1	1.0	0.997,1.0,0.999,0.996,1.0	1.0,1.0,0.994,1.0,1.0,1.0,0.995,0.999,1.0,1.0,0.999,1.0,1.0,1.0,0.994,1.0	-0.0
1766	"ENSG00000257017"	"HP"	chr16	+	72060111	72061055	72060662	72061055	72059113	72059188	1766	33114,837345,44956,57937,279558	6,51,16,2,1	6256,5525,1690,1779,3458,11348,15671,13688,20221,86638,9365,664,9521,8,38800,1795	2,0,0,0,0,4,6,2,0,0,0,0,8,0,4,7	298	149	1	1.0	1.0,1.0,0.999,1.0,1.0	0.999,1.0,1.0,1.0,1.0,0.999,0.999,1.0,1.0,1.0,1.0,1.0,0.998,1.0,1.0,0.992	0.001
1767	"ENSG00000182149"	"IST1"	chr16	+	71915601	71915728	71915625	71915728	71903164	71903258	1767	3,0,4,1,4	0,0,0,0,1	5,1,4,4,14,3,0,5,6,4,18,3,7,4,6,1	1,0,0,1,0,0,0,0,0,0,3,1,0,0,16,0	173	149	1	1.0	1.0,NA,1.0,1.0,0.775	0.812,1.0,1.0,0.775,1.0,1.0,NA,1.0,1.0,1.0,0.838,0.721,1.0,1.0,0.244,1.0	0.051
1768	"ENSG00000182149"	"IST1"	chr16	+	71924768	71924817	71924772	71924817	71922473	71922680	1768	15,26,4,5,33	0,0,0,0,0	3,4,1,0,36,4,3,7,15,44,25,2,7,6,17,0	1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	153	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.745,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.661,1.0,1.0,1.0,NA	0.042
1769	"ENSG00000182149"	"IST1"	chr16	+	71924768	71924817	71924772	71924817	71923287	71923380	1769	172,138,57,100,257	3,3,0,0,3	83,67,77,111,244,171,100,98,101,415,552,73,198,154,225,13	4,1,7,3,7,0,1,6,6,11,15,0,3,3,0,1	153	149	0.0116677166222	0.35023923249310146	0.982,0.978,1.0,1.0,0.988	0.953,0.985,0.915,0.973,0.971,1.0,0.99,0.941,0.943,0.974,0.973,1.0,0.985,0.98,1.0,0.927	0.02
1770	"ENSG00000166747"	"AP1G1"	chr16	-	71789278	71789482	71789278	71789480	71808014	71808150	1770	0,0,0,2,54	0,0,0,0,1	16,1,0,1,1,5,2,12,29,51,18,7,13,4,40,7	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	151	149	1	1.0	NA,NA,NA,1.0,0.982	1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.009
1771	"ENSG00000167377"	"ZNF23"	chr16	-	71454041	71454218	71454041	71454168	71456071	71456121	1771	0,0,0,0,7	0,6,0,0,7	5,0,0,0,0,2,0,2,11,18,23,17,2,0,23,3	2,0,0,0,36,2,0,2,8,9,9,1,3,0,10,0	199	149	1	1.0	NA,0.0,NA,NA,0.428	0.652,NA,NA,NA,0.0,0.428,NA,0.428,0.507,0.6,0.657,0.927,0.333,NA,0.633,1.0	-0.346
1772	"ENSG00000167377"	"ZNF23"	chr16	-	71454041	71454218	71454041	71454168	71456763	71456828	1772	0,5,0,0,8	0,0,0,0,11	4,0,0,0,13,0,0,0,5,23,27,14,2,0,17,1	3,0,0,0,0,0,0,2,5,21,12,3,2,0,9,0	199	149	1	1.0	NA,1.0,NA,NA,0.353	0.5,NA,NA,NA,1.0,NA,NA,0.0,0.428,0.451,0.628,0.777,0.428,NA,0.586,1.0	0.097
1773	"ENSG00000261611"	"AC010547.4"	chr16	-	71462209	71463148	71462209	71462370	71463545	71463648	1773	0,6,5,0,3	0,0,0,0,0	10,3,2,8,53,14,6,13,16,18,19,17,13,10,10,0	0,0,0,0,0,0,0,0,0,1,3,2,0,1,3,0	298	149	1	1.0	NA,1.0,1.0,NA,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.76,0.81,1.0,0.833,0.625,NA	0.071
1774	"ENSG00000167377"	"ZNF23"	chr16	-	71447596	71449885	71447596	71449882	71453242	71453350	1774	8,3,11,3,25	0,0,0,0,2	43,2,4,0,35,4,3,4,24,54,50,20,13,5,36,17	0,1,0,0,8,0,2,3,1,4,12,0,5,2,0,0	152	149	1	1.0	1.0,1.0,1.0,1.0,0.925	1.0,0.662,1.0,NA,0.811,1.0,0.595,0.567,0.959,0.93,0.803,1.0,0.718,0.71,1.0,1.0	0.135
1775	"ENSG00000103043"	"VAC14"	chr16	-	70697138	70697257	70697138	70697173	70698636	70698811	1775	0,187,2,0,241	0,0,0,0,1	42,0,0,0,460,6,6,45,308,367,988,53,33,0,60,13	0,0,0,0,0,0,0,1,1,4,15,1,0,0,3,0	233	149	1	1.0	NA,1.0,1.0,NA,0.994	1.0,NA,NA,NA,1.0,1.0,1.0,0.966,0.995,0.983,0.977,0.971,1.0,NA,0.927,1.0	0.013
1776	"ENSG00000103051"	"COG4"	chr16	-	70496265	70496431	70496265	70496379	70497220	70497387	1776	9,127,7,0,242	0,9,0,0,8	120,8,0,6,271,22,10,125,176,350,746,82,33,5,301,83	3,0,0,0,26,0,0,2,16,8,17,1,3,0,26,3	201	149	1	1.0	1.0,0.913,1.0,NA,0.957	0.967,1.0,NA,1.0,0.885,1.0,1.0,0.979,0.891,0.97,0.97,0.984,0.891,1.0,0.896,0.954	0.008
1777	"ENSG00000157353"	"FCSK"	chr16	+	70465029	70465176	70465125	70465176	70463622	70463774	1777	0,0,0,0,1	0,6,0,2,77	1,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0	13,0,0,0,58,0,0,23,24,101,113,14,3,0,10,9	245	149	1	1.0	NA,0.0,NA,0.0,0.008	0.045,NA,NA,NA,0.0,NA,NA,0.0,0.071,0.012,0.0,0.042,0.0,NA,0.0,0.0	-0.014
1778	"ENSG00000157353"	"FCSK"	chr16	+	70471181	70471352	70471197	70471352	70470970	70471072	1778	0,40,0,0,50	0,0,0,0,0	2,0,0,0,50,0,0,9,11,54,191,6,0,0,0,15	0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0	165	149	1	1.0	NA,1.0,NA,NA,1.0	1.0,NA,NA,NA,1.0,NA,NA,1.0,1.0,1.0,0.983,1.0,NA,NA,NA,1.0	0.002
1779	"ENSG00000157353"	"FCSK"	chr16	+	70474128	70474339	70474134	70474339	70472982	70473353	1779	0,12,0,0,12	0,0,0,0,0	0,0,0,0,64,0,0,4,1,40,173,13,0,0,0,19	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	155	149	1	1.0	NA,1.0,NA,NA,1.0	NA,NA,NA,NA,1.0,NA,NA,1.0,1.0,1.0,1.0,0.926,NA,NA,NA,1.0	0.011
1780	"ENSG00000157353"	"FCSK"	chr16	+	70474527	70474694	70474625	70474694	70474128	70474339	1780	0,23,0,0,50	0,0,0,0,1	7,0,0,0,5,0,0,23,20,83,262,24,2,0,5,26	0,0,0,0,0,0,0,1,0,7,8,1,0,0,4,2	247	149	1	1.0	NA,1.0,NA,NA,0.968	1.0,NA,NA,NA,1.0,NA,NA,0.933,1.0,0.877,0.952,0.935,1.0,NA,0.43,0.887	0.083
1781	"ENSG00000157353"	"FCSK"	chr16	+	70478796	70479403	70479179	70479403	70478550	70478650	1781	0,11,0,0,6	0,80,0,0,65	0,0,0,0,18,0,0,4,18,10,8,2,0,0,1,6	19,0,0,0,78,0,0,19,13,58,249,16,0,0,14,6	298	149	1	1.0	NA,0.064,NA,NA,0.044	0.0,NA,NA,NA,0.103,NA,NA,0.095,0.409,0.079,0.016,0.059,NA,NA,0.034,0.333	-0.071
1783	"ENSG00000168872"	"DDX19A"	chr16	+	70356822	70356906	70356845	70356906	70356111	70356247	1783	0,0,0,2,0	3,0,4,5,1	0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0	2,2,2,0,12,1,1,2,2,0,8,0,4,0,7,0	172	149	1	1.0	0.0,NA,0.0,0.257,0.0	0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.302,NA,0.0,NA,0.302,1.0,0.0,NA	-0.069
1784	"ENSG00000168872"	"DDX19A"	chr16	+	70365932	70366262	70366084	70366262	70365016	70365131	1784	0,14,2,2,9	33,35,59,34,164	4,0,0,0,0,20,8,0,26,13,2,6,1,2,20,11	84,27,26,29,120,111,60,63,66,231,468,68,77,57,304,25	298	149	0.465786788974	1.0	0.0,0.167,0.017,0.029,0.027	0.023,0.0,0.0,0.0,0.0,0.083,0.062,0.0,0.165,0.027,0.002,0.042,0.006,0.017,0.032,0.18	0.008
1785	"ENSG00000090861"	"AARS1"	chr16	-	70255727	70258217	70255727	70255836	70258979	70259186	1785	10,422,8,13,461	0,2,0,0,5	158,15,2,9,371,42,18,104,121,349,1120,126,85,12,431,17	0,0,0,0,0,2,2,0,5,1,5,1,0,0,2,8	298	149	0.691816429162	1.0	1.0,0.991,1.0,1.0,0.979	1.0,1.0,1.0,1.0,1.0,0.913,0.818,1.0,0.924,0.994,0.991,0.984,1.0,1.0,0.991,0.515	0.048
1786	"ENSG00000090861"	"AARS1"	chr16	-	70258032	70258244	70258032	70258217	70258979	70259186	1786	0,9,0,0,4	10,365,8,13,445	0,0,0,0,6,2,2,0,0,2,15,0,0,0,5,0	138,15,2,9,336,42,17,98,103,336,1099,124,82,12,428,15	176	149	1	1.0	0.0,0.02,0.0,0.0,0.008	0.0,0.0,0.0,0.0,0.015,0.039,0.091,0.0,0.0,0.005,0.011,0.0,0.0,0.0,0.01,0.0	-0.005
1787	"ENSG00000090861"	"AARS1"	chr16	-	70255727	70258217	70255727	70255836	70261043	70261157	1787	0,57,0,0,16	0,7,0,0,0	20,0,0,0,35,0,1,6,18,13,29,2,3,0,3,2	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	298	149	1	1.0	NA,0.803,NA,NA,1.0	1.0,NA,NA,NA,1.0,NA,1.0,1.0,1.0,1.0,0.935,1.0,1.0,NA,1.0,1.0	-0.093
1788	"ENSG00000090861"	"AARS1"	chr16	-	70258032	70259186	70258032	70258217	70261043	70261157	1788	27,485,30,31,565	0,0,0,0,0	145,29,5,7,478,93,70,73,193,523,1383,86,101,11,511,77	0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.989,1.0,1.0,1.0,1.0,1.0	0.001
1789	"ENSG00000090861"	"AARS1"	chr16	-	70261043	70261157	70261043	70261150	70262345	70262524	1789	124,393,88,119,843	0,0,0,0,0	176,64,50,46,495,191,74,105,296,780,1430,123,180,59,580,55	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	156	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.992,1.0,1.0,1.0,1.0	0.0
1790	"ENSG00000090861"	"AARS1"	chr16	-	70262345	70262524	70262345	70262484	70264957	70265102	1790	89,306,48,43,1105	0,0,0,0,3	148,41,13,12,288,89,53,106,473,1013,1088,139,115,41,518,199	0,2,0,0,0,0,0,0,3,3,1,0,0,0,0,0	189	149	1	1.0	1.0,1.0,1.0,1.0,0.997	1.0,0.942,1.0,1.0,1.0,1.0,1.0,1.0,0.992,0.996,0.999,1.0,1.0,1.0,1.0,1.0	0.004
1791	"ENSG00000090861"	"AARS1"	chr16	-	70268270	70268395	70268270	70268379	70269617	70269763	1791	0,0,0,0,3	0,96,3,0,429	0,0,0,0,0,0,0,0,2,3,2,0,0,0,4,0	41,2,0,0,204,6,7,62,225,457,591,80,16,0,130,32	165	149	1	1.0	NA,0.0,0.0,NA,0.006	0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.008,0.006,0.003,0.0,0.0,NA,0.027,0.0	-0.001
1792	"ENSG00000090861"	"AARS1"	chr16	-	70269617	70269834	70269617	70269763	70270195	70270340	1792	0,2,0,0,3	50,84,26,36,433	0,0,0,0,0,4,0,0,1,12,14,5,3,0,0,2	126,32,11,6,195,91,34,77,118,382,622,94,68,17,239,8	220	149	1	1.0	0.0,0.016,0.0,0.0,0.005	0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.006,0.021,0.015,0.035,0.029,0.0,0.0,0.145	-0.013
1793	"ENSG00000090861"	"AARS1"	chr16	-	70271780	70271972	70271780	70271888	70276485	70276631	1793	94,106,60,97,577	0,0,0,0,0	185,76,39,40,235,229,94,112,167,632,901,114,159,45,427,48	0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0	233	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.001
1794	"ENSG00000090857"	"PDPR"	chr16	+	70142470	70142686	70142552	70142686	70142233	70142389	1794	1,0,6,5,40	18,8,7,12,52	4,0,0,4,30,29,8,0,62,34,4,0,6,0,10,4	44,16,0,5,44,50,24,25,45,67,25,18,29,10,46,35	231	149	1	1.0	0.035,0.0,0.356,0.212,0.332	0.055,0.0,NA,0.34,0.305,0.272,0.177,0.0,0.471,0.247,0.094,0.0,0.118,0.0,0.123,0.069	0.036
1795	"ENSG00000226232"	"NPIPB14P"	chr16	-	69982349	69982545	69982349	69982494	69982657	69982757	1795	1,18,0,1,8	22,151,32,25,155	0,2,0,0,21,9,4,6,14,9,0,1,0,2,26,12	21,23,24,18,77,81,31,18,204,191,72,18,45,44,357,52	200	149	0.547176406729	1.0	0.033,0.082,0.0,0.029,0.037	0.0,0.061,0.0,0.0,0.169,0.076,0.088,0.199,0.049,0.034,0.0,0.04,0.0,0.033,0.051,0.147	-0.023
1796	"ENSG00000102908"	"NFAT5"	chr16	+	69684886	69684970	69684889	69684970	69677202	69677335	1796	34,0,26,30,80	22,2,5,20,51	60,11,19,33,0,59,72,11,62,92,14,7,28,35,150,2	25,11,6,18,0,30,11,15,59,36,14,5,23,13,28,1	152	149	1	1.0	0.602,0.0,0.836,0.595,0.606	0.702,0.495,0.756,0.642,NA,0.658,0.865,0.418,0.507,0.715,0.495,0.578,0.544,0.725,0.84,0.662	-0.112
1797	"ENSG00000103056"	"SMPD3"	chr16	-	68361602	68361759	68361602	68361708	68363495	68363559	1797	0,0,0,0,25	0,0,0,0,0	0,0,0,0,7,0,0,0,21,23,64,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0	200	149	1	1.0	NA,NA,NA,NA,1.0	NA,NA,NA,NA,1.0,NA,NA,NA,1.0,1.0,0.905,NA,NA,NA,1.0,NA	0.019
1798	"ENSG00000132600"	"PRMT7"	chr16	+	68353394	68353566	68353491	68353566	68352247	68352409	1798	0,42,0,0,13	0,66,0,0,96	4,0,0,0,65,0,0,4,15,13,17,1,0,0,15,6	1,0,0,0,62,0,0,3,45,119,308,5,0,0,6,10	246	149	1	1.0	NA,0.278,NA,NA,0.076	0.708,NA,NA,NA,0.388,NA,NA,0.447,0.168,0.062,0.032,0.108,NA,NA,0.602,0.267	-0.132
1799	"ENSG00000103066"	"PLA2G15"	chr16	+	68255705	68255990	68255765	68255990	68255281	68255380	1799	0,0,0,0,1	0,7,0,0,36	0,0,0,0,14,0,0,0,3,1,0,1,0,0,0,0	2,0,0,0,60,0,0,7,16,50,106,9,0,0,16,13	209	149	1	1.0	NA,0.0,NA,NA,0.019	0.0,NA,NA,NA,0.143,NA,NA,0.0,0.118,0.014,0.0,0.073,NA,NA,0.0,0.0	-0.029
1800	"ENSG00000103066"	"PLA2G15"	chr16	+	68255705	68255990	68255890	68255990	68255281	68255380	1800	1,20,0,0,71	0,4,0,0,8	3,0,0,0,162,2,0,3,34,77,94,8,0,0,12,1	0,0,0,0,9,0,0,0,5,12,17,1,0,0,1,0	298	149	1	1.0	1.0,0.714,NA,NA,0.816	1.0,NA,NA,NA,0.9,1.0,NA,1.0,0.773,0.762,0.734,0.8,NA,NA,0.857,1.0	-0.039
1801	"ENSG00000103066"	"PLA2G15"	chr16	+	68255765	68255990	68255890	68255990	68255281	68255380	1801	1,27,0,0,107	0,4,0,0,8	5,0,0,0,208,2,0,10,50,127,200,16,0,0,28,14	0,0,0,0,9,0,0,0,5,12,17,1,0,0,1,0	274	149	1	1.0	1.0,0.786,NA,NA,0.879	1.0,NA,NA,NA,0.926,1.0,NA,1.0,0.845,0.852,0.865,0.897,NA,NA,0.938,1.0	-0.044
1802	"ENSG00000103067"	"ESRP2"	chr16	-	68232576	68232717	68232576	68232687	68232760	68232815	1802	0,0,0,0,12	1,41,16,10,341	2,0,0,0,3,0,0,1,1,1,0,1,2,0,10,0	39,0,0,0,18,5,4,67,15,159,211,36,14,1,198,7	179	149	1	1.0	0.0,0.0,0.0,0.0,0.028	0.041,NA,NA,NA,0.122,0.0,0.0,0.012,0.053,0.005,0.0,0.023,0.106,0.0,0.04,0.0	-0.025
1803	"ENSG00000103067"	"ESRP2"	chr16	-	68232576	68232815	68232576	68232687	68233326	68233425	1803	35,43,52,28,562	0,0,0,0,2	56,7,16,7,56,11,11,101,34,247,256,36,50,18,352,9	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	277	149	1	1.0	1.0,1.0,1.0,1.0,0.993	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.001
1804	"ENSG00000167261"	"DPEP2"	chr16	-	67987851	67988057	67987851	67987987	67989322	67989398	1804	2,0,0,0,11	3,30,1,1,26	1,0,0,0,13,0,0,1,31,2,2,0,2,0,5,0	6,0,0,0,65,0,1,2,159,29,26,1,1,0,3,1	219	149	1	1.0	0.312,0.0,0.0,0.0,0.224	0.102,NA,NA,NA,0.12,NA,0.0,0.254,0.117,0.045,0.05,0.0,0.576,NA,0.531,0.0	-0.056
1805	"ENSG00000167261"	"DPEP2"	chr16	-	67990820	67990997	67990820	67990939	67991114	67991184	1805	0,41,0,0,32	0,11,0,0,5	1,0,0,0,56,0,2,2,112,44,32,1,6,0,0,3	0,0,0,0,0,0,0,0,12,2,2,1,0,0,3,0	207	149	1	1.0	NA,0.728,NA,NA,0.822	1.0,NA,NA,NA,1.0,NA,1.0,1.0,0.87,0.941,0.92,0.419,1.0,NA,0.0,1.0	-0.057
1806	"ENSG00000102981"	"PARD6A"	chr16	+	67661892	67662774	67661895	67662774	67661454	67661677	1806	0,9,0,0,7	0,46,0,0,28	0,0,0,0,0,0,0,0,0,22,24,0,0,0,2,2	0,0,0,0,36,0,0,15,7,64,83,1,0,0,0,15	152	149	1	1.0	NA,0.161,NA,NA,0.197	NA,NA,NA,NA,0.0,NA,NA,0.0,0.0,0.252,0.221,0.0,NA,NA,1.0,0.116	-0.02
