ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
40841	"ENSG00000173660"	"UQCRH"	chr1	+	46309896	46310044	46309100	46309127	46310154	46310316	40841	4	0	0,2	0,6	297	149	1	1.0	1.0	NA,0.143	0.857
41696	"ENSG00000196924"	"FLNA"	chrX	-	154357250	154357274	154354824	154355072	154357433	154357623	41696	2	0	0,10	0,2	173	149	1	1.0	1.0	NA,0.812	0.188
42000	"ENSG00000164733"	"CTSB"	chr8	-	11862344	11862478	11853328	11853479	11868000	11868090	42000	0	4	0,2	6,6	283	149	0.796462965961	1.0	0.0	0.0,0.149	-0.074
42006	"ENSG00000164733"	"CTSB"	chr8	-	11864375	11864463	11853328	11853479	11868000	11868040	42006	2	4	4,0	6,6	237	149	0.78819420771	1.0	0.239	0.295,0.0	0.091
42012	"ENSG00000164733"	"CTSB"	chr8	-	11864375	11864483	11853328	11853479	11868000	11868112	42012	0	4	4,0	6,6	257	149	0.0403591282269	0.24085286199924194	0.0	0.279,0.0	-0.14
42152	"ENSG00000104760"	"FGL1"	chr8	-	17885491	17885571	17881998	17882179	17895446	17895517	42152	68	2	6,22	0,0	229	149	0.740554164548	1.0	0.957	1.0,1.0	-0.043
42153	"ENSG00000104760"	"FGL1"	chr8	-	17891680	17891807	17885491	17885571	17895224	17895404	42153	2	0	0,4	0,2	276	149	1	1.0	1.0	NA,0.519	0.481
42154	"ENSG00000104760"	"FGL1"	chr8	-	17891680	17891807	17885491	17885571	17895446	17895538	42154	4	36	0,6	0,8	276	149	1	1.0	0.057	NA,0.288	-0.231
42155	"ENSG00000104760"	"FGL1"	chr8	-	17891680	17891829	17885519	17885571	17895224	17895341	42155	2	0	0,4	0,2	298	149	1	1.0	1.0	NA,0.5	0.5
43098	"ENSG00000064115"	"TM7SF3"	chr12	-	26982772	26982859	26980565	26980646	26990449	26990627	43098	2	0	0,12	1,0	236	149	1	1.0	1.0	0.0,1.0	0.5
43162	"ENSG00000104325"	"DECR1"	chr8	+	90017123	90017326	90001476	90001561	90018908	90018966	43162	2	2	4,0	0,0	352	149	1	1.0	0.297	1.0,NA	-0.703
43163	"ENSG00000104325"	"DECR1"	chr8	+	90017202	90017326	90001445	90001561	90018908	90018966	43163	2	2	4,0	0,0	273	149	1	1.0	0.353	1.0,NA	-0.647
43427	"ENSG00000104408"	"EIF3E"	chr8	-	108242111	108242346	108241798	108241913	108248612	108248716	43427	0	2	0,2	0,0	384	149	1	1.0	0.0	NA,1.0	-1.0
43436	"ENSG00000171055"	"FEZ2"	chr2	-	36558437	36558513	36555682	36555748	36578596	36578832	43436	2	0	0,0	2,0	225	149	1	1.0	1.0	0.0,NA	1.0
43828	"ENSG00000104529"	"EEF1D"	chr8	-	143588990	143590092	143586728	143586852	143597347	143597675	43828	0	6	0,2	2,4	1251	149	0.332248843582	1.0	0.0	0.0,0.056	-0.028
44248	"ENSG00000027697"	"IFNGR1"	chr6	-	137215266	137215377	137206962	137207077	137219242	137219449	44248	0	2	0,2	0,0	260	149	1	1.0	0.0	NA,1.0	-1.0
44347	"ENSG00000139644"	"TMBIM6"	chr12	+	49741956	49742280	49741556	49741611	49752463	49752549	44347	0	6	0,2	2,6	473	149	0.427846378556	1.0	0.0	0.0,0.095	-0.048
44846	"ENSG00000152795"	"HNRNPDL"	chr4	-	82425562	82425667	82424628	82424883	82426036	82426129	44846	0	2	2,0	0,2	254	149	0.201659924268	0.8882639521328572	0.0	1.0,0.0	-0.5
44957	"ENSG00000197329"	"PELI1"	chr2	-	64143317	64143526	64108351	64108379	64144080	64144396	44957	0	2	2,0	0,0	358	149	1	1.0	0.0	1.0,NA	-1.0
45025	"ENSG00000139112"	"GABARAPL1"	chr12	+	10213835	10214187	10212892	10213219	10218062	10218141	45025	0	2	4,0	0,2	501	149	0.081489495391	0.43073018992385714	0.0	1.0,0.0	-0.5
45191	"ENSG00000172270"	"BSG"	chr19	+	577773	578121	572595	572701	579499	579629	45191	0	2	0,2	0,5	497	149	1	1.0	0.0	NA,0.107	-0.107
45578	"ENSG00000172889"	"EGFL7"	chr9	+	136668240	136668362	136664691	136664785	136668556	136668673	45578	2	0	0,0	2,0	271	149	1	1.0	1.0	0.0,NA	1.0
45580	"ENSG00000172889"	"EGFL7"	chr9	+	136669605	136669721	136668556	136668673	136669913	136670009	45580	2	2	0,0	2,0	265	149	1	1.0	0.36	0.0,NA	0.36
45964	"ENSG00000107372"	"ZFAND5"	chr9	-	72359417	72359521	72356930	72357056	72360109	72360221	45964	2	0	0,2	0,2	253	149	1	1.0	1.0	NA,0.371	0.629
45966	"ENSG00000107372"	"ZFAND5"	chr9	-	72363469	72363606	72360627	72360787	72364695	72365208	45966	2	4	0,0	0,2	286	149	1	1.0	0.207	NA,0.0	0.207
46054	"ENSG00000110321"	"EIF4G2"	chr11	-	10801660	10801774	10800961	10801087	10802048	10802209	46054	6	0	2,4	2,0	263	149	0.338112220217	1.0	1.0	0.362,1.0	0.319
46833	"ENSG00000115414"	"FN1"	chr2	-	215372108	215372300	215371908	215372015	215373321	215373411	46833	30	2	6,22	0,0	341	149	0.144188245435	0.6668706351368751	0.868	1.0,1.0	-0.132
46834	"ENSG00000115414"	"FN1"	chr2	-	215372108	215372375	215371908	215372015	215373321	215373411	46834	47	2	10,24	0,0	416	149	0.200632830113	0.8882639521328572	0.894	1.0,1.0	-0.106
46835	"ENSG00000115414"	"FN1"	chr2	-	215380810	215381080	215379129	215379317	215382211	215382325	46835	2	16	10,2	2,8	419	149	0.0242791022266	0.15488392799727588	0.043	0.64,0.082	-0.318
47576	"ENSG00000156110"	"ADK"	chr10	+	74527759	74528093	74525255	74525426	74589281	74589317	47576	0	4	4,0	2,8	483	149	0.0865479641772	0.44476037146616665	0.0	0.382,0.0	-0.191
47933	"ENSG00000213639"	"PPP1CB"	chr2	+	28778350	28778589	28776850	28776982	28778808	28778931	47933	0	2	2,0	0,2	388	149	0.270316587455	1.0	0.0	1.0,0.0	-0.5
48090	"ENSG00000084234"	"APLP2"	chr11	+	130123611	130123779	130122304	130122513	130126699	130126830	48090	6	2	8,4	0,0	317	149	0.00262912666353	0.02966465848692059	0.585	1.0,1.0	-0.415
48091	"ENSG00000084234"	"APLP2"	chr11	+	130137255	130137291	130135562	130135715	130140397	130140483	48091	0	4	0,2	2,2	185	149	0.574653600863	1.0	0.0	0.0,0.446	-0.223
48252	"ENSG00000165629"	"ATP5F1C"	chr10	+	7806973	7807010	7802757	7802854	7807658	7807793	48252	2	0	0,6	0,2	186	149	1	1.0	1.0	NA,0.706	0.294
48758	"ENSG00000148584"	"A1CF"	chr10	-	50864032	50864080	50859841	50859985	50885580	50885627	48758	2	4	0,2	0,0	197	149	1	1.0	0.274	NA,1.0	-0.726
48958	"ENSG00000138326"	"RPS24"	chr10	+	78037438	78037441	78037193	78037304	78040203	78040225	48958	8	18	0,8	6,4	152	149	0.818320935617	1.0	0.303	0.0,0.662	-0.028
48959	"ENSG00000138326"	"RPS24"	chr10	+	78037438	78040225	78037193	78037304	78040614	78040716	48959	2	6	0,2	4,5	2936	149	0.649208087731	1.0	0.017	0.0,0.02	0.007
48964	"ENSG00000138326"	"RPS24"	chr10	+	78040203	78040225	78037193	78037304	78040614	78040696	48964	18	6	6,4	4,5	171	149	0.128775073386	0.6108561173438462	0.723	0.567,0.411	0.234
49878	"ENSG00000105852"	"PON3"	chr7	-	95377532	95377676	95372172	95372338	95390153	95390209	49878	0	4	0,2	0,5	293	149	1	1.0	0.0	NA,0.169	-0.169
50079	"ENSG00000174718"	"RESF1"	chr12	+	31980877	31985957	31970188	31970356	31987238	31987322	50079	14	1	25,6	0,0	5229	149	0.0160263834315	0.11403388210875001	0.285	1.0,1.0	-0.715
51334	"ENSG00000176834"	"VSIG10"	chr12	-	118102988	118103170	118095532	118095814	118103592	118103862	51334	2	0	0,0	2,0	331	149	1	1.0	1.0	0.0,NA	1.0
51492	"ENSG00000101160"	"CTSZ"	chr20	-	58999234	58999580	58997602	58997753	59001464	59001644	51492	2	12	0,0	12,8	495	149	0.763945644581	1.0	0.048	0.0,0.0	0.048
51814	"ENSG00000005893"	"LAMP2"	chrX	-	120439075	120439293	120431247	120431462	120441729	120441894	51814	4	0	0,0	2,8	367	149	5.71055193133e-08	5.28226053648025e-06	1.0	0.0,0.0	1.0
