ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2226	"ENSG00000082397"	"EPB41L3"	chr18	-	5398020	5401043	5398020	5398143	5400968	5401043	2226	23	2	2,4,1,4	0,0,0,0	298	149	0.121486534195	0.4891311770023408	0.852	1.0,1.0,1.0,1.0	-0.148
2228	"ENSG00000088986"	"DYNLL1"	chr12	+	120496112	120496553	120496112	120496216	120496415	120496553	2228	1	5	16,2,0,0	157,5,0,0	298	149	1	1.0	0.091	0.048,0.167,NA,NA	-0.017
2230	"ENSG00000086189"	"DIMT1"	chr5	-	62390875	62392234	62390875	62390982	62392170	62392234	2230	42	144	17,21,38,64	86,139,177,166	298	149	0.410533670242	1.0	0.127	0.09,0.07,0.097,0.162	0.022
2231	"ENSG00000086189"	"DIMT1"	chr5	-	62390875	62392990	62390875	62390982	62392925	62392990	2231	40	2	17,20,28,71	6,0,0,0	298	149	0.701521957731	1.0	0.909	0.586,1.0,1.0,1.0	0.013
2232	"ENSG00000086189"	"DIMT1"	chr5	-	62390875	62392990	62390875	62392234	62392925	62392990	2232	2	144	4,12,9,14	90,171,138,114	298	149	0.00340010911933	0.04088202950994703	0.007	0.022,0.034,0.032,0.058	-0.029
2233	"ENSG00000086189"	"DIMT1"	chr5	-	62398645	62398881	62398645	62398739	62398819	62398881	2233	3	30	8,5,2,11	51,59,23,5	229	149	0.217706242242	0.7028054366671171	0.061	0.093,0.052,0.054,0.589	-0.136
2238	"ENSG00000171564"	"FGB"	chr4	+	154565185	154565999	154565185	154565235	154565807	154565999	2238	291	20	325,1196,1062,832	1,9,9,0	298	149	4.17776924166e-12	2.24555096739225e-09	0.879	0.994,0.985,0.983,1.0	-0.112
2239	"ENSG00000179152"	"TCAIM"	chr3	+	44400354	44401334	44400354	44400587	44401202	44401334	2239	8	189	3,7,11,22	64,62,82,67	298	149	0.000795284613072	0.014408948748074158	0.021	0.023,0.053,0.063,0.141	-0.049
2240	"ENSG00000186470"	"BTN3A2"	chr6	+	26367989	26368267	26367989	26368050	26368177	26368267	2240	3	59	3,8,5,19	10,21,26,18	276	149	6.93715147422e-05	0.0021318970573589286	0.027	0.139,0.171,0.094,0.363	-0.165
2242	"ENSG00000186470"	"BTN3A2"	chr6	+	26373275	26373413	26373275	26373296	26373386	26373413	2242	4	83	1,4,0,14	18,55,35,52	239	149	0.135722943525	0.5210791581763393	0.029	0.033,0.043,0.0,0.144	-0.026
2243	"ENSG00000130803"	"ZNF317"	chr19	+	9156611	9157394	9156611	9156748	9157267	9157394	2243	4	8	5,1,0,0	26,3,1,4	298	149	0.0569336594345	0.29164687902735736	0.2	0.088,0.143,0.0,0.0	0.142
2245	"ENSG00000181929"	"PRKAG1"	chr12	-	49004506	49005018	49004506	49004633	49004963	49005018	2245	5	153	3,8,4,0	116,217,160,155	298	149	0.683474016151	1.0	0.016	0.013,0.018,0.012,0.0	0.005
2246	"ENSG00000181929"	"PRKAG1"	chr12	-	49005305	49005543	49005305	49005364	49005461	49005543	2246	0	145	10,8,0,0	98,209,137,158	246	149	0.283161429861	0.8218447550009893	0.0	0.058,0.023,0.0,0.0	-0.02
2250	"ENSG00000103496"	"STX4"	chr16	+	31039540	31039818	31039540	31039651	31039722	31039818	2250	2	6	0,0,0,0	40,0,0,0	220	149	1	1.0	0.184	0.0,NA,NA,NA	0.184
2259	"ENSG00000172262"	"ZNF131"	chr5	+	43161248	43161931	43161248	43161606	43161708	43161931	2259	89	18	50,41,37,34	56,34,15,9	251	149	0.00254997950614	0.03329426683118016	0.746	0.346,0.417,0.594,0.692	0.234
2260	"ENSG00000172262"	"ZNF131"	chr5	+	43161248	43161931	43161248	43161613	43161708	43161931	2260	83	5	42,38,36,33	6,3,3,3	244	149	0.444627764217	1.0	0.91	0.81,0.886,0.88,0.87	0.048
2261	"ENSG00000104731"	"KLHDC4"	chr16	-	87755193	87756477	87755193	87755292	87756398	87756477	2261	6	17	9,2,0,1	3,5,10,6	298	149	0.92629284266	1.0	0.15	0.6,0.167,0.0,0.077	-0.061
2263	"ENSG00000104731"	"KLHDC4"	chr16	-	87755193	87756477	87755193	87755292	87756421	87756477	2263	8	0	9,2,0,1	2,0,0,0	298	149	1	1.0	1.0	0.692,1.0,NA,1.0	0.103
2264	"ENSG00000108039"	"XPNPEP1"	chr10	-	109875527	109877867	109875527	109875599	109877789	109877867	2264	13	4	13,7,10,5	52,9,2,1	298	149	0.124448055736	0.49548762931925927	0.619	0.111,0.28,0.714,0.714	0.164
2265	"ENSG00000048140"	"TSPAN17"	chr5	+	176652742	176655020	176652742	176652913	176654894	176655020	2265	0	13	3,0,0,0	35,11,13,4	298	149	1	1.0	0.0	0.041,0.0,0.0,0.0	-0.01
2266	"ENSG00000197603"	"CPLANE1"	chr5	-	37121616	37122488	37121616	37121784	37122429	37122488	2266	21	43	11,4,8,18	23,27,12,51	298	149	0.342006077024	0.912299088835732	0.196	0.193,0.069,0.25,0.15	0.03
2267	"ENSG00000197603"	"CPLANE1"	chr5	-	37139339	37142480	37139339	37139370	37142309	37142480	2267	4	46	2,0,6,14	26,40,38,32	298	149	0.292207192229	0.8354327969313164	0.042	0.037,0.0,0.073,0.179	-0.03
2268	"ENSG00000079215"	"SLC1A3"	chr5	+	36671028	36674091	36671028	36671233	36674048	36674091	2268	12	42	1,5,0,6	2,44,20,24	298	149	0.0366521716847	0.21530647301121586	0.125	0.2,0.054,0.0,0.111	0.034
2269	"ENSG00000079215"	"SLC1A3"	chr5	+	36676891	36679860	36676891	36677184	36679626	36679860	2269	21	32	0,4,1,2	0,31,9,11	298	149	1	1.0	0.247	NA,0.061,0.053,0.083	0.181
2270	"ENSG00000079215"	"SLC1A3"	chr5	+	36676891	36679860	36676891	36677184	36679754	36679860	2270	34	0	2,26,5,6	0,0,0,1	298	149	1	1.0	1.0	1.0,1.0,1.0,0.75	0.062
2271	"ENSG00000145604"	"SKP2"	chr5	+	36152108	36153042	36152108	36152270	36152770	36153042	2271	3	3	3,1,0,0	34,0,0,0	298	149	1	1.0	0.333	0.042,1.0,NA,NA	-0.188
2272	"ENSG00000145604"	"SKP2"	chr5	+	36163644	36164695	36163644	36163756	36164534	36164695	2272	4	0	20,2,2,4	4,0,0,0	298	149	0.763271464013	1.0	1.0	0.714,1.0,1.0,1.0	0.072
2274	"ENSG00000145604"	"SKP2"	chr5	+	36163644	36166662	36163644	36163756	36166518	36166662	2274	4	3	23,0,4,4	76,8,2,8	298	149	0.157977933038	0.5706698517613255	0.4	0.131,0.0,0.5,0.2	0.192
2278	"ENSG00000158290"	"CUL4B"	chrX	-	120538123	120538770	120538123	120538209	120538659	120538770	2278	55	201	39,9,47,62	168,270,194,256	298	149	0.0352463358589	0.208951163869398	0.12	0.104,0.016,0.108,0.108	0.036
2280	"ENSG00000165819"	"METTL3"	chr14	-	21499024	21499600	21499024	21499137	21499491	21499600	2280	146	1	94,52,45,47	0,0,0,0	298	149	0.735540565484	1.0	0.986	1.0,1.0,1.0,1.0	-0.014
2281	"ENSG00000165819"	"METTL3"	chr14	-	21503172	21503577	21503172	21503291	21503505	21503577	2281	108	1	134,41,23,27	0,0,0,0	298	149	0.478314588988	1.0	0.982	1.0,1.0,1.0,1.0	-0.018
2282	"ENSG00000165819"	"METTL3"	chr14	-	21503172	21503829	21503172	21503577	21503663	21503829	2282	3	28	21,1,3,0	73,22,4,2	235	149	0.322560270539	0.8853249978623616	0.064	0.154,0.028,0.322,0.0	-0.062
2284	"ENSG00000139625"	"MAP3K12"	chr12	-	53484256	53485214	53484256	53484365	53485055	53485214	2284	2	2	4,0,2,0	10,1,0,0	298	149	1	1.0	0.333	0.167,0.0,1.0,NA	-0.056
2289	"ENSG00000214655"	"ZSWIM8"	chr10	+	73794146	73794639	73794146	73794330	73794540	73794639	2289	5	1	11,0,0,0	28,0,0,0	298	149	1	1.0	0.714	0.164,NA,NA,NA	0.55
2290	"ENSG00000214655"	"ZSWIM8"	chr10	+	73794146	73794639	73794146	73794330	73794555	73794639	2290	5	0	13,0,0,0	14,2,0,0	298	149	1	1.0	1.0	0.317,0.0,NA,NA	0.842
2291	"ENSG00000214655"	"ZSWIM8"	chr10	+	73800639	73801195	73800639	73800759	73801016	73801195	2291	0	2	4,0,0,0	2,0,0,0	298	149	1	1.0	0.0	0.5,NA,NA,NA	-0.5
2294	"ENSG00000032742"	"IFT88"	chr13	+	20601704	20601933	20601704	20601748	20601850	20601933	2294	189	26	31,32,47,46	9,7,8,7	251	149	0.330528632431	0.8957603694033405	0.812	0.672,0.731,0.777,0.796	0.068
2298	"ENSG00000161960"	"EIF4A1"	chr17	+	7574259	7574678	7574259	7574308	7574545	7574678	2298	26	170	22,5,5,2	1335,363,33,39	298	149	1.13250631095e-10	3.6523328528137504e-08	0.071	0.008,0.007,0.07,0.025	0.043
2299	"ENSG00000161960"	"EIF4A1"	chr17	+	7574259	7574678	7574259	7574308	7574547	7574678	2299	31	1	31,17,6,2	7,4,0,0	298	149	0.0705655321977	0.3341759784692841	0.939	0.689,0.68,1.0,1.0	0.097
2300	"ENSG00000161960"	"EIF4A1"	chr17	+	7576523	7577165	7576523	7576690	7577055	7577165	2300	54	2	65,4,10,9	0,0,0,0	298	149	0.381072279887	0.9831664821084599	0.931	1.0,1.0,1.0,1.0	-0.069
2301	"ENSG00000161960"	"EIF4A1"	chr17	+	7576523	7577165	7576523	7576692	7577055	7577165	2301	53	1132	21,4,9,8	1927,1243,654,766	298	149	1.90172177592e-05	0.000888848221353913	0.023	0.005,0.002,0.007,0.005	0.018
2302	"ENSG00000161960"	"EIF4A1"	chr17	+	7577568	7578244	7577568	7577706	7577826	7578244	2302	21	839	25,19,9,3	2496,1157,305,463	269	149	0.335720836563	0.9037560082768572	0.014	0.006,0.009,0.016,0.004	0.005
2304	"ENSG00000161960"	"EIF4A1"	chr17	+	7577826	7578244	7577826	7577916	7578164	7578244	2304	58	773	74,38,10,17	2015,1311,392,569	298	149	2.39843122625e-05	0.0010085877749430193	0.036	0.018,0.014,0.013,0.015	0.021
2305	"ENSG00000161960"	"EIF4A1"	chr17	+	7577826	7578244	7577826	7577916	7578226	7578244	2305	856	4	1431,1034,475,564	5,1,1,8	298	149	1	1.0	0.991	0.993,0.998,0.996,0.972	0.001
2306	"ENSG00000136960"	"ENPP2"	chr8	-	119570704	119572250	119570704	119570841	119572175	119572250	2306	9	23	0,3,11,8	0,35,33,23	298	149	1	1.0	0.164	NA,0.041,0.143,0.148	0.053
2314	"ENSG00000108262"	"GIT1"	chr17	-	29575287	29575703	29575287	29575470	29575629	29575703	2314	0	2	0,1,2,0	19,2,0,0	298	149	1	1.0	0.0	0.0,0.2,1.0,NA	-0.4
2317	"ENSG00000215845"	"TSTD1"	chr1	-	161037630	161038075	161037630	161037826	161037912	161038075	2317	1	6	0,0,0,0	8,3,0,2	235	149	1	1.0	0.096	0.0,0.0,NA,0.0	0.096
2323	"ENSG00000104805"	"NUCB1"	chr19	+	48919029	48919286	48919029	48919122	48919193	48919286	2323	1	18	13,2,0,0	241,16,0,0	220	149	1	1.0	0.036	0.035,0.078,NA,NA	-0.021
2324	"ENSG00000169291"	"SHE"	chr1	-	154479480	154486062	154479480	154484335	154485942	154486062	2324	7	19	3,1,0,0	8,9,4,6	298	149	0.00363089482282	0.04289243884100549	0.156	0.158,0.053,0.0,0.0	0.103
2325	"ENSG00000010256"	"UQCRC1"	chr3	-	48600679	48601118	48600679	48600840	48600974	48601118	2325	0	2	5,0,0,0	191,3,0,1	283	149	1	1.0	0.0	0.014,0.0,NA,0.0	-0.005
2326	"ENSG00000180979"	"LRRC57"	chr15	-	42547260	42548244	42547260	42547529	42548105	42548244	2326	13	47	5,3,2,3	50,20,17,11	298	149	0.0383974354578	0.22343799041313514	0.121	0.048,0.07,0.056,0.12	0.047
2329	"ENSG00000079337"	"RAPGEF3"	chr12	-	47748453	47748931	47748453	47748542	47748818	47748931	2329	0	5	2,3,0,0	0,0,0,0	298	149	1	1.0	0.0	1.0,1.0,NA,NA	-1.0
2330	"ENSG00000079337"	"RAPGEF3"	chr12	-	47748453	47749536	47748453	47748931	47749389	47749536	2330	0	1	4,0,0,0	2,0,0,0	298	149	1	1.0	0.0	0.5,NA,NA,NA	-0.5
2331	"ENSG00000105202"	"FBL"	chr19	-	39834457	39834813	39834457	39834562	39834667	39834813	2331	0	38	12,3,0,1	213,37,6,12	254	149	0.0735066114207	0.34402022394248555	0.0	0.032,0.045,0.0,0.047	-0.031
2339	"ENSG00000182093"	"GET1"	chr21	+	39390697	39391476	39390697	39390863	39391226	39391476	2339	9	4	12,1,0,3	0,0,0,0	298	149	1	1.0	0.529	1.0,1.0,NA,1.0	-0.471
2340	"ENSG00000182093"	"GET1"	chr21	+	39405913	39406731	39405913	39406058	39406561	39406731	2340	4	0	5,1,2,2	0,0,2,0	298	149	1	1.0	1.0	1.0,1.0,0.333,1.0	0.167
2345	"ENSG00000237125"	"HAND2-AS1"	chr4	+	173536847	173541931	173536847	173536970	173538062	173541931	2345	2	0	5,0,0,0	2,0,0,0	298	149	1	1.0	1.0	0.556,NA,NA,NA	0.444
2351	"ENSG00000145495"	"MARCHF6"	chr5	+	10400783	10402139	10400783	10400842	10402058	10402139	2351	173	294	151,43,107,116	359,178,236,246	298	149	0.016228048865	0.12114689256857639	0.227	0.174,0.108,0.185,0.191	0.063
2360	"ENSG00000137601"	"NEK1"	chr4	-	169612019	169612583	169612019	169612143	169612221	169612583	2360	20	7	7,1,2,10	11,9,0,5	227	149	0.113515791886	0.4679429731544061	0.652	0.295,0.068,1.0,0.568	0.169
2363	"ENSG00000198707"	"CEP290"	chr12	-	88053651	88055717	88053651	88053746	88055575	88055717	2363	6	1	3,0,13,8	9,5,3,4	298	149	0.0337406955348	0.20492230338932202	0.75	0.143,0.0,0.684,0.5	0.418
2364	"ENSG00000198707"	"CEP290"	chr12	-	88089031	88090839	88089031	88089487	88090727	88090839	2364	2	8	0,0,0,5	5,4,6,6	298	149	0.567551512862	1.0	0.111	0.0,0.0,0.0,0.294	0.038
2365	"ENSG00000198707"	"CEP290"	chr12	-	88102837	88106905	88102837	88103011	88106674	88106905	2365	35	21	6,1,11,26	5,4,15,13	298	149	0.233251662748	0.733889377914439	0.455	0.375,0.111,0.268,0.5	0.142
2370	"ENSG00000250722"	"SELENOP"	chr5	-	42804655	42807108	42804655	42804773	42806895	42807108	2370	591	24042	124,85,139,126	2266,2091,3064,2077	298	149	5.6873342591e-08	7.97463173286848e-06	0.012	0.027,0.02,0.022,0.029	-0.013
2375	"ENSG00000204525"	"HLA-C"	chr6	-	31269492	31270085	31269492	31269525	31269965	31270085	2375	1	5	21,1,0,0	172,13,4,0	298	149	1	1.0	0.091	0.058,0.037,0.0,NA	0.059
2377	"ENSG00000171557"	"FGG"	chr4	-	154609629	154610197	154609629	154609763	154610066	154610197	2377	2492	70174	1455,5724,7857,4923	35708,204479,127029,82354	298	149	0.0348402931536	0.2073443549657795	0.017	0.02,0.014,0.03,0.029	-0.006
2378	"ENSG00000171557"	"FGG"	chr4	-	154609629	154610197	154609629	154609787	154610066	154610197	2378	1253	6	1089,3438,5854,3192	1,11,6,1	298	149	1	1.0	0.991	0.998,0.994,0.998,0.999	-0.006
2379	"ENSG00000171557"	"FGG"	chr4	-	154612017	154612435	154612017	154612167	154612390	154612435	2379	41564	155	14257,100450,109247,65663	15,149,181,94	298	149	1	1.0	0.993	0.998,0.997,0.997,0.997	-0.004
2380	"ENSG00000171557"	"FGG"	chr4	-	154612017	154612435	154612017	154612201	154612390	154612435	2380	846	70606	488,4076,5451,2764	24384,189982,170337,96225	298	149	0.0558195113092	0.2878405748144569	0.006	0.01,0.011,0.016,0.014	-0.007
2381	"ENSG00000049656"	"CLPTM1L"	chr5	-	1321634	1321819	1321634	1321679	1321763	1321819	2381	0	69	11,1,0,0	223,53,22,20	233	149	0.279950280442	0.8185309650276065	0.0	0.031,0.012,0.0,0.0	-0.011
2382	"ENSG00000049656"	"CLPTM1L"	chr5	-	1324762	1325816	1324762	1324813	1325750	1325816	2382	4	111	12,5,0,3	266,99,43,58	298	149	0.743440721308	1.0	0.018	0.022,0.025,0.0,0.025	-0.0
2384	"ENSG00000109654"	"TRIM2"	chr4	+	153294304	153296036	153294304	153294485	153295312	153296036	2384	1	7	6,4,0,8	30,18,3,8	298	149	0.287154844452	0.8290728499173681	0.067	0.091,0.1,0.0,0.333	-0.064
2385	"ENSG00000109654"	"TRIM2"	chr4	+	153322647	153324148	153322647	153322778	153324077	153324148	2385	16	0	10,15,7,5	1,0,0,0	298	149	1	1.0	1.0	0.833,1.0,1.0,1.0	0.042
2386	"ENSG00000109654"	"TRIM2"	chr4	+	153322647	153324148	153322647	153322816	153324077	153324148	2386	6	39	0,7,4,2	23,83,42,54	298	149	0.0949424574707	0.4130224844706166	0.071	0.0,0.04,0.045,0.018	0.045
2387	"ENSG00000109654"	"TRIM2"	chr4	+	153322647	153324148	153322647	153322828	153324077	153324148	2387	6	2	5,7,4,2	0,0,0,0	298	149	0.00717266769379	0.0678353469573981	0.6	1.0,1.0,1.0,1.0	-0.4
2389	"ENSG00000100650"	"SRSF5"	chr14	+	69768797	69769251	69768797	69768896	69769181	69769251	2389	228	841	55,67,54,24	324,249,232,149	298	149	0.078328802212	0.36087198161957146	0.119	0.078,0.119,0.104,0.075	0.025
2390	"ENSG00000100650"	"SRSF5"	chr14	+	69769181	69770540	69769181	69769251	69769510	69770540	2390	394	0	266,164,280,214	4,0,0,0	298	149	1	1.0	1.0	0.971,1.0,1.0,1.0	0.007
2391	"ENSG00000100650"	"SRSF5"	chr14	+	69768797	69770540	69768797	69769251	69770466	69770540	2391	557	610	396,251,416,294	130,168,88,92	298	149	1.67517619776e-08	2.572592017988571e-06	0.313	0.604,0.428,0.703,0.615	-0.274
2392	"ENSG00000100650"	"SRSF5"	chr14	+	69771193	69772005	69771193	69771544	69771916	69772005	2392	799	7	181,137,221,177	0,0,0,0	298	149	0.407163503459	1.0	0.983	1.0,1.0,1.0,1.0	-0.017
2394	"ENSG00000185246"	"PRPF39"	chr14	+	45096423	45096758	45096423	45096492	45096595	45096758	2394	53	4	33,40,23,30	0,0,0,0	252	149	0.00478276289105	0.05124388811839285	0.887	1.0,1.0,1.0,1.0	-0.113
2395	"ENSG00000185246"	"PRPF39"	chr14	+	45096102	45097005	45096102	45096228	45096886	45097005	2395	66	21	26,21,34,27	6,10,6,1	298	149	0.226806305232	0.7227770102501976	0.611	0.684,0.512,0.739,0.931	-0.106
2398	"ENSG00000156500"	"FAM122C"	chrX	+	134807190	134807708	134807190	134807341	134807539	134807708	2398	6	4	3,0,2,0	2,0,0,0	298	149	1	1.0	0.429	0.429,NA,1.0,NA	-0.286
2400	"ENSG00000120549"	"KIAA1217"	chr10	+	24544980	24547843	24544980	24545103	24545826	24547843	2400	11	0	23,2,0,0	8,0,0,0	298	149	1	1.0	1.0	0.59,1.0,NA,NA	0.205
2403	"ENSG00000105821"	"DNAJC2"	chr7	-	103322510	103322794	103322510	103322632	103322702	103322794	2403	40	84	10,10,29,15	18,46,77,37	219	149	0.261742390839	0.7833753003401438	0.245	0.274,0.129,0.204,0.216	0.039
2411	"ENSG00000141562"	"NARF"	chr17	+	82483715	82484950	82483715	82483779	82484812	82484950	2411	0	6	8,0,2,0	33,2,0,1	298	149	0.125813960501	0.4960269225131112	0.0	0.108,0.0,1.0,0.0	-0.277
2413	"ENSG00000141452"	"RMC1"	chr18	+	23530228	23530612	23530228	23530297	23530386	23530612	2413	35	105	21,21,20,23	70,63,62,55	238	149	0.97113256129	1.0	0.173	0.158,0.173,0.168,0.207	-0.004
2414	"ENSG00000141452"	"RMC1"	chr18	+	23530228	23530612	23530228	23530297	23530510	23530612	2414	66	3	68,73,42,67	2,0,0,0	298	149	0.0496525377124	0.26599573774499996	0.917	0.944,1.0,1.0,1.0	-0.069
2416	"ENSG00000128609"	"NDUFA5"	chr7	-	123545610	123550586	123545610	123545676	123550469	123550586	2416	70	741	11,15,35,41	130,508,652,378	298	149	0.0255174431647	0.16828988590216257	0.045	0.041,0.015,0.026,0.051	0.012
2419	"ENSG00000126522"	"ASL"	chr7	+	66086743	66088921	66086743	66087791	66088806	66088921	2419	0	2	46,4,0,0	972,49,8,7	298	149	0.210224947958	0.6904027058702138	0.0	0.023,0.039,0.0,0.0	-0.015
2422	"ENSG00000143624"	"INTS3"	chr1	+	153746956	153748755	153746956	153747070	153748688	153748755	2422	14	2	48,22,19,43	0,0,0,0	298	149	0.0597634727654	0.29974681130391134	0.778	1.0,1.0,1.0,1.0	-0.222
2423	"ENSG00000143624"	"INTS3"	chr1	+	153772339	153772711	153772339	153772440	153772638	153772711	2423	4	9	9,0,0,2	60,4,0,0	298	149	1	1.0	0.182	0.07,0.0,NA,1.0	-0.175
2424	"ENSG00000143624"	"INTS3"	chr1	+	153773192	153774808	153773192	153773331	153774517	153774808	2424	3	0	27,4,2,0	4,0,0,0	298	149	1	1.0	1.0	0.771,1.0,1.0,NA	0.076
2425	"ENSG00000005700"	"IBTK"	chr6	-	82191072	82191879	82191072	82191216	82191786	82191879	2425	63	326	27,8,17,49	140,194,249,235	298	149	0.0225198754146	0.1558510691246459	0.088	0.088,0.02,0.033,0.094	0.029
2427	"ENSG00000137713"	"PPP2R1B"	chr11	-	111742052	111742665	111742052	111742144	111742522	111742665	2427	60	366	76,41,55,86	257,580,390,383	298	149	0.975668378449	1.0	0.076	0.129,0.034,0.066,0.101	-0.007
2428	"ENSG00000073331"	"ALPK1"	chr4	+	112425664	112426543	112425664	112425751	112426466	112426543	2428	22	15	3,7,6,7	8,12,15,7	298	149	0.0136178359509	0.10737780181333129	0.423	0.158,0.226,0.167,0.333	0.202
2429	"ENSG00000077232"	"DNAJC10"	chr2	+	182717015	182718290	182717015	182717072	182717940	182718290	2429	38	242	7,2,19,48	79,183,199,146	298	149	0.241491124112	0.7457681189315248	0.073	0.042,0.005,0.046,0.141	0.014
2430	"ENSG00000077232"	"DNAJC10"	chr2	+	182717015	182718290	182717015	182717072	182718156	182718290	2430	382	6	134,321,387,303	7,8,8,10	298	149	0.156320542282	0.5696426540784747	0.97	0.905,0.953,0.96,0.938	0.031
2431	"ENSG00000077232"	"DNAJC10"	chr2	+	182728575	182728994	182728575	182728658	182728862	182728994	2431	8	306	2,5,4,11	116,283,187,196	298	149	0.990004750089	1.0	0.013	0.009,0.009,0.011,0.027	-0.001
2432	"ENSG00000166913"	"YWHAB"	chr20	+	44901530	44904116	44901530	44901833	44903992	44904116	2432	45	377	18,23,30,18	278,165,252,271	298	149	0.226390636791	0.7222143182485162	0.056	0.031,0.065,0.056,0.032	0.01
2433	"ENSG00000166913"	"YWHAB"	chr20	+	44904967	44906096	44904967	44905131	44906000	44906096	2433	59	586	28,8,24,19	385,278,275,255	298	149	0.0344553775228	0.20651391412127776	0.048	0.035,0.014,0.042,0.036	0.016
2434	"ENSG00000070756"	"PABPC1"	chr8	-	100712651	100713181	100712651	100712789	100713086	100713181	2434	41	1445	49,18,12,18	3016,1170,812,1406	298	149	0.125735174749	0.4960269225131112	0.014	0.008,0.008,0.007,0.006	0.007
2435	"ENSG00000070756"	"PABPC1"	chr8	-	100717772	100718280	100717772	100717888	100718086	100718280	2435	167	1172	202,76,65,113	2039,834,786,1178	298	149	0.00422555949289	0.04781554163007105	0.067	0.047,0.044,0.04,0.046	0.023
2436	"ENSG00000070756"	"PABPC1"	chr8	-	100717772	100718280	100717772	100717888	100718182	100718280	2436	522	2	1064,333,285,458	4,2,0,1	298	149	1	1.0	0.992	0.993,0.988,1.0,0.996	-0.002
2437	"ENSG00000070756"	"PABPC1"	chr8	-	100717772	100718280	100717772	100717888	100718230	100718280	2437	260	4	794,212,115,182	0,0,2,2	298	149	0.218913191386	0.7052897524673826	0.97	1.0,1.0,0.966,0.978	-0.016
2441	"ENSG00000173020"	"GRK2"	chr11	+	67280731	67281184	67280731	67280783	67281092	67281184	2441	0	14	4,0,0,0	24,11,2,6	298	149	0.452842665865	1.0	0.0	0.077,0.0,0.0,0.0	-0.019
2446	"ENSG00000178104"	"PDE4DIP"	chr1	+	148929196	148931923	148929196	148929273	148931799	148931923	2446	1	4	0,1,0,2	0,22,9,6	298	149	1	1.0	0.111	NA,0.022,0.0,0.143	0.056
2447	"ENSG00000178104"	"PDE4DIP"	chr1	+	148991884	148993882	148991884	148991973	148992254	148993882	2447	2	1	0,0,0,3	0,0,0,0	298	149	1	1.0	0.5	NA,NA,NA,1.0	-0.5
2449	"ENSG00000008513"	"ST3GAL1"	chr8	-	133475718	133476600	133475718	133476074	133476277	133476600	2449	227	53	32,3,5,9	13,18,8,5	298	149	0.000128636589199	0.003515703391243856	0.682	0.552,0.077,0.238,0.474	0.347
2450	"ENSG00000108591"	"DRG2"	chr17	+	18099016	18100435	18099016	18099077	18099632	18100435	2450	1	2	2,0,0,0	16,2,0,0	298	149	1	1.0	0.2	0.059,0.0,NA,NA	0.171
2454	"ENSG00000164039"	"BDH2"	chr4	-	103085348	103086540	103085348	103085462	103085698	103086540	2454	114	15	65,60,93,93	10,1,2,0	298	149	0.002083273649	0.029338679118013102	0.792	0.765,0.968,0.959,1.0	-0.131
2455	"ENSG00000164039"	"BDH2"	chr4	-	103085348	103086540	103085348	103085462	103086479	103086540	2455	54	88	49,32,18,16	63,60,26,22	298	149	0.752945906366	1.0	0.235	0.28,0.211,0.257,0.267	-0.019
2456	"ENSG00000160613"	"PCSK7"	chr11	-	117223207	117224216	117223207	117223308	117224077	117224216	2456	2	1	9,5,0,0	20,1,0,2	298	149	1	1.0	0.5	0.184,0.714,NA,0.0	0.201
2459	"ENSG00000184205"	"TSPYL2"	chrX	+	53084531	53084866	53084531	53084622	53084754	53084866	2459	21	15	8,2,2,0	34,7,12,13	281	149	8.30075730818e-07	7.64855494825157e-05	0.426	0.111,0.132,0.081,0.0	0.345
2460	"ENSG00000204564"	"C6orf136"	chr6	+	30652647	30653109	30652647	30652717	30652801	30653109	2460	0	2	6,3,0,0	35,5,4,2	233	149	0.0588100143442	0.29727632642640284	0.0	0.099,0.277,0.0,0.0	-0.094
2461	"ENSG00000203875"	"SNHG5"	chr6	-	85677006	85677492	85677006	85677191	85677423	85677492	2461	210	1201	45,54,69,78	1370,1183,709,1160	298	149	4.35207425653e-14	4.6784798257697505e-11	0.08	0.016,0.022,0.046,0.033	0.051
2462	"ENSG00000203875"	"SNHG5"	chr6	-	85677423	85677875	85677423	85677492	85677790	85677875	2462	102	3	39,32,41,28	0,1,2,3	298	149	0.781421511427	1.0	0.944	1.0,0.941,0.911,0.824	0.025
2463	"ENSG00000203875"	"SNHG5"	chr6	-	85677078	85677875	85677078	85677492	85677794	85677875	2463	104	765	43,33,43,28	955,1013,327,421	298	149	5.45212830438e-07	5.67197218762113e-05	0.064	0.022,0.016,0.062,0.032	0.031
2464	"ENSG00000203875"	"SNHG5"	chr6	-	85677423	85678032	85677423	85677492	85677953	85678032	2464	132	52	42,43,47,47	16,28,17,5	298	149	0.627672367122	1.0	0.559	0.568,0.434,0.58,0.825	-0.043
2465	"ENSG00000203875"	"SNHG5"	chr6	-	85677423	85678032	85677423	85677875	85677953	85678032	2465	100	943	62,36,48,45	670,929,655,603	227	149	0.00746677489224	0.07000101461475	0.065	0.057,0.025,0.046,0.047	0.021
