ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
13970	"ENSG00000127603"	"MACF1"	chr1	+	39315512	39315691	39310830	39311000	39316390	39316529
13972	"ENSG00000127603"	"MACF1"	chr1	+	39331202	39336653	39327217	39327353	39337181	39337331
13973	"ENSG00000127603"	"MACF1"	chr1	+	39346976	39347210	39340803	39340953	39349477	39349627
13975	"ENSG00000127603"	"MACF1"	chr1	+	39381952	39382152	39380243	39380373	39385433	39385929
13978	"ENSG00000127603"	"MACF1"	chr1	+	39429826	39430068	39429241	39429326	39430701	39430908
13979	"ENSG00000127603"	"MACF1"	chr1	+	39433047	39433155	39432534	39432654	39434413	39434632
13986	"ENSG00000250903"	"GMDS-DT"	chr6	+	2263600	2263684	2248836	2248926	2283516	2283763
13987	"ENSG00000250903"	"GMDS-DT"	chr6	+	2263600	2263684	2248836	2248926	2360543	2362108
13989	"ENSG00000250903"	"GMDS-DT"	chr6	+	2263600	2263684	2248836	2248926	2398576	2398778
13990	"ENSG00000250903"	"GMDS-DT"	chr6	+	2269697	2269799	2263600	2263684	2283498	2283774
13991	"ENSG00000250903"	"GMDS-DT"	chr6	+	2269697	2269799	2263600	2263684	2329282	2329404
13993	"ENSG00000250903"	"GMDS-DT"	chr6	+	2269697	2269799	2263600	2263684	2398576	2398778
13994	"ENSG00000250903"	"GMDS-DT"	chr6	+	2271815	2273417	2269697	2269799	2283498	2283774
13995	"ENSG00000250903"	"GMDS-DT"	chr6	+	2283516	2283763	2263600	2263684	2329282	2329404
13996	"ENSG00000250903"	"GMDS-DT"	chr6	+	2329282	2329332	2263600	2263684	2398576	2398778
14000	"ENSG00000250903"	"GMDS-DT"	chr6	+	2397220	2397626	2263600	2263684	2398576	2398778
14003	"ENSG00000250903"	"GMDS-DT"	chr6	+	2397543	2397626	2263600	2263684	2398576	2398778
14007	"ENSG00000250903"	"GMDS-DT"	chr6	+	2453963	2454021	2398882	2399037	2480833	2481169
14016	"ENSG00000140455"	"USP3"	chr15	+	63558105	63558188	63556666	63556748	63559856	63559884
14017	"ENSG00000140455"	"USP3"	chr15	+	63559856	63559970	63556666	63556748	63562894	63563008
14019	"ENSG00000140455"	"USP3"	chr15	+	63570432	63570579	63562894	63563008	63574045	63574152
14030	"ENSG00000160293"	"VAV2"	chr9	-	133926215	133926327	133925850	133925948	133927795	133927892
14031	"ENSG00000160293"	"VAV2"	chr9	-	133927795	133927892	133926215	133926327	133939102	133939301
14054	"ENSG00000131446"	"MGAT1"	chr5	-	180795837	180795875	180792372	180793097	180808501	180808758
14055	"ENSG00000131446"	"MGAT1"	chr5	-	180795837	180795875	180792372	180793097	180808647	180809076
14056	"ENSG00000131446"	"MGAT1"	chr5	-	180808501	180808597	180793061	180793097	180815413	180815652
14068	"ENSG00000176783"	"RUFY1"	chr5	+	179596561	179596681	179594865	179594963	179598691	179598821
14076	"ENSG00000197321"	"SVIL"	chr10	-	29487162	29487299	29486409	29486557	29488600	29488756
14079	"ENSG00000197321"	"SVIL"	chr10	-	29532001	29532172	29531253	29531288	29535988	29536069
14081	"ENSG00000197321"	"SVIL"	chr10	-	29535988	29536069	29531253	29531288	29550596	29551263
14086	"ENSG00000113240"	"CLK4"	chr5	-	178619837	178619896	178616881	178618778	178622392	178622459
14088	"ENSG00000113240"	"CLK4"	chr5	-	178619837	178620673	178618555	178618778	178622392	178622459
14090	"ENSG00000113240"	"CLK4"	chr5	-	178622392	178622459	178618555	178618778	178623255	178623416
14091	"ENSG00000113240"	"CLK4"	chr5	-	178622392	178622459	178619837	178619896	178623255	178623416
14096	"ENSG00000134121"	"CHL1"	chr3	+	390954	391159	390700	390816	391674	391797
14098	"ENSG00000187522"	"HSPA14"	chr10	+	14851218	14851323	14849720	14849811	14852369	14852531
14099	"ENSG00000187522"	"HSPA14"	chr10	+	14852369	14852531	14849720	14849811	14854124	14854207
14100	"ENSG00000187522"	"HSPA14"	chr10	+	14854124	14854280	14852369	14852531	14855840	14855943
14103	"ENSG00000170074"	"FAM153A"	chr5	-	177718146	177718333	177717162	177717296	177718448	177718603
14122	"ENSG00000153071"	"DAB2"	chr5	-	39375996	39376106	39375013	39375084	39376649	39377282
14123	"ENSG00000153071"	"DAB2"	chr5	-	39381453	39381616	39376649	39377282	39388304	39388367
14125	"ENSG00000153071"	"DAB2"	chr5	-	39388304	39388367	39376649	39377282	39388798	39388852
14128	"ENSG00000153071"	"DAB2"	chr5	-	39418180	39418345	39394353	39394421	39423703	39423897
14132	"ENSG00000153071"	"DAB2"	chr5	-	39423703	39423897	39418180	39418345	39424803	39424868
14142	"ENSG00000166888"	"STAT6"	chr12	-	57110076	57110110	57108162	57108299	57110381	57110543
14145	"ENSG00000153147"	"SMARCA5"	chr4	+	143540362	143540495	143538785	143538938	143543508	143543657
14146	"ENSG00000153147"	"SMARCA5"	chr4	+	143545924	143546047	143545469	143545583	143546775	143546908
14151	"ENSG00000125846"	"ZNF133"	chr20	+	18298288	18298464	18297984	18298062	18305667	18305807
14152	"ENSG00000125846"	"ZNF133"	chr20	+	18298288	18298464	18297984	18298062	18305680	18305807
14154	"ENSG00000125846"	"ZNF133"	chr20	+	18305007	18305178	18298288	18298464	18305680	18305807
14165	"ENSG00000104320"	"NBN"	chr8	-	89943252	89943366	89937025	89937075	89953243	89953354
14167	"ENSG00000104320"	"NBN"	chr8	-	89946139	89946295	89943252	89943366	89953243	89953691
14168	"ENSG00000104320"	"NBN"	chr8	-	89947823	89947892	89943252	89943366	89953243	89953354
14169	"ENSG00000104320"	"NBN"	chr8	-	89947823	89947892	89946139	89946295	89953243	89953354
14170	"ENSG00000104320"	"NBN"	chr8	-	89958724	89958854	89955282	89955555	89964409	89964507
14171	"ENSG00000104320"	"NBN"	chr8	-	89978219	89978323	89971172	89971290	89980733	89980893
14172	"ENSG00000104320"	"NBN"	chr8	-	89980733	89980893	89971172	89971290	89981374	89981523
14173	"ENSG00000104320"	"NBN"	chr8	-	89981374	89981523	89980733	89980852	89981952	89982002
14174	"ENSG00000104320"	"NBN"	chr8	-	89981374	89981523	89980733	89980852	89982721	89982855
14175	"ENSG00000104320"	"NBN"	chr8	-	89981952	89982002	89980733	89980852	89982721	89982855
14183	"ENSG00000118690"	"ARMC2"	chr6	+	108894466	108894543	108876142	108876350	108899693	108899792
14184	"ENSG00000118690"	"ARMC2"	chr6	+	108936899	108936999	108928087	108928233	108953032	108953351
14197	"ENSG00000286070"	"AP000356.5"	chr22	+	24567983	24568176	24557656	24557800	24571915	24572017
14198	"ENSG00000113742"	"CPEB4"	chr5	+	173932449	173932500	173910522	173910604	173942883	173943049
14201	"ENSG00000113742"	"CPEB4"	chr5	+	173942883	173943049	173910522	173910604	173944966	173945140
14218	"ENSG00000024048"	"UBR2"	chr6	+	42592150	42592229	42573733	42573993	42594190	42594304
14219	"ENSG00000024048"	"UBR2"	chr6	+	42592150	42592229	42573733	42573993	42603587	42603718
14220	"ENSG00000024048"	"UBR2"	chr6	+	42594190	42594304	42573733	42573993	42603587	42603718
14221	"ENSG00000024048"	"UBR2"	chr6	+	42594190	42594304	42592150	42592229	42603587	42603718
14222	"ENSG00000024048"	"UBR2"	chr6	+	42605720	42605859	42603587	42603718	42606588	42606651
14223	"ENSG00000024048"	"UBR2"	chr6	+	42615070	42615178	42612170	42612291	42616001	42616090
14224	"ENSG00000024048"	"UBR2"	chr6	+	42640208	42640270	42637010	42637194	42641581	42641692
14225	"ENSG00000024048"	"UBR2"	chr6	+	42644472	42644536	42644213	42644336	42645465	42645590
14226	"ENSG00000024048"	"UBR2"	chr6	+	42663257	42663419	42662183	42662277	42665408	42665512
14227	"ENSG00000024048"	"UBR2"	chr6	+	42665408	42665512	42663257	42663419	42666166	42666245
14228	"ENSG00000024048"	"UBR2"	chr6	+	42676055	42676191	42674125	42674193	42676782	42676873
14229	"ENSG00000024048"	"UBR2"	chr6	+	42679723	42679832	42678538	42678669	42683054	42683111
14230	"ENSG00000024048"	"UBR2"	chr6	+	42683054	42683111	42679723	42679832	42684793	42684871
14231	"ENSG00000186532"	"SMYD4"	chr17	-	1811970	1812115	1804345	1804715	1827860	1828006
14235	"ENSG00000113719"	"ERGIC1"	chr5	+	172921526	172921626	172914713	172914838	172924004	172924109
14237	"ENSG00000235899"	"LINC01564"	chr6	+	53621208	53621487	53616470	53616800	53624599	53624714
14238	"ENSG00000235899"	"LINC01564"	chr6	+	53621208	53621487	53616470	53616800	53628574	53628691
14239	"ENSG00000235899"	"LINC01564"	chr6	+	53624599	53624714	53616470	53616800	53628574	53628691
14240	"ENSG00000235899"	"LINC01564"	chr6	+	53624599	53624714	53621208	53621487	53628574	53628691
14245	"ENSG00000185627"	"PSMD13"	chr11	+	244674	244705	244425	244469	247276	247448
14246	"ENSG00000185627"	"PSMD13"	chr11	+	244674	244761	244040	244469	247276	247300
14253	"ENSG00000132840"	"BHMT2"	chr5	+	79080686	79080878	79079368	79079460	79083627	79083856
14254	"ENSG00000132840"	"BHMT2"	chr5	+	79083627	79083856	79079368	79079460	79088492	79089195
14269	"ENSG00000163635"	"ATXN7"	chr3	+	63913156	63913225	63912587	63912923	63952378	63952483
14280	"ENSG00000137434"	"C6orf52"	chr6	-	10686965	10687056	10683186	10683232	10694493	10694609
14282	"ENSG00000137434"	"C6orf52"	chr6	-	10686965	10687164	10683186	10683232	10694493	10694533
14283	"ENSG00000137434"	"C6orf52"	chr6	-	10687479	10687561	10683186	10683232	10694493	10694533
14285	"ENSG00000104497"	"SNX16"	chr8	-	81815324	81815394	81803091	81803228	81823791	81823940
14286	"ENSG00000104497"	"SNX16"	chr8	-	81823791	81823940	81803091	81803228	81839611	81840082
14294	"ENSG00000182985"	"CADM1"	chr11	-	115190887	115190941	115178643	115178775	115209573	115209657
14297	"ENSG00000182985"	"CADM1"	chr11	-	115198405	115198438	115190608	115190941	115209573	115209657
14302	"ENSG00000145414"	"NAF1"	chr4	-	163133153	163133256	163128668	163129348	163137198	163137250
14303	"ENSG00000145414"	"NAF1"	chr4	-	163158224	163158327	163148340	163148434	163164216	163164391
14308	"ENSG00000146233"	"CYP39A1"	chr6	-	46587076	46587165	46553766	46553854	46595986	46596120
14309	"ENSG00000146233"	"CYP39A1"	chr6	-	46588033	46588129	46587076	46587165	46595986	46596120
14310	"ENSG00000146233"	"CYP39A1"	chr6	-	46595986	46596120	46588033	46588129	46625417	46625508
14313	"ENSG00000146233"	"CYP39A1"	chr6	-	46642162	46642298	46637828	46637978	46652405	46652818
14316	"ENSG00000101166"	"PRELID3B"	chr20	-	59038465	59038634	59036689	59036760	59042698	59042732
14325	"ENSG00000164338"	"UTP15"	chr5	+	73572488	73572624	73570585	73570711	73576951	73577036
14337	"ENSG00000163468"	"CCT3"	chr1	-	156320838	156321025	156318867	156319017	156324971	156325086
14347	"ENSG00000198612"	"COPS8"	chr2	+	237089861	237089994	237088604	237088653	237093662	237094197
14348	"ENSG00000198612"	"COPS8"	chr2	+	237089861	237089994	237088604	237088653	237094089	237094186
14353	"ENSG00000116459"	"ATP5PB"	chr1	+	111454210	111454356	111449681	111449873	111456226	111456249
14358	"ENSG00000150593"	"PDCD4"	chr10	+	110876669	110876753	110875965	110876070	110881274	110881535
14363	"ENSG00000273345"	"AC104109.4"	chr5	-	134308573	134308727	134308137	134308466	134319357	134319497
14364	"ENSG00000273345"	"AC104109.4"	chr5	-	134308573	134308727	134308137	134308466	134321790	134321903
14365	"ENSG00000273345"	"AC104109.4"	chr5	-	134312291	134312380	134308137	134308466	134319357	134319497
14366	"ENSG00000273345"	"AC104109.4"	chr5	-	134312291	134312380	134308137	134308466	134321790	134321903
14368	"ENSG00000273345"	"AC104109.4"	chr5	-	134312291	134312380	134308573	134308727	134321790	134321903
14369	"ENSG00000273345"	"AC104109.4"	chr5	-	134319357	134319497	134308137	134308466	134321790	134321903
14370	"ENSG00000273345"	"AC104109.4"	chr5	-	134319357	134319497	134308573	134308727	134321790	134321903
14371	"ENSG00000273345"	"AC104109.4"	chr5	-	134319357	134319497	134312291	134312380	134321790	134321903
14372	"ENSG00000273345"	"AC104109.4"	chr5	-	134321790	134321903	134312291	134312380	134370997	134371043
14373	"ENSG00000113282"	"CLINT1"	chr5	-	157789362	157789513	157785746	157787992	157791702	157791724
14374	"ENSG00000113282"	"CLINT1"	chr5	-	157789362	157789567	157785742	157787992	157791702	157791995
14377	"ENSG00000113282"	"CLINT1"	chr5	-	157809627	157809805	157805865	157806112	157813062	157813227
14385	"ENSG00000135074"	"ADAM19"	chr5	-	157518822	157518888	157513423	157513505	157519838	157520031
14386	"ENSG00000135074"	"ADAM19"	chr5	-	157519838	157520031	157513423	157513505	157530806	157530883
14393	"ENSG00000113263"	"ITK"	chr5	+	157244261	157244478	157243622	157243794	157245725	157245790
14397	"ENSG00000116906"	"GNPAT"	chr1	+	231270757	231271000	231267679	231267903	231272311	231272391
14415	"ENSG00000008394"	"MGST1"	chr12	+	16357604	16357699	16354230	16354378	16367324	16367465
14416	"ENSG00000008394"	"MGST1"	chr12	+	16357604	16357699	16354230	16354378	16383506	16383604
14418	"ENSG00000008394"	"MGST1"	chr12	+	16367324	16367465	16354230	16354378	16383506	16383604
14419	"ENSG00000008394"	"MGST1"	chr12	+	16367324	16367465	16357604	16357699	16376121	16377192
14448	"ENSG00000058799"	"YIPF1"	chr1	-	53866757	53866924	53866194	53866382	53871371	53871488
14461	"ENSG00000102384"	"CENPI"	chrX	+	101098711	101098843	101098443	101098539	101101057	101101205
14462	"ENSG00000102384"	"CENPI"	chrX	+	101099808	101100065	101098443	101098539	101101057	101101295
14463	"ENSG00000102384"	"CENPI"	chrX	+	101126708	101126798	101120737	101120784	101127137	101127266
14464	"ENSG00000102384"	"CENPI"	chrX	+	101161527	101161569	101147942	101148161	101162832	101162987
14466	"ENSG00000113716"	"HMGXB3"	chr5	+	150006472	150006647	150004850	150004989	150012254	150012353
14467	"ENSG00000113716"	"HMGXB3"	chr5	+	150010110	150010608	150006472	150006647	150012254	150012353
14468	"ENSG00000113716"	"HMGXB3"	chr5	+	150012254	150012353	150006472	150006647	150018565	150018697
14469	"ENSG00000113716"	"HMGXB3"	chr5	+	150024261	150024408	150018565	150018697	150024504	150024680
14470	"ENSG00000113716"	"HMGXB3"	chr5	+	150032453	150032603	150030316	150030839	150036635	150036937
14491	"ENSG00000132780"	"NASP"	chr1	+	45614095	45614181	45610553	45613248	45614292	45614366
14512	"ENSG00000116991"	"SIPA1L2"	chr1	-	232533489	232533583	232513856	232515608	232629868	232630122
14513	"ENSG00000116991"	"SIPA1L2"	chr1	-	232574173	232574222	232513856	232515608	232608911	232608988
14514	"ENSG00000116991"	"SIPA1L2"	chr1	-	232574173	232574222	232513856	232515608	232629868	232630133
14516	"ENSG00000116991"	"SIPA1L2"	chr1	-	232574173	232574222	232533489	232533583	232629868	232630133
14518	"ENSG00000116991"	"SIPA1L2"	chr1	-	232608911	232608988	232513856	232515608	232629868	232630109
14522	"ENSG00000122642"	"FKBP9"	chr7	+	32988506	32988652	32980363	32980553	32996162	32996349
14525	"ENSG00000163297"	"ANTXR2"	chr4	-	79977620	79977701	79901145	79907467	79978006	79978174
14527	"ENSG00000163297"	"ANTXR2"	chr4	-	80035971	80036032	80033471	80033570	80054271	80054352
14532	"ENSG00000112357"	"PEX7"	chr6	+	136846072	136846181	136845614	136845692	136898141	136898241
14534	"ENSG00000112357"	"PEX7"	chr6	+	136872197	136872253	136869889	136870003	136898141	136898241
14535	"ENSG00000112357"	"PEX7"	chr6	+	136898141	136898241	136872197	136872253	136913457	136913829
14537	"ENSG00000249961"	"TERB1"	chr16	-	66772588	66772749	66769962	66770309	66777202	66777334
14548	"ENSG00000081791"	"DELE1"	chr5	+	141938855	141938904	141938520	141938760	141939505	141940146
14549	"ENSG00000081791"	"DELE1"	chr5	+	141938855	141938904	141938520	141938760	141939553	141940120
14551	"ENSG00000196950"	"SLC39A10"	chr2	+	195706615	195706785	195683698	195683906	195708655	195708844
14555	"ENSG00000038210"	"PI4K2B"	chr4	+	25268442	25268576	25263749	25263849	25277013	25277306
14556	"ENSG00000038210"	"PI4K2B"	chr4	+	25269143	25269203	25268442	25268576	25277013	25277306
14563	"ENSG00000131504"	"DIAPH1"	chr5	-	141584123	141584225	141583484	141583615	141587041	141587176
14571	"ENSG00000173692"	"PSMD1"	chr2	+	231079535	231079614	231078658	231078747	231080140	231080314
14573	"ENSG00000173692"	"PSMD1"	chr2	+	231087116	231087181	231085018	231085114	231146239	231146356
14575	"ENSG00000173692"	"PSMD1"	chr2	+	231138735	231138850	231087116	231087181	231146239	231146356
14578	"ENSG00000173692"	"PSMD1"	chr2	+	231153563	231153666	231146239	231146356	231161339	231161509
14588	"ENSG00000107968"	"MAP3K8"	chr10	+	30437175	30437406	30434664	30434748	30438915	30439274
14589	"ENSG00000107968"	"MAP3K8"	chr10	+	30451637	30451744	30450257	30450519	30458083	30458236
14590	"ENSG00000118939"	"UCHL3"	chr13	+	75549975	75549987	75549482	75549670	75560752	75560881
14591	"ENSG00000118939"	"UCHL3"	chr13	+	75549975	75549987	75549790	75549862	75560752	75560881
14593	"ENSG00000118939"	"UCHL3"	chr13	+	75604768	75604827	75594914	75594990	75605728	75605930
14599	"ENSG00000124532"	"MRS2"	chr6	+	24410726	24410799	24409460	24409573	24412285	24412395
14602	"ENSG00000113141"	"IK"	chr5	+	140655828	140655992	140654680	140654727	140657553	140657662
14616	"ENSG00000100284"	"TOM1"	chr22	+	35321958	35322019	35317876	35317961	35323027	35323177
14618	"ENSG00000100284"	"TOM1"	chr22	+	35321958	35322037	35317876	35317961	35323027	35323177
14626	"ENSG00000119685"	"TTLL5"	chr14	+	75709178	75709239	75707622	75707707	75717860	75717962
14627	"ENSG00000119685"	"TTLL5"	chr14	+	75732155	75732233	75720595	75720703	75732337	75732419
14630	"ENSG00000119685"	"TTLL5"	chr14	+	75902141	75902224	75882684	75882902	75954423	75955079
14638	"ENSG00000185404"	"SP140L"	chr2	+	230391714	230391807	230389918	230390023	230392086	230392229
14647	"ENSG00000134644"	"PUM1"	chr1	-	30992389	30992660	30981311	30981405	31028795	31028864
14648	"ENSG00000134644"	"PUM1"	chr1	-	30995053	30995220	30992389	30992660	31028795	31028864
14649	"ENSG00000134644"	"PUM1"	chr1	-	31005852	31006031	30995053	30995220	31006993	31007102
14651	"ENSG00000134644"	"PUM1"	chr1	-	31006993	31007102	30995053	30995220	31028795	31028864
14653	"ENSG00000184584"	"STING1"	chr5	-	139477328	139477515	139475532	139476454	139477744	139477908
14655	"ENSG00000184584"	"STING1"	chr5	-	139477744	139477908	139476069	139476454	139478269	139478508
14675	"ENSG00000261556"	"SMG1P7"	chr16	-	70235312	70235443	70234996	70235158	70241035	70241260
14685	"ENSG00000280987"	"MATR3"	chr5	+	139279934	139280058	139279050	139279129	139293452	139293575
14687	"ENSG00000280987"	"MATR3"	chr5	+	139279934	139280058	139279050	139279129	139314674	139314736
14691	"ENSG00000280987"	"MATR3"	chr5	+	139293452	139293575	139279934	139280058	139307238	139308327
14695	"ENSG00000280987"	"MATR3"	chr5	+	139318907	139319033	139317595	139317721	139321897	139322029
14696	"ENSG00000280987"	"MATR3"	chr5	+	139319333	139319501	139318907	139319033	139321897	139322029
14697	"ENSG00000280987"	"MATR3"	chr5	+	139321897	139322029	139319333	139319501	139322462	139322506
14698	"ENSG00000120705"	"ETF1"	chr5	-	138511044	138511200	138510564	138510629	138511474	138511604
14699	"ENSG00000120705"	"ETF1"	chr5	-	138512763	138512954	138511103	138511604	138513567	138513706
14700	"ENSG00000120705"	"ETF1"	chr5	-	138513567	138513706	138512698	138512954	138517560	138517641
14716	"ENSG00000166741"	"NNMT"	chr11	+	114297950	114298158	114296398	114296710	114312044	114312516
14717	"ENSG00000174990"	"CA5A"	chr16	-	87891798	87891954	87888012	87888272	87901911	87901974
14722	"ENSG00000113648"	"MACROH2A1"	chr5	-	135343259	135343434	135333899	135335141	135345967	135346057
14773	"ENSG00000113575"	"PPP2CA"	chr5	-	134199085	134199204	134194331	134197844	134200984	134201074
14774	"ENSG00000113575"	"PPP2CA"	chr5	-	134200334	134200496	134199085	134199204	134200984	134201074
14775	"ENSG00000113558"	"SKP1"	chr5	-	134170950	134171038	134167169	134167243	134173700	134173766
14778	"ENSG00000113558"	"SKP1"	chr5	-	134173700	134173766	134170950	134171038	134173925	134174022
14783	"ENSG00000155329"	"ZCCHC10"	chr5	-	133006758	133006920	133000131	133000173	133026496	133026549
14787	"ENSG00000155329"	"ZCCHC10"	chr5	-	133022840	133022906	133019037	133019203	133026496	133026549
14788	"ENSG00000072364"	"AFF4"	chr5	-	132883339	132883560	132875394	132881186	132885075	132885119
14789	"ENSG00000072364"	"AFF4"	chr5	-	132888096	132888160	132887845	132887982	132892163	132892404
14790	"ENSG00000072364"	"AFF4"	chr5	-	132889078	132889173	132888096	132888160	132892163	132892404
14793	"ENSG00000072364"	"AFF4"	chr5	-	132937648	132937740	132937066	132937193	132963258	132963634
14802	"ENSG00000135049"	"AGTPBP1"	chr9	-	85588297	85588478	85586830	85586960	85589527	85589681
14803	"ENSG00000135049"	"AGTPBP1"	chr9	-	85632661	85633374	85621201	85621285	85642826	85642943
14805	"ENSG00000135049"	"AGTPBP1"	chr9	-	85672549	85672681	85669484	85669578	85677435	85677582
14807	"ENSG00000135049"	"AGTPBP1"	chr9	-	85681267	85681335	85677435	85677582	85692688	85692780
14808	"ENSG00000135049"	"AGTPBP1"	chr9	-	85692688	85692813	85681267	85681335	85712501	85712566
14815	"ENSG00000197208"	"SLC22A4"	chr5	+	132322183	132322355	132313613	132313768	132327276	132327403
14818	"ENSG00000137968"	"SLC44A5"	chr1	-	75214604	75214678	75213918	75213989	75215753	75215857
14819	"ENSG00000137968"	"SLC44A5"	chr1	-	75274957	75275042	75251209	75251294	75300611	75300685
14841	"ENSG00000217128"	"FNIP1"	chr5	-	131647089	131647205	131641713	131644763	131651801	131651999
14842	"ENSG00000217128"	"FNIP1"	chr5	-	131651801	131651999	131647089	131647205	131670462	131670631
14843	"ENSG00000217128"	"FNIP1"	chr5	-	131679028	131679175	131677596	131677872	131698916	131699002
14844	"ENSG00000217128"	"FNIP1"	chr5	-	131698916	131699002	131679028	131679175	131704064	131704266
14846	"ENSG00000217128"	"FNIP1"	chr5	-	131718985	131719060	131716564	131716656	131719316	131719417
14849	"ENSG00000273217"	"AC008695.1"	chr5	-	131492581	131492785	131489545	131489654	131495552	131495660
14850	"ENSG00000273217"	"AC008695.1"	chr5	-	131495552	131495660	131492581	131492785	131498442	131498607
14851	"ENSG00000273217"	"AC008695.1"	chr5	-	131508070	131508207	131505363	131505522	131510313	131510491
14852	"ENSG00000273217"	"AC008695.1"	chr5	-	131548046	131548190	131521389	131521521	131592382	131592466
14854	"ENSG00000273217"	"AC008695.1"	chr5	-	131592382	131592466	131561977	131562047	131603270	131603327
14856	"ENSG00000186687"	"LYRM7"	chr5	+	131180094	131180167	131170943	131171038	131187027	131187109
14857	"ENSG00000186687"	"LYRM7"	chr5	+	131182228	131182299	131180094	131180167	131187027	131187109
14859	"ENSG00000186687"	"LYRM7"	chr5	+	131187027	131187109	131180094	131180167	131199530	131205428
14866	"ENSG00000169567"	"HINT1"	chr5	-	131162571	131162676	131156910	131159611	131165094	131165231
14868	"ENSG00000169567"	"HINT1"	chr5	-	131163330	131163492	131162571	131162676	131165094	131165349
14869	"ENSG00000124177"	"CHD6"	chr20	-	41487664	41487808	41484351	41484607	41488427	41488604
14870	"ENSG00000124177"	"CHD6"	chr20	-	41514804	41514952	41512845	41512995	41533049	41533285
14871	"ENSG00000124177"	"CHD6"	chr20	-	41533049	41533570	41512845	41512995	41618339	41618384
14872	"ENSG00000124177"	"CHD6"	chr20	-	41533049	41533570	41514804	41514952	41551304	41551360
14873	"ENSG00000124177"	"CHD6"	chr20	-	41551304	41551360	41533049	41533570	41564010	41564151
14876	"ENSG00000124177"	"CHD6"	chr20	-	41564010	41564151	41551304	41551360	41618339	41618375
14878	"ENSG00000197608"	"ZNF841"	chr19	-	52093845	52093971	52088936	52089002	52095574	52095755
14880	"ENSG00000196911"	"KPNA5"	chr6	+	116689319	116689453	116681210	116681338	116698703	116698798
14881	"ENSG00000196911"	"KPNA5"	chr6	+	116692054	116692156	116689319	116689453	116692292	116692392
14882	"ENSG00000196911"	"KPNA5"	chr6	+	116692054	116692156	116689319	116689453	116698703	116698798
14883	"ENSG00000196911"	"KPNA5"	chr6	+	116692292	116692392	116689319	116689453	116698703	116698798
14884	"ENSG00000196911"	"KPNA5"	chr6	+	116692292	116692392	116692054	116692156	116698703	116698798
14885	"ENSG00000196911"	"KPNA5"	chr6	+	116698703	116698798	116692292	116692392	116702018	116702150
14892	"ENSG00000153310"	"CYRIB"	chr8	-	129846803	129846874	129839592	129842205	129849242	129849369
14959	"ENSG00000151292"	"CSNK1G3"	chr5	+	123575728	123575963	123573392	123573541	123588067	123588153
14962	"ENSG00000112299"	"VNN1"	chr6	-	132693023	132693315	132692222	132692584	132693989	132694182
14963	"ENSG00000112299"	"VNN1"	chr6	-	132711708	132711839	132693989	132694182	132713825	132714055
14965	"ENSG00000157992"	"KRTCAP3"	chr2	+	27443948	27444061	27443397	27443532	27446300	27446479
14968	"ENSG00000064652"	"SNX24"	chr5	+	122946054	122946159	122936732	122936817	122999911	122999984
14970	"ENSG00000064652"	"SNX24"	chr5	+	122983017	122983095	122946054	122946159	122998207	122998314
14971	"ENSG00000064652"	"SNX24"	chr5	+	122983017	122983095	122946054	122946159	122999911	123000006
14972	"ENSG00000064652"	"SNX24"	chr5	+	123001939	123002004	123001404	123001437	123007681	123007774
14973	"ENSG00000064652"	"SNX24"	chr5	+	123001939	123002080	123001404	123001437	123007681	123008610
14979	"ENSG00000214435"	"AS3MT"	chr10	+	102870083	102870211	102869804	102869845	102872447	102872598
14980	"ENSG00000214435"	"AS3MT"	chr10	+	102874591	102874661	102870083	102870211	102876953	102877035
14981	"ENSG00000214435"	"AS3MT"	chr10	+	102876953	102877035	102874591	102874661	102878378	102878510
14982	"ENSG00000214435"	"AS3MT"	chr10	+	102878378	102878510	102876953	102877035	102878848	102878991
14987	"ENSG00000050393"	"MCUR1"	chr6	-	13791877	13791992	13786556	13790864	13793893	13793947
14988	"ENSG00000050393"	"MCUR1"	chr6	-	13791877	13791992	13786556	13790864	13798832	13798904
14989	"ENSG00000050393"	"MCUR1"	chr6	-	13791877	13791992	13788645	13788704	13793893	13793947
14990	"ENSG00000050393"	"MCUR1"	chr6	-	13793893	13793947	13786556	13790864	13798832	13798904
14991	"ENSG00000050393"	"MCUR1"	chr6	-	13793893	13793947	13791877	13791992	13798832	13798904
14992	"ENSG00000050393"	"MCUR1"	chr6	-	13798832	13798904	13791877	13791992	13800340	13800382
14993	"ENSG00000050393"	"MCUR1"	chr6	-	13801287	13801389	13800340	13800382	13802242	13802346
14999	"ENSG00000186132"	"C2orf76"	chr2	-	119317465	119317503	119311621	119311703	119339826	119339971
15000	"ENSG00000186132"	"C2orf76"	chr2	-	119321153	119321204	119317465	119317503	119339826	119339971
15031	"ENSG00000005100"	"DHX33"	chr17	-	5448808	5448895	5440916	5444513	5450202	5450406
15043	"ENSG00000124786"	"SLC35B3"	chr6	-	8412884	8413699	8411462	8411700	8414907	8414977
15044	"ENSG00000124786"	"SLC35B3"	chr6	-	8417401	8417494	8416883	8416995	8419579	8419677
15045	"ENSG00000124786"	"SLC35B3"	chr6	-	8417401	8417494	8416883	8416995	8420720	8420828
15047	"ENSG00000124786"	"SLC35B3"	chr6	-	8419579	8419677	8416883	8416995	8420720	8420828
15048	"ENSG00000124786"	"SLC35B3"	chr6	-	8419579	8419677	8417401	8417494	8420720	8420828
